time_stamp,Power
12/10/2019 19:11:08,3502.314112
12/10/2019 19:11:09,3502.320799
12/10/2019 19:11:10,3502.327485
12/10/2019 19:11:11,3502.33417
12/10/2019 19:11:12,3502.340853
12/10/2019 19:11:13,3502.347535
12/10/2019 19:11:14,3502.354216
12/10/2019 19:11:15,3502.360896
12/10/2019 19:11:16,3502.367574
12/10/2019 19:11:17,3502.374252
12/10/2019 19:11:18,3502.380927
12/10/2019 19:11:19,3502.387602
12/10/2019 19:11:20,3502.394275
12/10/2019 19:11:21,3502.400947
12/10/2019 19:11:22,3502.407618
12/10/2019 19:11:23,3502.414288
12/10/2019 19:11:24,3502.420957
12/10/2019 19:11:25,3502.427625
12/10/2019 19:11:26,3502.43429
12/10/2019 19:11:27,3502.440956
12/10/2019 19:11:28,3502.447619
12/10/2019 19:11:29,3502.454282
12/10/2019 19:11:30,3502.460943
12/10/2019 19:11:31,3502.467602
12/10/2019 19:11:32,3502.474261
12/10/2019 19:11:33,3502.480918
12/10/2019 19:11:34,3502.487575
12/10/2019 19:11:35,3502.49423
12/10/2019 19:11:36,3502.500884
12/10/2019 19:11:37,3502.507537
12/10/2019 19:11:38,3502.514187
12/10/2019 19:11:39,3502.520838
12/10/2019 19:11:40,3502.527486
12/10/2019 19:11:41,3502.534134
12/10/2019 19:11:42,3502.540781
12/10/2019 19:11:43,3502.547426
12/10/2019 19:11:44,3502.55407
12/10/2019 19:11:45,3502.560712
12/10/2019 19:11:46,3502.567354
12/10/2019 19:11:47,3502.573994
12/10/2019 19:11:48,3502.580633
12/10/2019 19:11:49,3502.587271
12/10/2019 19:11:50,3502.593908
12/10/2019 19:11:51,3502.600543
12/10/2019 19:11:52,3502.607177
12/10/2019 19:11:53,3502.61381
12/10/2019 19:11:54,3502.620442
12/10/2019 19:11:55,3502.627072
12/10/2019 19:11:56,3502.633701
12/10/2019 19:11:57,3502.640329
12/10/2019 19:11:58,3502.646956
12/10/2019 19:11:59,3502.653582
12/10/2019 19:12:00,3502.660206
12/10/2019 19:12:01,3502.666829
12/10/2019 19:12:02,3502.673452
12/10/2019 19:12:03,3502.680072
12/10/2019 19:12:04,3502.686691
12/10/2019 19:12:05,3502.69331
12/10/2019 19:12:06,3502.699927
12/10/2019 19:12:07,3502.706543
12/10/2019 19:12:08,3502.713157
12/10/2019 19:12:09,3502.719771
12/10/2019 19:12:10,3502.726383
12/10/2019 19:12:11,3502.732994
12/10/2019 19:12:12,3502.739603
12/10/2019 19:12:13,3502.746212
