time_stamp,Power
13/10/2019 04:16:26,3463.385965
13/10/2019 04:16:27,3463.402286
13/10/2019 04:16:28,3463.418603
13/10/2019 04:16:29,3463.434914
13/10/2019 04:16:30,3463.45122
13/10/2019 04:16:31,3463.467523
13/10/2019 04:16:32,3463.483818
13/10/2019 04:16:33,3463.50011
13/10/2019 04:16:34,3463.516397
13/10/2019 04:16:35,3463.532678
13/10/2019 04:16:36,3463.548955
13/10/2019 04:16:37,3463.565226
13/10/2019 04:16:38,3463.581492
13/10/2019 04:16:39,3463.597754
13/10/2019 04:16:40,3463.61401
13/10/2019 04:16:41,3463.630261
13/10/2019 04:16:42,3463.646508
13/10/2019 04:16:43,3463.662749
13/10/2019 04:16:44,3463.678986
13/10/2019 04:16:45,3463.695217
13/10/2019 04:16:46,3463.711444
13/10/2019 04:16:47,3463.727666
13/10/2019 04:16:48,3463.743882
13/10/2019 04:16:49,3463.760094
13/10/2019 04:16:50,3463.7763
13/10/2019 04:16:51,3463.792501
13/10/2019 04:16:52,3463.808698
13/10/2019 04:16:53,3463.824889
13/10/2019 04:16:54,3463.841076
13/10/2019 04:16:55,3463.857258
13/10/2019 04:16:56,3463.873434
13/10/2019 04:16:57,3463.889606
13/10/2019 04:16:58,3463.905773
13/10/2019 04:16:59,3463.921935
13/10/2019 04:17:00,3463.938092
13/10/2019 04:17:01,3463.954244
13/10/2019 04:17:02,3463.970391
13/10/2019 04:17:03,3463.986533
13/10/2019 04:17:04,3464.00267
13/10/2019 04:17:05,3464.018802
13/10/2019 04:17:06,3464.034929
13/10/2019 04:17:07,3464.051052
13/10/2019 04:17:08,3464.067169
13/10/2019 04:17:09,3464.083282
13/10/2019 04:17:10,3464.099389
13/10/2019 04:17:11,3464.115491
13/10/2019 04:17:12,3464.131589
13/10/2019 04:17:13,3464.147682
13/10/2019 04:17:14,3464.16377
13/10/2019 04:17:15,3464.179853
13/10/2019 04:17:16,3464.195931
13/10/2019 04:17:17,3464.212004
13/10/2019 04:17:18,3464.228072
13/10/2019 04:17:19,3464.244135
13/10/2019 04:17:20,3464.260194
13/10/2019 04:17:21,3464.276247
13/10/2019 04:17:22,3464.292296
13/10/2019 04:17:23,3464.308339
13/10/2019 04:17:24,3464.324378
13/10/2019 04:17:25,3464.340412
13/10/2019 04:17:26,3464.356441
13/10/2019 04:17:27,3464.372465
13/10/2019 04:17:28,3464.388484
13/10/2019 04:17:29,3464.404498
13/10/2019 04:17:30,3464.420508
13/10/2019 04:17:31,3464.436512
13/10/2019 04:17:32,3464.452512
13/10/2019 04:17:33,3464.468506
13/10/2019 04:17:34,3464.484497
13/10/2019 04:17:35,3464.500482
13/10/2019 04:17:36,3464.516461
13/10/2019 04:17:37,3464.532437
13/10/2019 04:17:38,3464.548408
13/10/2019 04:17:39,3464.564373
13/10/2019 04:17:40,3464.580333
13/10/2019 04:17:41,3464.596289
13/10/2019 04:17:42,3464.612241
13/10/2019 04:17:43,3464.628186
13/10/2019 04:17:44,3464.644128
13/10/2019 04:17:45,3464.660065
13/10/2019 04:17:46,3464.675996
13/10/2019 04:17:47,3464.691923
13/10/2019 04:17:48,3464.707844
13/10/2019 04:17:49,3464.723761
13/10/2019 04:17:50,3464.739673
13/10/2019 04:17:51,3464.755581
13/10/2019 04:17:52,3464.771484
13/10/2019 04:17:53,3464.787381
13/10/2019 04:17:54,3464.803274
13/10/2019 04:17:55,3464.819162
13/10/2019 04:17:56,3464.835045
13/10/2019 04:17:57,3464.850924
13/10/2019 04:17:58,3464.866797
13/10/2019 04:17:59,3464.882666
13/10/2019 04:18:00,3464.89853
13/10/2019 04:18:01,3464.914389
13/10/2019 04:18:02,3464.930243
13/10/2019 04:18:03,3464.946092
13/10/2019 04:18:04,3464.961938
13/10/2019 04:18:05,3464.977777
13/10/2019 04:18:06,3464.993613
13/10/2019 04:18:07,3465.009443
13/10/2019 04:18:08,3465.025268
13/10/2019 04:18:09,3465.041089
13/10/2019 04:18:10,3465.056904
13/10/2019 04:18:11,3465.072716
13/10/2019 04:18:12,3465.088523
13/10/2019 04:18:13,3465.104324
13/10/2019 04:18:14,3465.12012
13/10/2019 04:18:15,3465.135913
13/10/2019 04:18:16,3465.1517
13/10/2019 04:18:17,3465.167482
13/10/2019 04:18:18,3465.183259
13/10/2019 04:18:19,3465.199032
13/10/2019 04:18:20,3465.214801
13/10/2019 04:18:21,3465.230563
13/10/2019 04:18:22,3465.246323
13/10/2019 04:18:23,3465.262076
13/10/2019 04:18:24,3465.277825
13/10/2019 04:18:25,3465.29357
13/10/2019 04:18:26,3465.309309
13/10/2019 04:18:27,3465.325044
13/10/2019 04:18:28,3465.340774
13/10/2019 04:18:29,3465.356499
13/10/2019 04:18:30,3465.372219
13/10/2019 04:18:31,3465.387935
13/10/2019 04:18:32,3465.403646
13/10/2019 04:18:33,3465.419353
13/10/2019 04:18:34,3465.435054
13/10/2019 04:18:35,3465.450751
13/10/2019 04:18:36,3465.466443
13/10/2019 04:18:37,3465.48213
13/10/2019 04:18:38,3465.497813
13/10/2019 04:18:39,3465.51349
13/10/2019 04:18:40,3465.529163
13/10/2019 04:18:41,3465.544832
13/10/2019 04:18:42,3465.560496
13/10/2019 04:18:43,3465.576155
13/10/2019 04:18:44,3465.591809
13/10/2019 04:18:45,3465.607458
13/10/2019 04:18:46,3465.623103
13/10/2019 04:18:47,3465.638743
13/10/2019 04:18:48,3465.654378
13/10/2019 04:18:49,3465.670009
13/10/2019 04:18:50,3465.685635
13/10/2019 04:18:51,3465.701256
13/10/2019 04:18:52,3465.716873
13/10/2019 04:18:53,3465.732485
13/10/2019 04:18:54,3465.748091
13/10/2019 04:18:55,3465.763695
13/10/2019 04:18:56,3465.779292
13/10/2019 04:18:57,3465.794885
13/10/2019 04:18:58,3465.810473
13/10/2019 04:18:59,3465.826057
13/10/2019 04:19:00,3465.841637
13/10/2019 04:19:01,3465.857211
13/10/2019 04:19:02,3465.872781
13/10/2019 04:19:03,3465.888345
13/10/2019 04:19:04,3465.903905
13/10/2019 04:19:05,3465.919461
13/10/2019 04:19:06,3465.935012
13/10/2019 04:19:07,3465.950558
13/10/2019 04:19:08,3465.9661
13/10/2019 04:19:09,3465.981637
13/10/2019 04:19:10,3465.997169
13/10/2019 04:19:11,3466.012697
13/10/2019 04:19:12,3466.028219
13/10/2019 04:19:13,3466.043738
13/10/2019 04:19:14,3466.059252
13/10/2019 04:19:15,3466.07476
13/10/2019 04:19:16,3466.090265
13/10/2019 04:19:17,3466.105765
13/10/2019 04:19:18,3466.12126
13/10/2019 04:19:19,3466.136751
13/10/2019 04:19:20,3466.152235
13/10/2019 04:19:21,3466.167717
13/10/2019 04:19:22,3466.183194
13/10/2019 04:19:23,3466.198666
13/10/2019 04:19:24,3466.214132
13/10/2019 04:19:25,3466.229595
13/10/2019 04:19:26,3466.245053
13/10/2019 04:19:27,3466.260506
13/10/2019 04:19:28,3466.275955
13/10/2019 04:19:29,3466.291399
13/10/2019 04:19:30,3466.306839
13/10/2019 04:19:31,3466.322273
13/10/2019 04:19:32,3466.337704
13/10/2019 04:19:33,3466.353129
13/10/2019 04:19:34,3466.368551
13/10/2019 04:19:35,3466.383967
13/10/2019 04:19:36,3466.399378
13/10/2019 04:19:37,3466.414786
13/10/2019 04:19:38,3466.430188
13/10/2019 04:19:39,3466.445586
13/10/2019 04:19:40,3466.46098
13/10/2019 04:19:41,3466.476369
13/10/2019 04:19:42,3466.491753
13/10/2019 04:19:43,3466.507132
13/10/2019 04:19:44,3466.522508
13/10/2019 04:19:45,3466.537877
13/10/2019 04:19:46,3466.553244
13/10/2019 04:19:47,3466.568605
13/10/2019 04:19:48,3466.583961
13/10/2019 04:19:49,3466.599314
13/10/2019 04:19:50,3466.614661
13/10/2019 04:19:51,3466.630004
13/10/2019 04:19:52,3466.645342
13/10/2019 04:19:53,3466.660676
13/10/2019 04:19:54,3466.676005
13/10/2019 04:19:55,3466.69133
13/10/2019 04:19:56,3466.706651
13/10/2019 04:19:57,3466.721966
13/10/2019 04:19:58,3466.737276
13/10/2019 04:19:59,3466.752583
13/10/2019 04:20:00,3466.767885
13/10/2019 04:20:01,3466.783182
13/10/2019 04:20:02,3466.798475
13/10/2019 04:20:03,3466.813763
13/10/2019 04:20:04,3466.829046
13/10/2019 04:20:05,3466.844326
13/10/2019 04:20:06,3466.8596
13/10/2019 04:20:07,3466.87487
13/10/2019 04:20:08,3466.890135
13/10/2019 04:20:09,3466.905397
13/10/2019 04:20:10,3466.920653
13/10/2019 04:20:11,3466.935904
13/10/2019 04:20:12,3466.951152
13/10/2019 04:20:13,3466.966395
13/10/2019 04:20:14,3466.981633
13/10/2019 04:20:15,3466.996867
13/10/2019 04:20:16,3467.012096
13/10/2019 04:20:17,3467.02732
13/10/2019 04:20:18,3467.042541
13/10/2019 04:20:19,3467.057757
13/10/2019 04:20:20,3467.072968
13/10/2019 04:20:21,3467.088174
13/10/2019 04:20:22,3467.103376
13/10/2019 04:20:23,3467.118574
13/10/2019 04:20:24,3467.133767
13/10/2019 04:20:25,3467.148956
13/10/2019 04:20:26,3467.16414
13/10/2019 04:20:27,3467.179319
13/10/2019 04:20:28,3467.194495
13/10/2019 04:20:29,3467.209665
13/10/2019 04:20:30,3467.224831
13/10/2019 04:20:31,3467.239992
13/10/2019 04:20:32,3467.255149
13/10/2019 04:20:33,3467.270302
13/10/2019 04:20:34,3467.285451
13/10/2019 04:20:35,3467.300594
13/10/2019 04:20:36,3467.315733
13/10/2019 04:20:37,3467.330868
13/10/2019 04:20:38,3467.345998
13/10/2019 04:20:39,3467.361124
13/10/2019 04:20:40,3467.376245
13/10/2019 04:20:41,3467.391361
13/10/2019 04:20:42,3467.406474
13/10/2019 04:20:43,3467.421582
13/10/2019 04:20:44,3467.436685
13/10/2019 04:20:45,3467.451784
13/10/2019 04:20:46,3467.466878
