timestamps,S1_PID_0C_EngineRPM
2019-09-27 17:24:57.149499893+01:00,2336.0
2019-09-27 17:24:57.349499941+01:00,2350.0
2019-09-27 17:24:57.549550056+01:00,2360.0
2019-09-27 17:24:57.749550104+01:00,2360.0
2019-09-27 17:24:58.149549961+01:00,2368.0
2019-09-27 17:24:58.349649906+01:00,2365.0
2019-09-27 17:24:58.549700022+01:00,2362.0
2019-09-27 17:24:58.749599934+01:00,2366.0
2019-09-27 17:24:59.549649954+01:00,2345.0
2019-09-27 17:25:00.349999905+01:00,2331.0
2019-09-27 17:25:02.549900055+01:00,2284.0
2019-09-27 17:25:05.950099945+01:00,2164.0
2019-09-27 17:25:09.350349903+01:00,2094.0
2019-09-27 17:25:12.150549889+01:00,1379.0
2019-09-27 17:25:12.350549936+01:00,1208.0
2019-09-27 17:25:12.550600052+01:00,1112.0
2019-09-27 17:25:12.750499964+01:00,1047.0
2019-09-27 17:25:12.950700045+01:00,982.0
2019-09-27 17:25:13.150549889+01:00,948.0
2019-09-27 17:25:13.350549936+01:00,929.0
2019-09-27 17:25:13.550549984+01:00,912.0
2019-09-27 17:25:13.750649929+01:00,901.0
2019-09-27 17:25:13.950550079+01:00,906.0
2019-09-27 17:25:14.150599957+01:00,906.0
2019-09-27 17:25:14.350600004+01:00,911.0
2019-09-27 17:25:14.550649881+01:00,907.0
2019-09-27 17:25:14.750649929+01:00,906.0
2019-09-27 17:25:14.950649977+01:00,903.0
2019-09-27 17:25:15.150700092+01:00,919.0
2019-09-27 17:25:15.350749969+01:00,912.0
2019-09-27 17:25:15.550800085+01:00,894.0
2019-09-27 17:25:15.750699997+01:00,879.0
2019-09-27 17:25:15.950700045+01:00,904.0
2019-09-27 17:25:16.150799990+01:00,895.0
2019-09-27 17:25:16.350850105+01:00,896.0
2019-09-27 17:25:16.551000118+01:00,894.0
2019-09-27 17:25:16.750849962+01:00,891.0
2019-09-27 17:25:16.950799942+01:00,885.0
2019-09-27 17:25:17.150799990+01:00,886.0
2019-09-27 17:25:17.350850105+01:00,881.0
2019-09-27 17:25:17.550849915+01:00,889.0
2019-09-27 17:25:17.750849962+01:00,891.0
2019-09-27 17:25:17.951100111+01:00,892.0
2019-09-27 17:25:18.150899887+01:00,893.0
2019-09-27 17:25:18.350899935+01:00,891.0
2019-09-27 17:25:18.551000118+01:00,892.0
2019-09-27 17:25:18.750900030+01:00,887.0
2019-09-27 17:25:18.950949907+01:00,895.0
2019-09-27 17:25:19.151050091+01:00,889.0
2019-09-27 17:25:19.352099895+01:00,895.0
2019-09-27 17:25:19.551000118+01:00,888.0
2019-09-27 17:25:19.751149893+01:00,891.0
2019-09-27 17:25:19.951149940+01:00,887.0
2019-09-27 17:25:37.152349949+01:00,1701.0
2019-09-27 17:25:37.352250099+01:00,1785.0
2019-09-27 17:25:37.553349972+01:00,1956.0
2019-09-27 17:25:37.752449989+01:00,2081.0
2019-09-27 17:25:37.952250004+01:00,2203.0
2019-09-27 17:25:38.152299881+01:00,2325.0
2019-09-27 17:25:38.352400064+01:00,2419.0
2019-09-27 17:25:38.552400112+01:00,2548.0
2019-09-27 17:25:38.752300024+01:00,2707.0
2019-09-27 17:25:38.952500105+01:00,2823.0
2019-09-27 17:25:39.152349949+01:00,2988.0
2019-09-27 17:25:39.352349997+01:00,3115.0
2019-09-27 17:25:39.552400112+01:00,3264.0
2019-09-27 17:25:39.752399921+01:00,3389.0
2019-09-27 17:25:39.952399969+01:00,3512.0
2019-09-27 17:25:40.152549982+01:00,3553.0
2019-09-27 17:25:40.352600098+01:00,3539.0
2019-09-27 17:25:40.552599907+01:00,3335.0
2019-09-27 17:25:40.752549887+01:00,3086.0
2019-09-27 17:25:40.952699900+01:00,2844.0
2019-09-27 17:25:41.152600050+01:00,2614.0
2019-09-27 17:25:41.353349924+01:00,2377.0
2019-09-27 17:25:41.552599907+01:00,2137.0
2019-09-27 17:25:41.752599955+01:00,1903.0
2019-09-27 17:25:41.952600002+01:00,1705.0
2019-09-27 17:25:42.152800083+01:00,1867.0
2019-09-27 17:25:42.352649927+01:00,1870.0
2019-09-27 17:25:42.552649975+01:00,1796.0
2019-09-27 17:25:42.752599955+01:00,1891.0
2019-09-27 17:25:42.952699900+01:00,1906.0
2019-09-27 17:25:43.152849913+01:00,1948.0
2019-09-27 17:25:43.352849960+01:00,2021.0
2019-09-27 17:25:43.553800106+01:00,2091.0
2019-09-27 17:25:43.752899885+01:00,2182.0
2019-09-27 17:25:43.952650070+01:00,2259.0
2019-09-27 17:25:44.152699947+01:00,2348.0
2019-09-27 17:25:44.352699995+01:00,2423.0
2019-09-27 17:25:44.552799940+01:00,2521.0
2019-09-27 17:25:44.752749920+01:00,2594.0
2019-09-27 17:25:44.952749968+01:00,2686.0
2019-09-27 17:25:45.152750015+01:00,2757.0
2019-09-27 17:25:45.352849960+01:00,2826.0
2019-09-27 17:25:45.552999973+01:00,2900.0
2019-09-27 17:25:45.752899885+01:00,2969.0
2019-09-27 17:25:45.952800035+01:00,3044.0
2019-09-27 17:25:46.153000116+01:00,3112.0
2019-09-27 17:25:46.352849960+01:00,3187.0
2019-09-27 17:25:46.552850008+01:00,3244.0
2019-09-27 17:25:46.753249884+01:00,3306.0
2019-09-27 17:25:46.953000069+01:00,3377.0
2019-09-27 17:25:47.153049946+01:00,3377.0
2019-09-27 17:25:47.353149891+01:00,3347.0
2019-09-27 17:25:47.553149939+01:00,3105.0
2019-09-27 17:25:47.753000021+01:00,2883.0
2019-09-27 17:25:47.953049898+01:00,2655.0
2019-09-27 17:25:48.153800011+01:00,2424.0
2019-09-27 17:25:48.353100061+01:00,2208.0
2019-09-27 17:25:48.553100109+01:00,1974.0
2019-09-27 17:25:48.753099918+01:00,1751.0
2019-09-27 17:25:48.953150034+01:00,1536.0
2019-09-27 17:25:49.153100014+01:00,1319.0
2019-09-27 17:25:49.353149891+01:00,1154.0
2019-09-27 17:25:49.553149939+01:00,1443.0
2019-09-27 17:25:49.753149986+01:00,2092.0
2019-09-27 17:25:49.953449965+01:00,2324.0
2019-09-27 17:25:50.153249979+01:00,2236.0
2019-09-27 17:25:50.353250027+01:00,2302.0
2019-09-27 17:25:50.553299904+01:00,2264.0
2019-09-27 17:25:50.753350019+01:00,2282.0
2019-09-27 17:25:50.953350067+01:00,2295.0
2019-09-27 17:25:51.153450012+01:00,2318.0
2019-09-27 17:25:51.353399992+01:00,2348.0
2019-09-27 17:25:51.553200006+01:00,2379.0
2019-09-27 17:25:51.753449917+01:00,2408.0
2019-09-27 17:25:51.953449965+01:00,2443.0
2019-09-27 17:25:52.153350115+01:00,2479.0
2019-09-27 17:25:52.353549957+01:00,2512.0
2019-09-27 17:25:52.553400040+01:00,2551.0
2019-09-27 17:25:52.753400087+01:00,2586.0
2019-09-27 17:25:52.953599930+01:00,2622.0
2019-09-27 17:25:53.153450012+01:00,2660.0
2019-09-27 17:25:53.353499889+01:00,2694.0
2019-09-27 17:25:53.553450108+01:00,2734.0
2019-09-27 17:25:53.753449917+01:00,2762.0
2019-09-27 17:25:53.953449965+01:00,2805.0
2019-09-27 17:25:54.153650045+01:00,2830.0
2019-09-27 17:25:54.353800058+01:00,2871.0
2019-09-27 17:25:54.553499937+01:00,2903.0
2019-09-27 17:25:54.753499985+01:00,2839.0
2019-09-27 17:25:54.953550100+01:00,2679.0
2019-09-27 17:25:55.153549910+01:00,2454.0
2019-09-27 17:25:55.353749990+01:00,2226.0
2019-09-27 17:25:55.553600073+01:00,2006.0
2019-09-27 17:25:55.753599882+01:00,1777.0
2019-09-27 17:25:55.953599930+01:00,1563.0
2019-09-27 17:25:56.153650045+01:00,1343.0
2019-09-27 17:25:56.353600025+01:00,1155.0
2019-09-27 17:25:56.553800106+01:00,1413.0
2019-09-27 17:25:56.754400015+01:00,1877.0
2019-09-27 17:25:56.953649998+01:00,2177.0
2019-09-27 17:25:57.153700113+01:00,2066.0
2019-09-27 17:25:57.353899956+01:00,2146.0
2019-09-27 17:25:57.553699970+01:00,2119.0
2019-09-27 17:25:57.753900051+01:00,2088.0
2019-09-27 17:25:57.953749895+01:00,2081.0
2019-09-27 17:25:58.153700113+01:00,2082.0
2019-09-27 17:25:58.354099989+01:00,2076.0
2019-09-27 17:25:58.553800106+01:00,2076.0
2019-09-27 17:25:58.753950119+01:00,2068.0
2019-09-27 17:25:58.953900099+01:00,2061.0
2019-09-27 17:25:59.153850079+01:00,2059.0
2019-09-27 17:25:59.353800058+01:00,2051.0
2019-09-27 17:25:59.553800106+01:00,2047.0
2019-09-27 17:25:59.753799915+01:00,2038.0
2019-09-27 17:25:59.953850031+01:00,2040.0
2019-09-27 17:26:00.154150009+01:00,2029.0
2019-09-27 17:26:00.353950024+01:00,2025.0
2019-09-27 17:26:00.553999901+01:00,2028.0
2019-09-27 17:26:00.753950119+01:00,2027.0
2019-09-27 17:26:00.954699993+01:00,2016.0
2019-09-27 17:26:01.154150009+01:00,2017.0
2019-09-27 17:26:01.354000092+01:00,2009.0
2019-09-27 17:26:01.553999901+01:00,2018.0
2019-09-27 17:26:01.754050016+01:00,2005.0
2019-09-27 17:26:01.954050064+01:00,2010.0
2019-09-27 17:26:02.154050112+01:00,1999.0
2019-09-27 17:26:02.354049921+01:00,2000.0
2019-09-27 17:26:02.554100037+01:00,1989.0
2019-09-27 17:26:02.754100084+01:00,1990.0
2019-09-27 17:26:02.954299927+01:00,1989.0
2019-09-27 17:26:03.154150009+01:00,1980.0
2019-09-27 17:26:03.354850054+01:00,1972.0
2019-09-27 17:26:03.554150105+01:00,1980.0
2019-09-27 17:26:03.754100084+01:00,1970.0
2019-09-27 17:26:03.954149961+01:00,1972.0
2019-09-27 17:26:04.154249907+01:00,1968.0
2019-09-27 17:26:04.354150057+01:00,1971.0
2019-09-27 17:26:04.554199934+01:00,1958.0
2019-09-27 17:26:04.754250050+01:00,1956.0
2019-09-27 17:26:04.954149961+01:00,1960.0
2019-09-27 17:26:05.154249907+01:00,1967.0
2019-09-27 17:26:05.354300022+01:00,1953.0
2019-09-27 17:26:05.554300070+01:00,1955.0
2019-09-27 17:26:05.754349947+01:00,1952.0
2019-09-27 17:26:05.954449892+01:00,1943.0
2019-09-27 17:26:06.154350042+01:00,1943.0
2019-09-27 17:26:06.354350090+01:00,1943.0
2019-09-27 17:26:06.554300070+01:00,1907.0
2019-09-27 17:26:06.754349947+01:00,1943.0
2019-09-27 17:26:06.954400063+01:00,1907.0
2019-09-27 17:26:07.154449940+01:00,1894.0
2019-09-27 17:26:07.354399920+01:00,1906.0
2019-09-27 17:26:07.554399967+01:00,1885.0
2019-09-27 17:26:07.754450083+01:00,1888.0
2019-09-27 17:26:07.954449892+01:00,1890.0
2019-09-27 17:26:08.154500008+01:00,1864.0
2019-09-27 17:26:08.354500055+01:00,1868.0
2019-09-27 17:26:08.554450035+01:00,1860.0
2019-09-27 17:26:08.754499912+01:00,1864.0
2019-09-27 17:26:08.955450058+01:00,1861.0
2019-09-27 17:26:09.154550076+01:00,1863.0
2019-09-27 17:26:09.354700089+01:00,1872.0
2019-09-27 17:26:09.555500031+01:00,1865.0
2019-09-27 17:26:09.754499912+01:00,1876.0
2019-09-27 17:26:09.955250025+01:00,1873.0
2019-09-27 17:26:10.154649973+01:00,1889.0
2019-09-27 17:26:10.354700089+01:00,1883.0
2019-09-27 17:26:10.555249929+01:00,1890.0
2019-09-27 17:26:10.754750013+01:00,1896.0
2019-09-27 17:26:10.954799891+01:00,1887.0
2019-09-27 17:26:11.154700041+01:00,1901.0
2019-09-27 17:26:11.355249882+01:00,1895.0
2019-09-27 17:26:11.554699898+01:00,1899.0
2019-09-27 17:26:11.754699945+01:00,1898.0
2019-09-27 17:26:11.954699993+01:00,1899.0
2019-09-27 17:26:12.154850006+01:00,1907.0
2019-09-27 17:26:12.354749918+01:00,1881.0
2019-09-27 17:26:12.555200100+01:00,1869.0
2019-09-27 17:26:12.755249977+01:00,1668.0
2019-09-27 17:26:12.954699993+01:00,1426.0
2019-09-27 17:26:13.154750109+01:00,1209.0
2019-09-27 17:26:13.354749918+01:00,1130.0
2019-09-27 17:26:13.554800034+01:00,1048.0
2019-09-27 17:26:13.755000114+01:00,949.0
2019-09-27 17:26:13.954900026+01:00,877.0
2019-09-27 17:26:14.154799938+01:00,852.0
2019-09-27 17:26:14.354850054+01:00,910.0
2019-09-27 17:26:14.554899931+01:00,938.0
2019-09-27 17:26:14.754800081+01:00,939.0
2019-09-27 17:26:14.954849958+01:00,932.0
2019-09-27 17:26:15.154900074+01:00,927.0
2019-09-27 17:26:15.355000019+01:00,928.0
2019-09-27 17:26:15.555000067+01:00,929.0
2019-09-27 17:26:15.754899979+01:00,916.0
2019-09-27 17:26:15.955049992+01:00,900.0
2019-09-27 17:26:16.154949903+01:00,876.0
2019-09-27 17:26:16.354949951+01:00,882.0
2019-09-27 17:26:16.554949999+01:00,890.0
2019-09-27 17:26:16.755199909+01:00,885.0
2019-09-27 17:26:16.955100060+01:00,896.0
2019-09-27 17:26:17.155149937+01:00,924.0
2019-09-27 17:26:17.355149984+01:00,915.0
2019-09-27 17:26:17.555049896+01:00,901.0
2019-09-27 17:26:17.755049944+01:00,910.0
2019-09-27 17:26:17.955149889+01:00,906.0
2019-09-27 17:26:18.155100107+01:00,905.0
2019-09-27 17:26:18.355200052+01:00,901.0
2019-09-27 17:26:18.555099964+01:00,897.0
2019-09-27 17:26:18.755249977+01:00,909.0
2019-09-27 17:26:18.955149889+01:00,906.0
2019-09-27 17:26:19.155200005+01:00,904.0
2019-09-27 17:26:19.355249882+01:00,896.0
2019-09-27 17:26:19.555200100+01:00,911.0
2019-09-27 17:26:19.755199909+01:00,899.0
2019-09-27 17:26:19.955250025+01:00,901.0
2019-09-27 17:26:20.155349970+01:00,905.0
2019-09-27 17:26:20.355350018+01:00,909.0
2019-09-27 17:26:20.555449963+01:00,911.0
2019-09-27 17:26:20.755350113+01:00,906.0
2019-09-27 17:26:20.955399990+01:00,909.0
2019-09-27 17:26:21.155450106+01:00,912.0
2019-09-27 17:26:21.355449915+01:00,906.0
2019-09-27 17:26:21.555350065+01:00,905.0
2019-09-27 17:26:21.755450010+01:00,916.0
2019-09-27 17:26:21.955450058+01:00,900.0
2019-09-27 17:26:22.155600071+01:00,892.0
2019-09-27 17:26:22.355449915+01:00,902.0
2019-09-27 17:26:22.555500031+01:00,912.0
2019-09-27 17:26:22.755450010+01:00,906.0
2019-09-27 17:26:22.955450058+01:00,1030.0
2019-09-27 17:26:23.155499935+01:00,1186.0
2019-09-27 17:26:23.355550051+01:00,1019.0
2019-09-27 17:26:23.555550098+01:00,1104.0
2019-09-27 17:26:23.755599976+01:00,1047.0
2019-09-27 17:26:23.955650091+01:00,1096.0
2019-09-27 17:26:24.155649900+01:00,1122.0
2019-09-27 17:26:24.355700016+01:00,1152.0
2019-09-27 17:26:24.555850029+01:00,1176.0
2019-09-27 17:26:24.756350040+01:00,1202.0
2019-09-27 17:26:24.955749989+01:00,1236.0
2019-09-27 17:26:25.155800104+01:00,1259.0
2019-09-27 17:26:25.355799913+01:00,1290.0
2019-09-27 17:26:25.555850029+01:00,1312.0
2019-09-27 17:26:25.756850004+01:00,1348.0
2019-09-27 17:26:25.955849886+01:00,1389.0
2019-09-27 17:26:26.155900002+01:00,1422.0
2019-09-27 17:26:26.355950117+01:00,1452.0
2019-09-27 17:26:26.555949926+01:00,1478.0
2019-09-27 17:26:26.756000042+01:00,1516.0
2019-09-27 17:26:26.955800056+01:00,1544.0
2019-09-27 17:26:27.155800104+01:00,1577.0
2019-09-27 17:26:27.355849981+01:00,1630.0
2019-09-27 17:26:27.555799961+01:00,1677.0
2019-09-27 17:26:27.755899906+01:00,1739.0
2019-09-27 17:26:27.955849886+01:00,1790.0
2019-09-27 17:26:28.155900002+01:00,1831.0
2019-09-27 17:26:28.355900049+01:00,1885.0
2019-09-27 17:26:28.555900097+01:00,1930.0
2019-09-27 17:26:28.756249905+01:00,1977.0
2019-09-27 17:26:28.956249952+01:00,2024.0
2019-09-27 17:26:29.155950069+01:00,2070.0
2019-09-27 17:26:29.355950117+01:00,2113.0
2019-09-27 17:26:29.555949926+01:00,2158.0
2019-09-27 17:26:29.755899906+01:00,2208.0
2019-09-27 17:26:29.956000090+01:00,2247.0
2019-09-27 17:26:30.155999899+01:00,2286.0
2019-09-27 17:26:30.356100082+01:00,2320.0
2019-09-27 17:26:30.556099892+01:00,2359.0
2019-09-27 17:26:30.756249905+01:00,2388.0
2019-09-27 17:26:30.956899881+01:00,2421.0
2019-09-27 17:26:31.156100035+01:00,2463.0
2019-09-27 17:26:31.356250048+01:00,2509.0
2019-09-27 17:26:31.556099892+01:00,2537.0
2019-09-27 17:26:31.756150007+01:00,2587.0
2019-09-27 17:26:31.956150055+01:00,2593.0
2019-09-27 17:26:32.156150103+01:00,2623.0
2019-09-27 17:26:32.356199980+01:00,2637.0
2019-09-27 17:26:32.556299925+01:00,2634.0
2019-09-27 17:26:32.756150007+01:00,2639.0
2019-09-27 17:26:32.957050085+01:00,2627.0
2019-09-27 17:26:33.156250+01:00,2621.0
2019-09-27 17:26:33.356250048+01:00,2626.0
2019-09-27 17:26:33.556250095+01:00,2613.0
2019-09-27 17:26:33.756249905+01:00,2596.0
2019-09-27 17:26:33.956249952+01:00,2588.0
2019-09-27 17:26:34.156349897+01:00,2584.0
2019-09-27 17:26:34.356300116+01:00,2575.0
2019-09-27 17:26:34.556550026+01:00,2574.0
2019-09-27 17:26:34.756299973+01:00,2565.0
2019-09-27 17:26:34.956350088+01:00,2570.0
2019-09-27 17:26:35.156500101+01:00,2575.0
2019-09-27 17:26:35.356300116+01:00,2581.0
2019-09-27 17:26:35.556400061+01:00,2579.0
2019-09-27 17:26:35.756400108+01:00,2593.0
2019-09-27 17:26:35.956399918+01:00,2601.0
2019-09-27 17:26:36.156450033+01:00,2596.0
2019-09-27 17:26:36.356450081+01:00,2609.0
2019-09-27 17:26:36.556449890+01:00,2624.0
2019-09-27 17:26:36.756449938+01:00,2632.0
2019-09-27 17:26:36.956449986+01:00,2639.0
2019-09-27 17:26:37.157599926+01:00,2639.0
2019-09-27 17:26:37.356549978+01:00,2655.0
2019-09-27 17:26:37.556499958+01:00,2660.0
2019-09-27 17:26:37.756550074+01:00,2593.0
2019-09-27 17:26:37.956549883+01:00,2420.0
2019-09-27 17:26:38.156599998+01:00,2210.0
2019-09-27 17:26:38.356650114+01:00,1996.0
2019-09-27 17:26:38.556600094+01:00,1787.0
2019-09-27 17:26:38.756599903+01:00,1556.0
2019-09-27 17:26:38.957649946+01:00,1342.0
2019-09-27 17:26:39.156650066+01:00,1140.0
2019-09-27 17:26:39.356549978+01:00,1128.0
2019-09-27 17:26:39.556600094+01:00,1070.0
2019-09-27 17:26:39.756599903+01:00,993.0
2019-09-27 17:26:39.956749916+01:00,1131.0
2019-09-27 17:26:40.156699896+01:00,1620.0
2019-09-27 17:26:40.356750011+01:00,1699.0
2019-09-27 17:26:40.556750059+01:00,1661.0
2019-09-27 17:26:40.756750107+01:00,1707.0
2019-09-27 17:26:40.956749916+01:00,1657.0
2019-09-27 17:26:41.156699896+01:00,1624.0
2019-09-27 17:26:41.356699944+01:00,1700.0
2019-09-27 17:26:41.556799889+01:00,1655.0
2019-09-27 17:26:41.756799936+01:00,1644.0
2019-09-27 17:26:41.957050085+01:00,1658.0
2019-09-27 17:26:42.156899929+01:00,1660.0
2019-09-27 17:26:42.356849909+01:00,1666.0
2019-09-27 17:26:42.557049990+01:00,1666.0
2019-09-27 17:26:42.756850004+01:00,1676.0
2019-09-27 17:26:42.957050085+01:00,1683.0
2019-09-27 17:26:43.156899929+01:00,1686.0
2019-09-27 17:26:43.357049942+01:00,1692.0
2019-09-27 17:26:43.556950092+01:00,1697.0
2019-09-27 17:26:43.757050037+01:00,1705.0
2019-09-27 17:26:43.956949949+01:00,1707.0
2019-09-27 17:26:44.157000065+01:00,1711.0
2019-09-27 17:26:44.357000113+01:00,1716.0
2019-09-27 17:26:44.557049990+01:00,1722.0
2019-09-27 17:26:44.756999969+01:00,1728.0
2019-09-27 17:26:44.957050085+01:00,1730.0
2019-09-27 17:26:45.157150030+01:00,1731.0
2019-09-27 17:26:45.357199907+01:00,1741.0
2019-09-27 17:26:45.557100058+01:00,1744.0
2019-09-27 17:26:45.757200003+01:00,1752.0
2019-09-27 17:26:45.957250118+01:00,1728.0
2019-09-27 17:26:46.157150030+01:00,1731.0
2019-09-27 17:26:46.357249975+01:00,1716.0
2019-09-27 17:26:46.557300091+01:00,1715.0
2019-09-27 17:26:46.757149935+01:00,1707.0
2019-09-27 17:26:46.957350016+01:00,1699.0
2019-09-27 17:26:47.157249928+01:00,1694.0
2019-09-27 17:26:47.357150078+01:00,1684.0
2019-09-27 17:26:47.557199955+01:00,1679.0
2019-09-27 17:26:47.757250071+01:00,1675.0
2019-09-27 17:26:47.957250118+01:00,1681.0
2019-09-27 17:26:48.157249928+01:00,1668.0
2019-09-27 17:26:48.357249975+01:00,1650.0
2019-09-27 17:26:48.557300091+01:00,1610.0
2019-09-27 17:26:48.757299900+01:00,1649.0
2019-09-27 17:26:48.957299948+01:00,1580.0
2019-09-27 17:26:49.157350063+01:00,1567.0
2019-09-27 17:26:49.357399940+01:00,1552.0
2019-09-27 17:26:49.557300091+01:00,1533.0
2019-09-27 17:26:49.757299900+01:00,1509.0
2019-09-27 17:26:49.957299948+01:00,1495.0
2019-09-27 17:26:50.157350063+01:00,1479.0
2019-09-27 17:26:50.357350111+01:00,1458.0
2019-09-27 17:26:50.557450056+01:00,1436.0
2019-09-27 17:26:50.757450104+01:00,1412.0
2019-09-27 17:26:50.957449913+01:00,1390.0
2019-09-27 17:26:51.157399893+01:00,1371.0
2019-09-27 17:26:51.357399940+01:00,1347.0
2019-09-27 17:26:51.557499886+01:00,1325.0
2019-09-27 17:26:51.757499933+01:00,1302.0
2019-09-27 17:26:51.957449913+01:00,1285.0
2019-09-27 17:26:52.157449961+01:00,1258.0
2019-09-27 17:26:52.357549906+01:00,1327.0
2019-09-27 17:26:52.557600021+01:00,1249.0
2019-09-27 17:26:52.757550001+01:00,1256.0
2019-09-27 17:26:52.957600117+01:00,1255.0
2019-09-27 17:26:53.157799959+01:00,1254.0
2019-09-27 17:26:53.358700037+01:00,1253.0
2019-09-27 17:26:53.557650089+01:00,1248.0
2019-09-27 17:26:53.757699966+01:00,1242.0
2019-09-27 17:26:53.957600117+01:00,1240.0
2019-09-27 17:26:54.157599926+01:00,1230.0
2019-09-27 17:26:54.357949972+01:00,1224.0
2019-09-27 17:26:54.557800055+01:00,1214.0
2019-09-27 17:26:54.757699966+01:00,1207.0
2019-09-27 17:26:54.957750082+01:00,1202.0
2019-09-27 17:26:55.157900095+01:00,1190.0
2019-09-27 17:26:55.358000040+01:00,1182.0
2019-09-27 17:26:55.557749987+01:00,1175.0
2019-09-27 17:26:55.757699966+01:00,1164.0
2019-09-27 17:26:55.957700014+01:00,1156.0
2019-09-27 17:26:56.157799959+01:00,1148.0
2019-09-27 17:26:56.358099937+01:00,1138.0
2019-09-27 17:26:56.557749987+01:00,1133.0
2019-09-27 17:26:56.757849932+01:00,1125.0
2019-09-27 17:26:56.957799911+01:00,1116.0
2019-09-27 17:26:57.157900095+01:00,1115.0
2019-09-27 17:26:57.358150005+01:00,1105.0
2019-09-27 17:26:57.557849884+01:00,1094.0
2019-09-27 17:26:57.757849932+01:00,1089.0
2019-09-27 17:26:57.957849979+01:00,1084.0
2019-09-27 17:26:58.157999992+01:00,1081.0
2019-09-27 17:26:58.358000040+01:00,1018.0
2019-09-27 17:26:58.557899952+01:00,1034.0
2019-09-27 17:26:58.757950068+01:00,1021.0
2019-09-27 17:26:58.957950115+01:00,993.0
2019-09-27 17:26:59.158099890+01:00,969.0
2019-09-27 17:26:59.357949972+01:00,947.0
2019-09-27 17:26:59.558000088+01:00,939.0
2019-09-27 17:26:59.758100033+01:00,929.0
2019-09-27 17:26:59.958050013+01:00,915.0
2019-09-27 17:27:00.158099890+01:00,913.0
2019-09-27 17:27:00.358050108+01:00,903.0
2019-09-27 17:27:00.558150053+01:00,907.0
2019-09-27 17:27:00.758150101+01:00,908.0
2019-09-27 17:27:00.958149910+01:00,915.0
2019-09-27 17:27:01.158099890+01:00,912.0
2019-09-27 17:27:01.358299971+01:00,914.0
2019-09-27 17:27:01.558199883+01:00,909.0
2019-09-27 17:27:01.758349895+01:00,905.0
2019-09-27 17:27:01.958149910+01:00,908.0
2019-09-27 17:27:02.158250093+01:00,909.0
2019-09-27 17:27:02.358299971+01:00,909.0
2019-09-27 17:27:02.558199883+01:00,909.0
2019-09-27 17:27:02.758199930+01:00,911.0
2019-09-27 17:27:02.958199978+01:00,904.0
2019-09-27 17:27:03.158250093+01:00,902.0
2019-09-27 17:27:03.358449936+01:00,904.0
2019-09-27 17:27:03.558249950+01:00,902.0
2019-09-27 17:27:30.960350037+01:00,1656.0
2019-09-27 17:27:31.160300016+01:00,1840.0
2019-09-27 17:27:31.360249996+01:00,2002.0
2019-09-27 17:27:31.560250044+01:00,2159.0
2019-09-27 17:27:31.760250092+01:00,2284.0
2019-09-27 17:27:31.960350037+01:00,2413.0
2019-09-27 17:27:32.160350084+01:00,2541.0
2019-09-27 17:27:32.360399961+01:00,2628.0
2019-09-27 17:27:32.560300112+01:00,2694.0
2019-09-27 17:27:32.760550022+01:00,2837.0
2019-09-27 17:27:32.961199999+01:00,2872.0
2019-09-27 17:27:33.160449982+01:00,3022.0
2019-09-27 17:27:33.360450029+01:00,3121.0
2019-09-27 17:27:33.560349941+01:00,3221.0
2019-09-27 17:27:33.760499954+01:00,3320.0
2019-09-27 17:27:33.960500002+01:00,3309.0
2019-09-27 17:27:34.160500050+01:00,3283.0
2019-09-27 17:27:34.360450029+01:00,3074.0
2019-09-27 17:27:34.560400009+01:00,2837.0
2019-09-27 17:27:34.760449886+01:00,2604.0
2019-09-27 17:27:34.960550070+01:00,2378.0
2019-09-27 17:27:35.160599947+01:00,2150.0
2019-09-27 17:27:35.360549927+01:00,1924.0
2019-09-27 17:27:35.560650110+01:00,1689.0
2019-09-27 17:27:35.760550022+01:00,1672.0
2019-09-27 17:27:35.960799932+01:00,1686.0
2019-09-27 17:27:36.160650015+01:00,1614.0
2019-09-27 17:27:36.360699892+01:00,1668.0
2019-09-27 17:27:36.560600042+01:00,1648.0
2019-09-27 17:27:36.760649920+01:00,1721.0
2019-09-27 17:27:36.960750103+01:00,1770.0
2019-09-27 17:27:37.160650015+01:00,1832.0
2019-09-27 17:27:37.360650063+01:00,1907.0
2019-09-27 17:27:37.560650110+01:00,1961.0
2019-09-27 17:27:37.760950089+01:00,2010.0
2019-09-27 17:27:37.960649967+01:00,2073.0
2019-09-27 17:27:38.160799980+01:00,2130.0
2019-09-27 17:27:38.360949993+01:00,2194.0
2019-09-27 17:27:38.560750008+01:00,2249.0
2019-09-27 17:27:38.760849953+01:00,2298.0
2019-09-27 17:27:38.960700035+01:00,2343.0
2019-09-27 17:27:39.160749912+01:00,2395.0
2019-09-27 17:27:39.360800028+01:00,2438.0
2019-09-27 17:27:39.561700106+01:00,2434.0
2019-09-27 17:27:39.760799885+01:00,2469.0
2019-09-27 17:27:39.960799932+01:00,2473.0
2019-09-27 17:27:40.161999941+01:00,2475.0
2019-09-27 17:27:40.360949993+01:00,2476.0
2019-09-27 17:27:40.560950041+01:00,2500.0
2019-09-27 17:27:40.760950089+01:00,2507.0
2019-09-27 17:27:40.960999966+01:00,2523.0
2019-09-27 17:27:41.161000013+01:00,2540.0
2019-09-27 17:27:41.360949993+01:00,2562.0
2019-09-27 17:27:41.561049938+01:00,2585.0
2019-09-27 17:27:41.760999918+01:00,2609.0
