timestamps,S1_PID_0D_VehicleSpeed
2019-09-27 17:26:47.177200079+01:00,33
2019-09-27 17:26:47.377249956+01:00,33
2019-09-27 17:26:47.577199936+01:00,33
2019-09-27 17:26:47.777149916+01:00,32
2019-09-27 17:26:47.977149963+01:00,32
2019-09-27 17:26:48.177299976+01:00,32
2019-09-27 17:26:48.377199888+01:00,32
2019-09-27 17:26:48.577199936+01:00,32
2019-09-27 17:26:48.777199984+01:00,31
2019-09-27 17:26:48.977250099+01:00,31
2019-09-27 17:26:49.177299976+01:00,31
2019-09-27 17:26:49.377249956+01:00,30
2019-09-27 17:26:49.577450037+01:00,30
2019-09-27 17:26:49.777299881+01:00,29
2019-09-27 17:26:49.977550030+01:00,29
2019-09-27 17:26:50.577450037+01:00,28
2019-09-27 17:26:50.777450085+01:00,27
2019-09-27 17:26:51.377399921+01:00,26
2019-09-27 17:26:53.577549934+01:00,24
2019-09-27 17:26:53.777549982+01:00,24
2019-09-27 17:26:53.977550030+01:00,24
2019-09-27 17:26:54.377599955+01:00,24
2019-09-27 17:26:54.577650070+01:00,23
2019-09-27 17:26:54.777800083+01:00,23
2019-09-27 17:26:55.177649975+01:00,23
2019-09-27 17:26:55.377700090+01:00,23
2019-09-27 17:26:55.577699900+01:00,23
2019-09-27 17:26:56.177750111+01:00,22
2019-09-27 17:26:56.377850056+01:00,22
2019-09-27 17:26:56.577749968+01:00,22
2019-09-27 17:26:56.777750015+01:00,22
2019-09-27 17:26:56.977799892+01:00,21
2019-09-27 17:26:57.177850008+01:00,21
2019-09-27 17:26:57.377949953+01:00,21
2019-09-27 17:26:57.577800035+01:00,21
2019-09-27 17:26:57.777849913+01:00,21
2019-09-27 17:26:57.977849960+01:00,21
2019-09-27 17:26:58.177900076+01:00,21
2019-09-27 17:26:58.377899885+01:00,20
2019-09-27 17:26:58.578000069+01:00,20
2019-09-27 17:26:58.777899981+01:00,20
2019-09-27 17:26:58.977900028+01:00,20
2019-09-27 17:26:59.177949905+01:00,19
2019-09-27 17:26:59.377949953+01:00,19
2019-09-27 17:26:59.578000069+01:00,19
2019-09-27 17:26:59.778100014+01:00,19
2019-09-27 17:26:59.977999926+01:00,18
2019-09-27 17:27:00.178050041+01:00,18
2019-09-27 17:27:00.378149986+01:00,17
2019-09-27 17:27:00.578150034+01:00,17
2019-09-27 17:27:00.778150082+01:00,16
2019-09-27 17:27:00.978149891+01:00,16
2019-09-27 17:27:01.178100109+01:00,15
2019-09-27 17:27:01.378099918+01:00,14
2019-09-27 17:27:01.578299999+01:00,13
2019-09-27 17:27:01.778150082+01:00,13
2019-09-27 17:27:01.978100061+01:00,12
2019-09-27 17:27:02.178149939+01:00,11
2019-09-27 17:27:02.378149986+01:00,10
2019-09-27 17:27:02.578200102+01:00,9
2019-09-27 17:27:02.778199911+01:00,9
2019-09-27 17:27:02.978199959+01:00,8
2019-09-27 17:27:03.178250074+01:00,7
2019-09-27 17:27:03.378249884+01:00,6
2019-09-27 17:27:30.780250072+01:00,10
2019-09-27 17:27:30.980299950+01:00,11
2019-09-27 17:27:31.180200100+01:00,12
2019-09-27 17:27:31.380199909+01:00,14
2019-09-27 17:27:31.580250025+01:00,15
2019-09-27 17:27:31.780250072+01:00,16
2019-09-27 17:27:31.980350018+01:00,17
2019-09-27 17:27:32.180249929+01:00,18
2019-09-27 17:27:32.380300045+01:00,19
2019-09-27 17:27:32.580399990+01:00,19
2019-09-27 17:27:32.780400038+01:00,20
2019-09-27 17:27:32.980449915+01:00,20
2019-09-27 17:27:33.180350065+01:00,21
2019-09-27 17:27:33.380599976+01:00,22
2019-09-27 17:27:33.580549955+01:00,23
2019-09-27 17:27:33.780450106+01:00,24
2019-09-27 17:27:33.980400085+01:00,24
2019-09-27 17:27:34.180399895+01:00,24
2019-09-27 17:27:34.380700111+01:00,24
2019-09-27 17:27:34.580600023+01:00,24
2019-09-27 17:27:34.780499935+01:00,24
2019-09-27 17:27:34.980449915+01:00,23
2019-09-27 17:27:35.180500031+01:00,23
2019-09-27 17:27:35.380500078+01:00,23
2019-09-27 17:27:35.580600023+01:00,23
2019-09-27 17:27:35.780499935+01:00,23
2019-09-27 17:27:35.980550051+01:00,22
2019-09-27 17:27:36.180550098+01:00,22
2019-09-27 17:27:36.380599976+01:00,22
2019-09-27 17:27:36.580549955+01:00,22
2019-09-27 17:27:36.780600071+01:00,23
2019-09-27 17:27:36.980700016+01:00,24
2019-09-27 17:27:37.181299925+01:00,24
2019-09-27 17:27:37.380650043+01:00,25
2019-09-27 17:27:37.580650091+01:00,26
2019-09-27 17:27:37.780750036+01:00,27
2019-09-27 17:27:37.980750084+01:00,28
2019-09-27 17:27:38.180999994+01:00,29
2019-09-27 17:27:38.380700111+01:00,30
2019-09-27 17:27:38.581749916+01:00,30
2019-09-27 17:27:38.780750036+01:00,31
2019-09-27 17:27:38.980999947+01:00,32
2019-09-27 17:27:39.181099892+01:00,32
2019-09-27 17:27:39.381050110+01:00,33
2019-09-27 17:27:39.580800056+01:00,34
2019-09-27 17:27:39.780800104+01:00,34
2019-09-27 17:27:39.980799913+01:00,34
2019-09-27 17:27:40.180949926+01:00,34
2019-09-27 17:27:40.380899906+01:00,34
2019-09-27 17:27:40.580950022+01:00,34
2019-09-27 17:27:40.780950069+01:00,34
2019-09-27 17:27:40.980999947+01:00,34
2019-09-27 17:27:41.180900097+01:00,35
2019-09-27 17:27:41.380899906+01:00,35
2019-09-27 17:27:41.581049919+01:00,35
2019-09-27 17:27:41.781049967+01:00,35
2019-09-27 17:27:41.980950117+01:00,36
2019-09-27 17:27:42.180949926+01:00,36
2019-09-27 17:27:42.381799936+01:00,36
2019-09-27 17:27:42.581199884+01:00,36
2019-09-27 17:27:42.780999899+01:00,35
2019-09-27 17:27:42.980999947+01:00,35
2019-09-27 17:27:43.181149960+01:00,35
2019-09-27 17:27:43.381050110+01:00,34
2019-09-27 17:27:43.581099987+01:00,34
2019-09-27 17:27:43.781049967+01:00,34
2019-09-27 17:27:43.981100082+01:00,34
2019-09-27 17:27:44.181099892+01:00,34
2019-09-27 17:27:44.381150007+01:00,33
2019-09-27 17:27:44.581099987+01:00,33
2019-09-27 17:27:44.781150103+01:00,33
2019-09-27 17:27:44.981149912+01:00,33
2019-09-27 17:27:45.181200027+01:00,32
2019-09-27 17:27:45.381200075+01:00,32
2019-09-27 17:27:45.581199884+01:00,32
2019-09-27 17:27:45.781199932+01:00,32
2019-09-27 17:27:45.981250048+01:00,31
2019-09-27 17:27:46.181250095+01:00,31
2019-09-27 17:27:46.381299973+01:00,31
2019-09-27 17:27:46.581249952+01:00,31
2019-09-27 17:27:46.781300068+01:00,30
2019-09-27 17:27:46.981400013+01:00,30
2019-09-27 17:27:47.181299925+01:00,30
2019-09-27 17:27:47.381449938+01:00,30
2019-09-27 17:27:47.582449913+01:00,29
2019-09-27 17:27:47.781349897+01:00,29
2019-09-27 17:27:47.981549978+01:00,28
2019-09-27 17:27:48.181400061+01:00,28
2019-09-27 17:27:48.381649971+01:00,27
2019-09-27 17:27:48.581399918+01:00,26
2019-09-27 17:27:48.781399965+01:00,25
2019-09-27 17:27:48.981450081+01:00,24
2019-09-27 17:27:49.181499958+01:00,23
2019-09-27 17:27:49.381449938+01:00,23
2019-09-27 17:27:49.581500053+01:00,22
2019-09-27 17:27:49.781500101+01:00,21
2019-09-27 17:27:49.981499910+01:00,20
2019-09-27 17:27:50.181600094+01:00,19
2019-09-27 17:27:50.381649971+01:00,18
2019-09-27 17:27:50.581700087+01:00,17
2019-09-27 17:27:50.781650066+01:00,16
2019-09-27 17:27:50.981650114+01:00,15
2019-09-27 17:27:51.181600094+01:00,14
2019-09-27 17:27:51.381599903+01:00,14
2019-09-27 17:27:51.581650019+01:00,13
2019-09-27 17:27:51.781599998+01:00,13
2019-09-27 17:27:51.981650114+01:00,13
2019-09-27 17:27:52.181649923+01:00,12
2019-09-27 17:27:52.381700039+01:00,12
2019-09-27 17:27:52.581700087+01:00,12
2019-09-27 17:27:52.781699896+01:00,12
2019-09-27 17:27:52.981699944+01:00,11
2019-09-27 17:27:53.181750059+01:00,11
2019-09-27 17:27:53.381750107+01:00,11
2019-09-27 17:27:53.581749916+01:00,11
2019-09-27 17:27:53.781749964+01:00,11
2019-09-27 17:27:53.981800079+01:00,11
2019-09-27 17:27:54.181799889+01:00,11
2019-09-27 17:27:54.381850004+01:00,11
2019-09-27 17:27:54.581850052+01:00,11
2019-09-27 17:27:54.781850100+01:00,11
2019-09-27 17:27:54.981950045+01:00,10
2019-09-27 17:27:55.182100058+01:00,11
2019-09-27 17:27:55.381900072+01:00,11
2019-09-27 17:27:55.581899881+01:00,11
2019-09-27 17:27:55.781899929+01:00,11
2019-09-27 17:27:55.981899977+01:00,11
2019-09-27 17:27:56.181950092+01:00,12
2019-09-27 17:27:56.381999969+01:00,12
2019-09-27 17:27:56.581949949+01:00,12
2019-09-27 17:27:56.782000065+01:00,12
2019-09-27 17:27:56.982000113+01:00,12
2019-09-27 17:27:57.182049990+01:00,12
2019-09-27 17:27:57.381999969+01:00,12
2019-09-27 17:27:57.582050085+01:00,12
2019-09-27 17:27:57.782049894+01:00,12
2019-09-27 17:27:57.982049942+01:00,12
2019-09-27 17:27:58.182199955+01:00,12
2019-09-27 17:27:58.382100105+01:00,13
2019-09-27 17:27:58.582099915+01:00,13
2019-09-27 17:27:58.782150030+01:00,14
2019-09-27 17:27:58.982150078+01:00,14
2019-09-27 17:27:59.182149887+01:00,15
2019-09-27 17:27:59.382149935+01:00,16
2019-09-27 17:27:59.582200050+01:00,16
2019-09-27 17:27:59.782200098+01:00,17
2019-09-27 17:27:59.982249975+01:00,17
2019-09-27 17:28:00.182250023+01:00,18
2019-09-27 17:28:00.382349968+01:00,19
2019-09-27 17:28:00.582350016+01:00,19
2019-09-27 17:28:00.782350063+01:00,20
2019-09-27 17:28:00.982399940+01:00,20
2019-09-27 17:28:01.182300091+01:00,21
2019-09-27 17:28:01.382299900+01:00,21
2019-09-27 17:28:01.582350016+01:00,22
2019-09-27 17:28:01.783950090+01:00,22
2019-09-27 17:28:01.982350111+01:00,22
2019-09-27 17:28:02.182399988+01:00,23
2019-09-27 17:28:02.382400036+01:00,23
2019-09-27 17:28:02.582400084+01:00,24
2019-09-27 17:28:02.782550097+01:00,24
2019-09-27 17:28:02.982399940+01:00,25
2019-09-27 17:28:03.182450056+01:00,25
2019-09-27 17:28:03.382699966+01:00,25
2019-09-27 17:28:03.582449913+01:00,26
2019-09-27 17:28:03.782449961+01:00,26
2019-09-27 17:28:03.982549906+01:00,26
2019-09-27 17:28:04.182549953+01:00,26
2019-09-27 17:28:04.382550001+01:00,26
2019-09-27 17:28:04.583750010+01:00,26
2019-09-27 17:28:04.782700062+01:00,26
2019-09-27 17:28:04.982700109+01:00,26
2019-09-27 17:28:05.182800055+01:00,26
2019-09-27 17:28:05.382600069+01:00,26
2019-09-27 17:28:05.582600117+01:00,26
2019-09-27 17:28:05.782799959+01:00,26
2019-09-27 17:28:05.983750105+01:00,26
2019-09-27 17:28:06.182699919+01:00,26
2019-09-27 17:28:06.383749962+01:00,26
2019-09-27 17:28:06.582799911+01:00,25
2019-09-27 17:28:06.782700062+01:00,25
2019-09-27 17:28:06.983700037+01:00,25
2019-09-27 17:28:07.183700085+01:00,24
2019-09-27 17:28:07.382750034+01:00,24
2019-09-27 17:28:07.582750082+01:00,24
2019-09-27 17:28:07.782799959+01:00,23
2019-09-27 17:28:07.982800007+01:00,23
2019-09-27 17:28:08.183700085+01:00,23
2019-09-27 17:28:08.383699894+01:00,22
2019-09-27 17:28:08.583699942+01:00,22
2019-09-27 17:28:08.783649921+01:00,22
2019-09-27 17:28:08.983700037+01:00,22
2019-09-27 17:28:09.183700085+01:00,22
2019-09-27 17:28:09.383749962+01:00,22
2019-09-27 17:28:09.583699942+01:00,22
2019-09-27 17:28:09.783699989+01:00,22
2019-09-27 17:28:09.983649969+01:00,21
2019-09-27 17:28:10.183700085+01:00,21
2019-09-27 17:28:10.383049965+01:00,21
2019-09-27 17:28:10.583899975+01:00,20
2019-09-27 17:28:10.783649921+01:00,20
2019-09-27 17:28:10.983649969+01:00,20
2019-09-27 17:28:11.184000015+01:00,19
2019-09-27 17:28:11.383699894+01:00,19
2019-09-27 17:28:11.583699942+01:00,19
2019-09-27 17:28:11.783649921+01:00,18
2019-09-27 17:28:11.983750105+01:00,18
2019-09-27 17:28:12.183650017+01:00,18
2019-09-27 17:28:12.383650064+01:00,17
2019-09-27 17:28:12.583699942+01:00,17
2019-09-27 17:28:12.783649921+01:00,16
2019-09-27 17:28:12.983649969+01:00,16
2019-09-27 17:28:13.183650017+01:00,16
2019-09-27 17:28:13.383650064+01:00,15
2019-09-27 17:28:13.583699942+01:00,15
2019-09-27 17:28:13.783649921+01:00,15
2019-09-27 17:28:13.983599901+01:00,15
2019-09-27 17:28:14.183599949+01:00,14
2019-09-27 17:28:14.383699894+01:00,14
2019-09-27 17:28:14.583600044+01:00,14
2019-09-27 17:28:14.783600092+01:00,14
2019-09-27 17:28:14.983649969+01:00,13
2019-09-27 17:28:15.183599949+01:00,13
2019-09-27 17:28:15.383650064+01:00,13
2019-09-27 17:28:15.583650112+01:00,13
2019-09-27 17:28:15.783649921+01:00,12
2019-09-27 17:28:15.983599901+01:00,12
2019-09-27 17:28:16.183650017+01:00,12
2019-09-27 17:28:16.383650064+01:00,12
2019-09-27 17:28:16.583600044+01:00,12
2019-09-27 17:28:16.783649921+01:00,12
2019-09-27 17:28:16.983599901+01:00,12
2019-09-27 17:28:17.183700085+01:00,12
2019-09-27 17:28:17.383650064+01:00,13
2019-09-27 17:28:17.583600044+01:00,13
2019-09-27 17:28:17.783649921+01:00,13
2019-09-27 17:28:17.983599901+01:00,13
2019-09-27 17:28:18.183599949+01:00,13
2019-09-27 17:28:18.383599997+01:00,13
2019-09-27 17:28:18.583600044+01:00,14
2019-09-27 17:28:18.783600092+01:00,14
2019-09-27 17:28:18.983599901+01:00,14
2019-09-27 17:28:19.183650017+01:00,14
2019-09-27 17:28:19.383599997+01:00,14
2019-09-27 17:28:19.584000111+01:00,15
2019-09-27 17:28:19.783649921+01:00,16
2019-09-27 17:28:19.983649969+01:00,16
2019-09-27 17:28:20.183700085+01:00,17
2019-09-27 17:28:20.384000063+01:00,17
2019-09-27 17:28:20.583750010+01:00,18
2019-09-27 17:28:20.783799887+01:00,19
2019-09-27 17:28:20.983850002+01:00,19
2019-09-27 17:28:21.183700085+01:00,20
2019-09-27 17:28:21.383749962+01:00,20
2019-09-27 17:28:21.583750010+01:00,21
2019-09-27 17:28:21.784549952+01:00,21
2019-09-27 17:28:21.983850002+01:00,22
2019-09-27 17:28:22.183799982+01:00,22
2019-09-27 17:28:22.383800030+01:00,23
2019-09-27 17:28:22.583800077+01:00,23
2019-09-27 17:28:22.783799887+01:00,24
2019-09-27 17:28:22.983949900+01:00,24
2019-09-27 17:28:23.183850050+01:00,25
2019-09-27 17:28:23.383899927+01:00,25
2019-09-27 17:28:23.583899975+01:00,26
2019-09-27 17:28:23.783849955+01:00,26
2019-09-27 17:28:23.983900070+01:00,26
2019-09-27 17:28:24.183949947+01:00,26
2019-09-27 17:28:24.383949995+01:00,26
2019-09-27 17:28:24.583950043+01:00,26
2019-09-27 17:28:24.784049988+01:00,26
2019-09-27 17:28:24.983999968+01:00,26
2019-09-27 17:28:25.184099913+01:00,26
2019-09-27 17:28:25.384000063+01:00,26
2019-09-27 17:28:25.584000111+01:00,25
2019-09-27 17:28:25.784049988+01:00,25
2019-09-27 17:28:25.984050035+01:00,25
2019-09-27 17:28:26.184099913+01:00,25
2019-09-27 17:28:26.384099960+01:00,25
2019-09-27 17:28:26.584199905+01:00,25
2019-09-27 17:28:26.784250021+01:00,25
2019-09-27 17:28:26.984100103+01:00,25
2019-09-27 17:28:27.184149981+01:00,25
2019-09-27 17:28:27.384150028+01:00,25
2019-09-27 17:28:27.584249973+01:00,24
2019-09-27 17:28:27.784300089+01:00,24
2019-09-27 17:28:27.984450102+01:00,24
2019-09-27 17:28:28.184250116+01:00,24
2019-09-27 17:28:28.384299994+01:00,24
2019-09-27 17:28:28.585099936+01:00,24
2019-09-27 17:28:28.784250021+01:00,24
2019-09-27 17:28:28.984250069+01:00,24
2019-09-27 17:28:29.184400082+01:00,24
2019-09-27 17:28:29.384299994+01:00,24
2019-09-27 17:28:29.584549904+01:00,24
2019-09-27 17:28:29.784349918+01:00,24
2019-09-27 17:28:29.984349966+01:00,25
2019-09-27 17:28:30.184499979+01:00,25
2019-09-27 17:28:30.384500027+01:00,25
2019-09-27 17:28:30.584500074+01:00,25
2019-09-27 17:28:30.784650087+01:00,25
2019-09-27 17:28:30.984549999+01:00,25
2019-09-27 17:28:31.184499979+01:00,25
2019-09-27 17:28:31.384599924+01:00,25
2019-09-27 17:28:31.584650040+01:00,25
2019-09-27 17:28:31.784650087+01:00,25
2019-09-27 17:28:31.984450102+01:00,25
2019-09-27 17:28:32.184499979+01:00,25
2019-09-27 17:28:32.384799957+01:00,25
2019-09-27 17:28:32.584549904+01:00,25
2019-09-27 17:28:32.784499884+01:00,26
2019-09-27 17:28:32.984549999+01:00,26
2019-09-27 17:28:33.184550047+01:00,26
2019-09-27 17:28:33.384599924+01:00,26
2019-09-27 17:28:33.584850073+01:00,26
2019-09-27 17:28:33.784600019+01:00,26
2019-09-27 17:28:33.984600067+01:00,26
2019-09-27 17:28:34.184700012+01:00,26
2019-09-27 17:28:34.384749889+01:00,26
2019-09-27 17:28:34.584749937+01:00,25
2019-09-27 17:28:34.784749985+01:00,25
2019-09-27 17:28:34.984649897+01:00,25
2019-09-27 17:28:35.184700012+01:00,24
2019-09-27 17:28:35.384850025+01:00,24
2019-09-27 17:28:35.584700108+01:00,23
2019-09-27 17:28:35.784749985+01:00,23
2019-09-27 17:28:35.984750032+01:00,22
2019-09-27 17:28:36.185100079+01:00,22
2019-09-27 17:28:36.385099888+01:00,22
2019-09-27 17:28:36.584949970+01:00,22
2019-09-27 17:28:36.784800053+01:00,22
2019-09-27 17:28:36.984800100+01:00,22
2019-09-27 17:28:37.184950113+01:00,21
2019-09-27 17:28:37.384949923+01:00,21
2019-09-27 17:28:37.584850073+01:00,21
2019-09-27 17:28:37.784899950+01:00,21
2019-09-27 17:28:37.984950066+01:00,21
2019-09-27 17:28:38.185699940+01:00,21
2019-09-27 17:28:38.385200024+01:00,21
2019-09-27 17:28:38.585150003+01:00,21
2019-09-27 17:28:38.785200119+01:00,21
2019-09-27 17:28:38.984950066+01:00,22
2019-09-27 17:28:39.184999943+01:00,22
2019-09-27 17:28:39.384999990+01:00,22
2019-09-27 17:28:39.585050106+01:00,22
2019-09-27 17:28:39.785049915+01:00,22
2019-09-27 17:28:39.985300064+01:00,22
2019-09-27 17:28:40.185199976+01:00,23
2019-09-27 17:28:40.385200024+01:00,23
2019-09-27 17:28:40.585150003+01:00,23
2019-09-27 17:28:40.785200119+01:00,23
2019-09-27 17:28:40.985100031+01:00,23
2019-09-27 17:28:41.185100079+01:00,23
2019-09-27 17:28:41.385250092+01:00,22
2019-09-27 17:28:41.585150003+01:00,22
2019-09-27 17:28:41.785249949+01:00,22
2019-09-27 17:28:41.985150099+01:00,22
2019-09-27 17:28:42.185199976+01:00,22
2019-09-27 17:28:42.385200024+01:00,22
2019-09-27 17:28:42.585200071+01:00,21
2019-09-27 17:28:42.785200119+01:00,21
2019-09-27 17:28:42.985249996+01:00,21
2019-09-27 17:28:43.185250044+01:00,20
2019-09-27 17:28:43.385299921+01:00,19
2019-09-27 17:28:43.585299969+01:00,19
2019-09-27 17:28:43.785300016+01:00,18
2019-09-27 17:28:43.985300064+01:00,17
2019-09-27 17:28:44.185349941+01:00,17
2019-09-27 17:28:44.385349989+01:00,16
2019-09-27 17:28:44.585550070+01:00,15
2019-09-27 17:28:44.785350084+01:00,14
2019-09-27 17:28:44.985549927+01:00,13
2019-09-27 17:28:45.185400009+01:00,13
2019-09-27 17:28:45.385449886+01:00,12
2019-09-27 17:28:45.585400105+01:00,11
2019-09-27 17:28:45.785449982+01:00,10
2019-09-27 17:28:45.985450029+01:00,9
2019-09-27 17:28:46.185499907+01:00,9
2019-09-27 17:28:46.385499954+01:00,8
2019-09-27 17:28:46.585599899+01:00,7
2019-09-27 17:28:46.785500050+01:00,7
2019-09-27 17:28:46.985500097+01:00,6
2019-09-27 17:28:47.185549974+01:00,6
2019-09-27 17:28:59.986550093+01:00,10
2019-09-27 17:29:00.186599970+01:00,10
2019-09-27 17:29:00.386749983+01:00,10
2019-09-27 17:29:00.586499929+01:00,10
2019-09-27 17:29:00.786600113+01:00,11
2019-09-27 17:29:00.986599922+01:00,11
2019-09-27 17:29:01.186549902+01:00,11
2019-09-27 17:29:01.386699915+01:00,12
2019-09-27 17:29:01.586600065+01:00,12
2019-09-27 17:29:01.786600113+01:00,12
2019-09-27 17:29:01.986649990+01:00,12
2019-09-27 17:29:02.186749935+01:00,13
2019-09-27 17:29:02.386650085+01:00,13
2019-09-27 17:29:02.586649895+01:00,13
2019-09-27 17:29:02.786649942+01:00,13
2019-09-27 17:29:02.986649990+01:00,13
2019-09-27 17:29:03.186800003+01:00,14
2019-09-27 17:29:03.387799978+01:00,14
2019-09-27 17:29:03.586699963+01:00,14
2019-09-27 17:29:03.786700010+01:00,14
2019-09-27 17:29:03.986700058+01:00,14
2019-09-27 17:29:04.186749935+01:00,14
2019-09-27 17:29:04.386950016+01:00,14
2019-09-27 17:29:04.586750031+01:00,14
2019-09-27 17:29:04.786999941+01:00,15
2019-09-27 17:29:04.986799955+01:00,15
2019-09-27 17:29:05.186850071+01:00,15
2019-09-27 17:29:05.386850119+01:00,15
2019-09-27 17:29:05.586950064+01:00,15
2019-09-27 17:29:05.786999941+01:00,15
2019-09-27 17:29:05.986850023+01:00,15
2019-09-27 17:29:06.186899900+01:00,15
2019-09-27 17:29:06.386899948+01:00,15
2019-09-27 17:29:06.586899996+01:00,15
2019-09-27 17:29:06.786950111+01:00,16
2019-09-27 17:29:06.986949921+01:00,16
2019-09-27 17:29:07.186949968+01:00,16
2019-09-27 17:29:07.387249947+01:00,16
2019-09-27 17:29:07.586999893+01:00,16
2019-09-27 17:29:07.787250042+01:00,15
2019-09-27 17:29:07.987299919+01:00,15
2019-09-27 17:29:08.187050104+01:00,14
2019-09-27 17:29:08.387000084+01:00,14
2019-09-27 17:29:08.587049961+01:00,13
2019-09-27 17:29:08.787050009+01:00,13
2019-09-27 17:29:08.987149954+01:00,13
2019-09-27 17:29:09.187099934+01:00,12
2019-09-27 17:29:09.387099981+01:00,12
2019-09-27 17:29:09.587150097+01:00,11
2019-09-27 17:29:09.787450075+01:00,11
2019-09-27 17:29:09.987200022+01:00,10
2019-09-27 17:29:10.187299967+01:00,10
2019-09-27 17:29:10.387300014+01:00,10
2019-09-27 17:29:10.587150097+01:00,10
2019-09-27 17:29:10.787300110+01:00,9
2019-09-27 17:29:10.987649918+01:00,9
2019-09-27 17:29:11.187249899+01:00,9
2019-09-27 17:29:11.387249947+01:00,9
2019-09-27 17:29:11.587249994+01:00,9
2019-09-27 17:29:11.787300110+01:00,9
2019-09-27 17:29:11.987250090+01:00,9
2019-09-27 17:29:12.187299967+01:00,9
2019-09-27 17:29:12.387350082+01:00,9
2019-09-27 17:29:12.587500095+01:00,8
2019-09-27 17:29:12.787300110+01:00,8
2019-09-27 17:29:12.987349987+01:00,8
2019-09-27 17:29:13.187400103+01:00,8
2019-09-27 17:29:13.387399912+01:00,8
2019-09-27 17:29:13.587399960+01:00,8
2019-09-27 17:29:13.787400007+01:00,8
2019-09-27 17:29:13.987499952+01:00,8
2019-09-27 17:29:14.187449932+01:00,8
2019-09-27 17:29:14.387500048+01:00,7
2019-09-27 17:29:14.587500095+01:00,7
2019-09-27 17:29:14.787499905+01:00,7
2019-09-27 17:29:14.987499952+01:00,7
2019-09-27 17:29:15.187550068+01:00,7
2019-09-27 17:29:15.387650013+01:00,7
2019-09-27 17:29:15.587500095+01:00,6
2019-09-27 17:29:15.787699938+01:00,6
2019-09-27 17:29:15.987600088+01:00,6
2019-09-27 17:29:16.187750101+01:00,6
2019-09-27 17:29:16.387599945+01:00,6
