timestamps,S1_PID_11_ThrottlePosition
2019-09-27 17:24:18.806750059+01:00,16.86288
2019-09-27 17:24:19.006750107+01:00,16.86288
2019-09-27 17:24:19.206799984+01:00,16.86288
2019-09-27 17:24:19.406800032+01:00,16.86288
2019-09-27 17:24:19.606950045+01:00,16.86288
2019-09-27 17:24:19.806849957+01:00,16.86288
2019-09-27 17:24:20.006999969+01:00,16.86288
2019-09-27 17:24:20.206899881+01:00,16.86288
2019-09-27 17:24:20.406949997+01:00,16.86288
2019-09-27 17:24:20.606950045+01:00,16.86288
2019-09-27 17:24:20.807049990+01:00,16.86288
2019-09-27 17:24:21.006999969+01:00,16.86288
2019-09-27 17:24:21.207200050+01:00,16.86288
2019-09-27 17:24:21.406899929+01:00,16.86288
2019-09-27 17:24:21.606950045+01:00,16.86288
2019-09-27 17:24:21.806900024+01:00,16.86288
2019-09-27 17:24:22.006999969+01:00,16.86288
2019-09-27 17:24:22.207099915+01:00,16.86288
2019-09-27 17:24:22.407000065+01:00,16.86288
2019-09-27 17:24:22.607000113+01:00,16.86288
2019-09-27 17:24:22.806999922+01:00,16.86288
2019-09-27 17:24:23.007149935+01:00,16.86288
2019-09-27 17:24:23.207149982+01:00,16.86288
2019-09-27 17:24:23.407049894+01:00,16.86288
2019-09-27 17:24:23.607100010+01:00,16.86288
2019-09-27 17:24:23.807049990+01:00,16.86288
2019-09-27 17:24:24.007200003+01:00,16.86288
2019-09-27 17:24:24.207200050+01:00,16.86288
2019-09-27 17:24:24.407150030+01:00,16.86288
2019-09-27 17:24:24.607249975+01:00,16.86288
2019-09-27 17:24:24.807250023+01:00,16.86288
2019-09-27 17:24:25.008349895+01:00,16.86288
2019-09-27 17:24:25.207400084+01:00,16.86288
2019-09-27 17:24:25.407200098+01:00,16.86288
2019-09-27 17:24:25.607199907+01:00,16.86288
2019-09-27 17:24:25.807199955+01:00,16.86288
2019-09-27 17:24:26.007499933+01:00,16.86288
2019-09-27 17:24:26.207299948+01:00,16.86288
2019-09-27 17:24:26.407449961+01:00,16.86288
2019-09-27 17:24:26.607249975+01:00,16.86288
2019-09-27 17:24:26.807450056+01:00,16.86288
2019-09-27 17:24:27.007400036+01:00,16.86288
2019-09-27 17:24:27.207350016+01:00,16.86288
2019-09-27 17:24:27.407449961+01:00,16.86288
2019-09-27 17:24:27.607350111+01:00,16.86288
2019-09-27 17:24:27.807349920+01:00,16.86288
2019-09-27 17:24:28.007649899+01:00,16.86288
2019-09-27 17:24:28.207649946+01:00,16.47072
2019-09-27 17:24:28.407399893+01:00,16.07856
2019-09-27 17:24:28.607399940+01:00,15.29424
2019-09-27 17:24:28.807699919+01:00,14.90208
2019-09-27 17:24:29.007450104+01:00,14.11776
2019-09-27 17:24:29.207449913+01:00,12.94128
2019-09-27 17:24:29.407449961+01:00,13.33344
2019-09-27 17:24:29.607500076+01:00,12.94128
2019-09-27 17:24:29.807499886+01:00,12.94128
2019-09-27 17:24:30.007800102+01:00,12.54912
2019-09-27 17:24:30.207700014+01:00,12.54912
2019-09-27 17:24:30.407700062+01:00,12.54912
2019-09-27 17:24:30.607650042+01:00,12.54912
2019-09-27 17:24:30.807650089+01:00,12.54912
2019-09-27 17:24:31.007600069+01:00,13.33344
2019-09-27 17:24:31.207750082+01:00,13.7256
2019-09-27 17:24:31.407599926+01:00,13.33344
2019-09-27 17:24:31.607749939+01:00,13.33344
2019-09-27 17:24:31.807749987+01:00,13.7256
2019-09-27 17:24:32.007699966+01:00,14.11776
2019-09-27 17:24:32.207649946+01:00,13.7256
2019-09-27 17:24:32.407700062+01:00,14.11776
2019-09-27 17:24:32.607700109+01:00,13.7256
2019-09-27 17:24:32.807699919+01:00,13.33344
2019-09-27 17:24:33.007999897+01:00,13.33344
2019-09-27 17:24:33.207750082+01:00,13.33344
2019-09-27 17:24:33.407799959+01:00,12.94128
2019-09-27 17:24:33.607850075+01:00,13.7256
2019-09-27 17:24:33.807849884+01:00,13.33344
2019-09-27 17:24:34.007800102+01:00,13.33344
2019-09-27 17:24:34.208149910+01:00,12.94128
2019-09-27 17:24:34.407799959+01:00,12.94128
2019-09-27 17:24:34.607800007+01:00,12.54912
2019-09-27 17:24:34.807849884+01:00,12.54912
2019-09-27 17:24:35.007849932+01:00,14.90208
2019-09-27 17:24:35.207900047+01:00,15.29424
2019-09-27 17:24:35.407900095+01:00,13.33344
2019-09-27 17:24:35.607899904+01:00,14.90208
2019-09-27 17:24:35.807899952+01:00,14.11776
2019-09-27 17:24:36.007950067+01:00,14.11776
2019-09-27 17:24:36.207999945+01:00,13.7256
2019-09-27 17:24:36.408050060+01:00,14.509920000000001
2019-09-27 17:24:36.607949972+01:00,13.7256
2019-09-27 17:24:36.808000088+01:00,13.7256
2019-09-27 17:24:37.008049964+01:00,14.11776
2019-09-27 17:24:37.208050013+01:00,14.11776
2019-09-27 17:24:37.407999992+01:00,14.11776
2019-09-27 17:24:37.608050108+01:00,14.11776
2019-09-27 17:24:37.808049917+01:00,13.7256
2019-09-27 17:24:38.008100033+01:00,14.509920000000001
2019-09-27 17:24:38.208100080+01:00,14.11776
2019-09-27 17:24:38.408099890+01:00,14.11776
2019-09-27 17:24:38.608099937+01:00,14.11776
2019-09-27 17:24:38.808249950+01:00,14.11776
2019-09-27 17:24:39.008150101+01:00,13.7256
2019-09-27 17:24:39.208149910+01:00,14.11776
2019-09-27 17:24:39.408149958+01:00,14.11776
2019-09-27 17:24:39.608200073+01:00,13.33344
2019-09-27 17:24:39.808249950+01:00,11.764800000000001
2019-09-27 17:24:40.008249998+01:00,11.37264
2019-09-27 17:24:40.208300114+01:00,11.764800000000001
2019-09-27 17:24:40.408299923+01:00,14.90208
2019-09-27 17:24:40.608350039+01:00,14.11776
2019-09-27 17:24:40.808350086+01:00,26.274720000000002
2019-09-27 17:24:41.008399963+01:00,32.94144
2019-09-27 17:24:41.208450079+01:00,46.27488
2019-09-27 17:24:41.408349991+01:00,58.824
2019-09-27 17:24:41.608400106+01:00,63.529920000000004
2019-09-27 17:24:41.808350086+01:00,65.49072
2019-09-27 17:24:42.008349895+01:00,66.66720000000001
2019-09-27 17:24:42.208650112+01:00,67.84368
2019-09-27 17:24:42.408499956+01:00,70.19664
2019-09-27 17:24:42.608500004+01:00,73.33392
2019-09-27 17:24:42.808399916+01:00,75.68688
2019-09-27 17:24:43.008450031+01:00,78.432
2019-09-27 17:24:43.208450079+01:00,83.13792000000001
2019-09-27 17:24:43.408449888+01:00,82.74576
2019-09-27 17:24:43.608550072+01:00,82.74576
2019-09-27 17:24:43.808449984+01:00,82.74576
2019-09-27 17:24:44.008650064+01:00,82.74576
2019-09-27 17:24:44.208549976+01:00,82.74576
2019-09-27 17:24:44.408550024+01:00,82.74576
2019-09-27 17:24:44.608500004+01:00,82.74576
2019-09-27 17:24:44.808549881+01:00,82.74576
2019-09-27 17:24:45.008599997+01:00,82.74576
2019-09-27 17:24:45.209249973+01:00,82.74576
2019-09-27 17:24:45.408600092+01:00,82.74576
2019-09-27 17:24:45.608700037+01:00,82.74576
2019-09-27 17:24:45.808799982+01:00,82.74576
2019-09-27 17:24:46.008650064+01:00,82.74576
2019-09-27 17:24:46.208699942+01:00,82.74576
2019-09-27 17:24:46.408649921+01:00,82.74576
2019-09-27 17:24:46.608799934+01:00,18.039360000000002
2019-09-27 17:24:46.808799982+01:00,16.86288
2019-09-27 17:24:47.008800030+01:00,16.86288
2019-09-27 17:24:47.208750010+01:00,16.47072
2019-09-27 17:24:47.408750057+01:00,16.07856
2019-09-27 17:24:47.608750105+01:00,15.29424
2019-09-27 17:24:47.808749914+01:00,14.90208
2019-09-27 17:24:48.009000063+01:00,14.90208
2019-09-27 17:24:48.209000111+01:00,16.07856
2019-09-27 17:24:48.408799887+01:00,16.47072
2019-09-27 17:24:48.608850002+01:00,16.47072
2019-09-27 17:24:48.808949947+01:00,16.47072
2019-09-27 17:24:49.008850098+01:00,15.6864
2019-09-27 17:24:49.208899975+01:00,18.039360000000002
2019-09-27 17:24:49.408849955+01:00,18.43152
2019-09-27 17:24:49.609200001+01:00,17.6472
2019-09-27 17:24:49.809099913+01:00,17.6472
2019-09-27 17:24:50.008949995+01:00,17.6472
2019-09-27 17:24:50.209000111+01:00,18.039360000000002
2019-09-27 17:24:50.409300089+01:00,17.6472
2019-09-27 17:24:50.609050035+01:00,18.039360000000002
2019-09-27 17:24:50.809050083+01:00,17.6472
2019-09-27 17:24:51.009099960+01:00,18.43152
2019-09-27 17:24:51.209450006+01:00,18.039360000000002
2019-09-27 17:24:51.409100056+01:00,18.039360000000002
2019-09-27 17:24:51.609050035+01:00,18.039360000000002
2019-09-27 17:24:51.809000015+01:00,18.039360000000002
2019-09-27 17:24:52.009200096+01:00,18.039360000000002
2019-09-27 17:24:52.209100008+01:00,18.039360000000002
2019-09-27 17:24:52.409499884+01:00,17.6472
2019-09-27 17:24:52.609100103+01:00,18.039360000000002
2019-09-27 17:24:52.809200048+01:00,18.039360000000002
2019-09-27 17:24:53.009150028+01:00,18.43152
2019-09-27 17:24:53.209249973+01:00,18.82368
2019-09-27 17:24:53.409300089+01:00,21.5688
2019-09-27 17:24:53.609149933+01:00,23.529600000000002
2019-09-27 17:24:53.809350014+01:00,23.529600000000002
2019-09-27 17:24:54.009200096+01:00,24.31392
2019-09-27 17:24:54.209450006+01:00,24.31392
2019-09-27 17:24:54.409250021+01:00,24.70608
2019-09-27 17:24:54.809350014+01:00,25.09824
2019-09-27 17:24:55.009299994+01:00,25.88256
2019-09-27 17:24:55.209399939+01:00,25.88256
2019-09-27 17:24:55.409399986+01:00,25.88256
2019-09-27 17:24:55.609299898+01:00,25.88256
2019-09-27 17:24:55.809350014+01:00,26.274720000000002
2019-09-27 17:24:56.009350061+01:00,26.274720000000002
2019-09-27 17:24:56.209350109+01:00,27.05904
2019-09-27 17:24:56.409450054+01:00,26.66688
2019-09-27 17:24:56.609499931+01:00,26.66688
2019-09-27 17:24:57.009449959+01:00,26.66688
2019-09-27 17:24:57.209450006+01:00,26.66688
2019-09-27 17:24:57.409450054+01:00,26.66688
2019-09-27 17:24:57.609699965+01:00,26.66688
2019-09-27 17:24:57.809649944+01:00,25.88256
2019-09-27 17:24:58.009500027+01:00,23.92176
2019-09-27 17:24:58.209500074+01:00,15.29424
2019-09-27 17:24:58.409600019+01:00,16.86288
2019-09-27 17:24:58.609649897+01:00,17.6472
2019-09-27 17:24:59.009550095+01:00,17.6472
2019-09-27 17:24:59.209650040+01:00,17.25504
2019-09-27 17:25:00.209650040+01:00,17.25504
2019-09-27 17:25:01.409699917+01:00,18.039360000000002
2019-09-27 17:25:04.809950113+01:00,18.039360000000002
2019-09-27 17:25:05.210099936+01:00,20.39232
2019-09-27 17:25:05.410300016+01:00,20.00016
2019-09-27 17:25:05.610249996+01:00,20.39232
2019-09-27 17:25:05.809999943+01:00,18.82368
2019-09-27 17:25:06.010050058+01:00,17.6472
2019-09-27 17:25:06.210050106+01:00,18.43152
2019-09-27 17:25:06.410049915+01:00,18.43152
2019-09-27 17:25:06.610100031+01:00,19.21584
2019-09-27 17:25:06.810100079+01:00,19.21584
2019-09-27 17:25:07.210099936+01:00,19.21584
2019-09-27 17:25:07.410150051+01:00,19.21584
2019-09-27 17:25:07.610150099+01:00,19.21584
2019-09-27 17:25:07.810349941+01:00,19.21584
2019-09-27 17:25:08.010400057+01:00,18.82368
2019-09-27 17:25:08.210200071+01:00,18.82368
2019-09-27 17:25:08.410200119+01:00,19.21584
2019-09-27 17:25:08.610199928+01:00,19.608
2019-09-27 17:25:08.810199976+01:00,20.00016
2019-09-27 17:25:09.010250092+01:00,20.00016
2019-09-27 17:25:09.410300016+01:00,20.784480000000002
2019-09-27 17:25:09.610300064+01:00,29.412
2019-09-27 17:25:09.810300112+01:00,27.84336
2019-09-27 17:25:10.010550022+01:00,28.23552
2019-09-27 17:25:10.210350037+01:00,28.62768
2019-09-27 17:25:10.410449982+01:00,28.23552
2019-09-27 17:25:10.610450029+01:00,27.84336
2019-09-27 17:25:10.810499907+01:00,27.84336
2019-09-27 17:25:11.010550022+01:00,28.23552
2019-09-27 17:25:11.210750103+01:00,23.529600000000002
2019-09-27 17:25:11.410599947+01:00,16.47072
2019-09-27 17:25:11.610399961+01:00,14.509920000000001
2019-09-27 17:25:11.810400009+01:00,14.509920000000001
2019-09-27 17:25:12.010449886+01:00,12.54912
2019-09-27 17:25:12.210550070+01:00,15.29424
2019-09-27 17:25:12.410500050+01:00,16.47072
2019-09-27 17:25:12.610500097+01:00,16.07856
2019-09-27 17:25:12.810499907+01:00,14.90208
2019-09-27 17:25:13.010550022+01:00,14.90208
2019-09-27 17:25:13.210550070+01:00,14.11776
2019-09-27 17:25:13.410550117+01:00,14.509920000000001
2019-09-27 17:25:13.610549927+01:00,14.509920000000001
2019-09-27 17:25:13.810549974+01:00,14.509920000000001
2019-09-27 17:25:14.010600090+01:00,14.509920000000001
2019-09-27 17:25:14.210599899+01:00,14.11776
2019-09-27 17:25:14.410599947+01:00,14.509920000000001
2019-09-27 17:25:14.610650063+01:00,14.11776
2019-09-27 17:25:14.810650110+01:00,14.509920000000001
2019-09-27 17:25:15.010799885+01:00,14.11776
2019-09-27 17:25:15.210799932+01:00,13.33344
2019-09-27 17:25:15.410700083+01:00,12.54912
2019-09-27 17:25:15.610949993+01:00,12.54912
2019-09-27 17:25:15.810699940+01:00,12.54912
2019-09-27 17:25:16.010750055+01:00,12.94128
2019-09-27 17:25:16.210750103+01:00,12.54912
2019-09-27 17:25:16.410749912+01:00,12.54912
2019-09-27 17:25:16.611350060+01:00,12.15696
2019-09-27 17:25:16.810800076+01:00,12.94128
2019-09-27 17:25:17.010849953+01:00,12.54912
2019-09-27 17:25:17.210799932+01:00,12.94128
2019-09-27 17:25:17.410850048+01:00,12.54912
2019-09-27 17:25:17.610850096+01:00,12.94128
2019-09-27 17:25:17.810849905+01:00,12.54912
2019-09-27 17:25:18.010849953+01:00,12.94128
2019-09-27 17:25:18.210900068+01:00,12.54912
2019-09-27 17:25:18.411050081+01:00,12.54912
2019-09-27 17:25:18.611000061+01:00,12.94128
2019-09-27 17:25:18.811300039+01:00,12.94128
2019-09-27 17:25:19.010950089+01:00,12.94128
2019-09-27 17:25:19.210949898+01:00,12.54912
2019-09-27 17:25:19.411000013+01:00,12.94128
2019-09-27 17:25:19.611000061+01:00,12.54912
2019-09-27 17:25:19.811000109+01:00,12.94128
2019-09-27 17:25:37.012900114+01:00,25.4904
2019-09-27 17:25:37.212199926+01:00,22.74528
2019-09-27 17:25:37.412250042+01:00,27.05904
2019-09-27 17:25:37.612449884+01:00,28.23552
2019-09-27 17:25:37.812249899+01:00,28.62768
2019-09-27 17:25:38.012300014+01:00,27.4512
2019-09-27 17:25:38.212300062+01:00,25.09824
2019-09-27 17:25:38.412300110+01:00,25.88256
2019-09-27 17:25:38.612400055+01:00,30.58848
2019-09-27 17:25:38.812299967+01:00,29.412
2019-09-27 17:25:39.012350082+01:00,29.019840000000002
2019-09-27 17:25:39.212349892+01:00,29.019840000000002
2019-09-27 17:25:39.412400007+01:00,29.019840000000002
2019-09-27 17:25:39.612349987+01:00,29.019840000000002
2019-09-27 17:25:39.812449932+01:00,28.62768
2019-09-27 17:25:40.012449980+01:00,28.23552
2019-09-27 17:25:40.212650061+01:00,20.00016
2019-09-27 17:25:40.412549973+01:00,16.86288
2019-09-27 17:25:40.612600088+01:00,18.039360000000002
2019-09-27 17:25:40.812550068+01:00,17.6472
2019-09-27 17:25:41.012650013+01:00,17.25504
2019-09-27 17:25:41.212599993+01:00,16.86288
2019-09-27 17:25:41.412600040+01:00,16.47072
2019-09-27 17:25:41.612499952+01:00,15.6864
2019-09-27 17:25:41.813149929+01:00,15.29424
2019-09-27 17:25:42.012749910+01:00,14.509920000000001
2019-09-27 17:25:42.212599993+01:00,16.07856
2019-09-27 17:25:42.412600040+01:00,15.6864
2019-09-27 17:25:42.612600088+01:00,24.70608
2019-09-27 17:25:42.812599897+01:00,36.078720000000004
2019-09-27 17:25:43.012650013+01:00,37.64736
2019-09-27 17:25:43.212850094+01:00,41.96112
2019-09-27 17:25:43.412849903+01:00,55.68672
2019-09-27 17:25:43.612649918+01:00,63.13776
2019-09-27 17:25:43.812849998+01:00,67.05936
2019-09-27 17:25:44.012799978+01:00,66.66720000000001
2019-09-27 17:25:44.212699890+01:00,60.00048
2019-09-27 17:25:44.412699938+01:00,54.51024
2019-09-27 17:25:44.612799883+01:00,50.58864
2019-09-27 17:25:44.812849998+01:00,47.059200000000004
2019-09-27 17:25:45.012900114+01:00,43.1376
2019-09-27 17:25:45.212899923+01:00,39.60816
2019-09-27 17:25:45.412849903+01:00,38.03952
2019-09-27 17:25:45.613399982+01:00,36.47088
2019-09-27 17:25:45.812949896+01:00,36.078720000000004
2019-09-27 17:25:46.013499975+01:00,36.078720000000004
2019-09-27 17:25:46.212850094+01:00,36.078720000000004
2019-09-27 17:25:46.412849903+01:00,35.68656
2019-09-27 17:25:46.612849951+01:00,35.2944
2019-09-27 17:25:46.812900066+01:00,35.2944
2019-09-27 17:25:47.013149977+01:00,34.90224
2019-09-27 17:25:47.213049889+01:00,17.6472
2019-09-27 17:25:47.413000107+01:00,17.6472
2019-09-27 17:25:47.612950087+01:00,17.6472
2019-09-27 17:25:47.812949896+01:00,17.25504
2019-09-27 17:25:48.012949944+01:00,16.86288
2019-09-27 17:25:48.213000059+01:00,16.47072
2019-09-27 17:25:48.413249969+01:00,16.07856
2019-09-27 17:25:48.613149881+01:00,15.29424
2019-09-27 17:25:48.813199997+01:00,14.90208
2019-09-27 17:25:49.013050079+01:00,14.509920000000001
2019-09-27 17:25:49.213049889+01:00,12.54912
2019-09-27 17:25:49.413049936+01:00,12.54912
2019-09-27 17:25:49.613049984+01:00,14.509920000000001
2019-09-27 17:25:49.813100100+01:00,16.47072
2019-09-27 17:25:50.013099909+01:00,16.07856
2019-09-27 17:25:50.213249922+01:00,17.6472
2019-09-27 17:25:50.413249969+01:00,22.35312
2019-09-27 17:25:50.613399982+01:00,27.84336
2019-09-27 17:25:50.813250065+01:00,30.58848
2019-09-27 17:25:51.013299942+01:00,32.54928
2019-09-27 17:25:51.213299990+01:00,33.72576
2019-09-27 17:25:51.413350105+01:00,34.90224
2019-09-27 17:25:51.613199949+01:00,37.64736
2019-09-27 17:25:51.813250065+01:00,38.43168
2019-09-27 17:25:52.014300108+01:00,38.823840000000004
2019-09-27 17:25:52.213249922+01:00,38.823840000000004
2019-09-27 17:25:52.413249969+01:00,38.823840000000004
2019-09-27 17:25:52.613300085+01:00,40.00032
2019-09-27 17:25:52.813299894+01:00,40.00032
2019-09-27 17:25:53.013350010+01:00,38.823840000000004
2019-09-27 17:25:53.213350058+01:00,37.64736
2019-09-27 17:25:53.413399935+01:00,36.86304
2019-09-27 17:25:53.613349915+01:00,36.078720000000004
2019-09-27 17:25:53.813349962+01:00,35.68656
2019-09-27 17:25:54.013649940+01:00,35.68656
2019-09-27 17:25:54.213649988+01:00,35.68656
2019-09-27 17:25:54.413500071+01:00,35.2944
2019-09-27 17:25:54.613650084+01:00,30.19632
2019-09-27 17:25:54.814500093+01:00,12.54912
2019-09-27 17:25:55.013600111+01:00,16.86288
2019-09-27 17:25:55.213749886+01:00,16.47072
2019-09-27 17:25:55.413500071+01:00,16.07856
2019-09-27 17:25:55.613500118+01:00,15.6864
2019-09-27 17:25:55.813499928+01:00,14.90208
2019-09-27 17:25:56.013550043+01:00,14.509920000000001
2019-09-27 17:25:56.213550091+01:00,12.54912
2019-09-27 17:25:56.413549900+01:00,12.54912
2019-09-27 17:25:56.613600016+01:00,15.29424
2019-09-27 17:25:56.813699961+01:00,15.29424
2019-09-27 17:25:57.013600111+01:00,16.07856
2019-09-27 17:25:57.213700056+01:00,16.07856
2019-09-27 17:25:57.413899899+01:00,20.39232
2019-09-27 17:25:57.613749981+01:00,20.39232
2019-09-27 17:25:57.813649893+01:00,19.21584
2019-09-27 17:25:58.013649940+01:00,19.21584
2019-09-27 17:25:58.213949919+01:00,17.6472
2019-09-27 17:25:58.413700104+01:00,18.43152
2019-09-27 17:25:58.613850117+01:00,18.43152
2019-09-27 17:25:58.813699961+01:00,18.43152
2019-09-27 17:25:59.013900042+01:00,19.21584
2019-09-27 17:25:59.213749886+01:00,18.82368
2019-09-27 17:25:59.413749933+01:00,18.82368
2019-09-27 17:25:59.613850117+01:00,18.82368
2019-09-27 17:25:59.813950062+01:00,18.82368
2019-09-27 17:26:00.013799906+01:00,18.82368
2019-09-27 17:26:00.213850021+01:00,19.21584
2019-09-27 17:26:00.413949966+01:00,18.82368
2019-09-27 17:26:00.613950014+01:00,18.82368
2019-09-27 17:26:00.814199924+01:00,19.21584
2019-09-27 17:26:01.014149904+01:00,19.21584
2019-09-27 17:26:01.213900089+01:00,19.21584
2019-09-27 17:26:01.413899899+01:00,19.21584
2019-09-27 17:26:01.614000082+01:00,19.608
2019-09-27 17:26:01.813950062+01:00,19.608
2019-09-27 17:26:02.013999939+01:00,20.39232
2019-09-27 17:26:02.213999987+01:00,20.39232
2019-09-27 17:26:02.413949966+01:00,20.39232
2019-09-27 17:26:02.614000082+01:00,20.784480000000002
2019-09-27 17:26:02.813999891+01:00,20.784480000000002
2019-09-27 17:26:03.014050007+01:00,20.39232
2019-09-27 17:26:03.214149952+01:00,20.39232
2019-09-27 17:26:03.415600061+01:00,19.21584
2019-09-27 17:26:03.614049911+01:00,19.608
2019-09-27 17:26:03.814249992+01:00,19.608
2019-09-27 17:26:04.014100075+01:00,20.00016
2019-09-27 17:26:04.214099884+01:00,19.21584
2019-09-27 17:26:04.414200068+01:00,19.21584
2019-09-27 17:26:04.614150047+01:00,19.21584
2019-09-27 17:26:04.814399958+01:00,15.29424
2019-09-27 17:26:05.014400005+01:00,16.86288
2019-09-27 17:26:05.214149952+01:00,17.25504
2019-09-27 17:26:05.414200068+01:00,17.25504
2019-09-27 17:26:05.614399910+01:00,16.86288
2019-09-27 17:26:05.814199924+01:00,16.86288
2019-09-27 17:26:06.014250040+01:00,17.25504
2019-09-27 17:26:06.214250088+01:00,16.07856
2019-09-27 17:26:06.414949894+01:00,13.7256
2019-09-27 17:26:06.614249945+01:00,13.33344
2019-09-27 17:26:06.814249992+01:00,14.509920000000001
2019-09-27 17:26:07.014549971+01:00,14.509920000000001
2019-09-27 17:26:07.214299917+01:00,15.6864
2019-09-27 17:26:07.414350033+01:00,15.29424
2019-09-27 17:26:07.614350080+01:00,15.29424
2019-09-27 17:26:07.814500093+01:00,16.86288
2019-09-27 17:26:08.014349937+01:00,17.6472
2019-09-27 17:26:08.214499950+01:00,17.6472
2019-09-27 17:26:08.414400101+01:00,17.6472
2019-09-27 17:26:08.614399910+01:00,18.039360000000002
2019-09-27 17:26:08.814500093+01:00,19.21584
2019-09-27 17:26:09.014450073+01:00,18.82368
2019-09-27 17:26:09.214449883+01:00,19.608
2019-09-27 17:26:09.414449930+01:00,21.17664
2019-09-27 17:26:09.614449978+01:00,21.17664
2019-09-27 17:26:09.814500093+01:00,21.17664
2019-09-27 17:26:10.014549971+01:00,21.17664
2019-09-27 17:26:10.215950012+01:00,21.17664
2019-09-27 17:26:10.414649963+01:00,20.784480000000002
2019-09-27 17:26:10.614650011+01:00,20.784480000000002
2019-09-27 17:26:10.814650059+01:00,20.784480000000002
2019-09-27 17:26:11.014899969+01:00,21.5688
2019-09-27 17:26:11.214600086+01:00,21.96096
2019-09-27 17:26:11.414599895+01:00,21.5688
2019-09-27 17:26:11.614599943+01:00,21.5688
2019-09-27 17:26:11.815449953+01:00,21.5688
2019-09-27 17:26:12.014699936+01:00,21.5688
2019-09-27 17:26:12.214649916+01:00,21.17664
2019-09-27 17:26:12.414649963+01:00,12.15696
2019-09-27 17:26:12.615449905+01:00,11.37264
2019-09-27 17:26:13.014750004+01:00,13.33344
2019-09-27 17:26:13.215349913+01:00,11.764800000000001
2019-09-27 17:26:13.414949894+01:00,12.54912
2019-09-27 17:26:13.614949942+01:00,12.54912
2019-09-27 17:26:13.814949989+01:00,13.33344
2019-09-27 17:26:14.015000105+01:00,14.90208
2019-09-27 17:26:14.215049982+01:00,15.29424
2019-09-27 17:26:14.415050030+01:00,14.509920000000001
2019-09-27 17:26:14.614949942+01:00,13.7256
2019-09-27 17:26:14.815000057+01:00,13.33344
2019-09-27 17:26:15.015049934+01:00,12.94128
2019-09-27 17:26:15.216150045+01:00,12.94128
2019-09-27 17:26:15.414999962+01:00,12.54912
2019-09-27 17:26:15.615000010+01:00,12.54912
2019-09-27 17:26:15.815000057+01:00,12.54912
2019-09-27 17:26:16.015049934+01:00,12.94128
2019-09-27 17:26:16.214999914+01:00,13.7256
2019-09-27 17:26:16.415050030+01:00,13.33344
2019-09-27 17:26:16.615000010+01:00,12.94128
2019-09-27 17:26:16.815000057+01:00,12.94128
2019-09-27 17:26:17.015000105+01:00,13.33344
2019-09-27 17:26:17.215049982+01:00,12.94128
2019-09-27 17:26:17.414999962+01:00,12.54912
2019-09-27 17:26:17.615099907+01:00,12.94128
2019-09-27 17:26:17.815049887+01:00,12.94128
2019-09-27 17:26:18.015100002+01:00,12.94128
2019-09-27 17:26:18.215100050+01:00,12.54912
2019-09-27 17:26:18.415100098+01:00,13.33344
2019-09-27 17:26:18.615099907+01:00,13.33344
2019-09-27 17:26:18.815099955+01:00,12.94128
2019-09-27 17:26:19.015549898+01:00,12.54912
2019-09-27 17:26:19.215250015+01:00,12.94128
2019-09-27 17:26:19.415299892+01:00,13.33344
2019-09-27 17:26:19.615200043+01:00,12.94128
2019-09-27 17:26:19.816149950+01:00,12.54912
2019-09-27 17:26:20.015399933+01:00,12.94128
2019-09-27 17:26:20.215250015+01:00,12.94128
2019-09-27 17:26:20.415349960+01:00,12.54912
2019-09-27 17:26:20.615350008+01:00,12.54912
2019-09-27 17:26:20.815449953+01:00,12.94128
2019-09-27 17:26:21.015399933+01:00,12.94128
2019-09-27 17:26:21.215399981+01:00,12.54912
2019-09-27 17:26:21.415299892+01:00,12.94128
2019-09-27 17:26:21.615350008+01:00,12.94128
2019-09-27 17:26:21.815350056+01:00,12.94128
2019-09-27 17:26:22.015399933+01:00,12.54912
2019-09-27 17:26:22.215399981+01:00,13.33344
2019-09-27 17:26:22.415400028+01:00,12.94128
2019-09-27 17:26:22.615449905+01:00,12.54912
2019-09-27 17:26:22.816299915+01:00,12.54912
2019-09-27 17:26:23.015500069+01:00,15.29424
2019-09-27 17:26:23.216300011+01:00,15.29424
2019-09-27 17:26:23.415549994+01:00,15.6864
2019-09-27 17:26:23.615550041+01:00,18.82368
2019-09-27 17:26:23.815599918+01:00,20.784480000000002
2019-09-27 17:26:24.015650034+01:00,22.35312
2019-09-27 17:26:24.215650082+01:00,23.13744
2019-09-27 17:26:24.415699959+01:00,23.13744
2019-09-27 17:26:24.615700006+01:00,23.13744
2019-09-27 17:26:24.815749884+01:00,23.529600000000002
2019-09-27 17:26:25.016799927+01:00,24.31392
2019-09-27 17:26:25.215600014+01:00,24.31392
2019-09-27 17:26:25.415849924+01:00,23.529600000000002
2019-09-27 17:26:25.615600109+01:00,23.529600000000002
2019-09-27 17:26:25.815850019+01:00,24.31392
2019-09-27 17:26:26.015949965+01:00,24.70608
2019-09-27 17:26:26.215950012+01:00,25.09824
2019-09-27 17:26:26.415699959+01:00,24.70608
2019-09-27 17:26:26.615950108+01:00,25.09824
2019-09-27 17:26:26.815749884+01:00,26.66688
2019-09-27 17:26:27.015700102+01:00,28.62768
2019-09-27 17:26:27.215749979+01:00,29.019840000000002
2019-09-27 17:26:27.415750027+01:00,30.58848
2019-09-27 17:26:27.615750074+01:00,30.19632
2019-09-27 17:26:27.816600084+01:00,29.412
