timestamps,response,length,service
2019-09-27 17:20:19.730299950+01:00,4,4,1
2019-09-27 17:20:19.751049995+01:00,4,3,1
2019-09-27 17:20:19.790199995+01:00,4,3,1
2019-09-27 17:20:19.830300093+01:00,4,4,1
2019-09-27 17:20:19.910249949+01:00,4,3,1
2019-09-27 17:20:19.930550098+01:00,4,4,1
2019-09-27 17:20:19.950249910+01:00,4,3,1
2019-09-27 17:20:19.990250111+01:00,4,3,1
2019-09-27 17:20:20.030499935+01:00,4,4,1
2019-09-27 17:20:20.070600033+01:00,4,3,1
2019-09-27 17:20:20.110549927+01:00,4,3,1
2019-09-27 17:20:20.130350112+01:00,4,4,1
2019-09-27 17:20:20.146250010+01:00,4,3,1
2019-09-27 17:20:20.190299988+01:00,4,3,1
2019-09-27 17:20:20.230449915+01:00,4,4,1
2019-09-27 17:20:20.310349941+01:00,4,3,1
2019-09-27 17:20:20.330349922+01:00,4,4,1
2019-09-27 17:20:20.350300074+01:00,4,3,1
2019-09-27 17:20:20.390300035+01:00,4,3,1
2019-09-27 17:20:20.430350065+01:00,4,4,1
2019-09-27 17:20:20.510400057+01:00,4,3,1
2019-09-27 17:20:20.530450106+01:00,4,4,1
2019-09-27 17:20:20.550299883+01:00,4,3,1
2019-09-27 17:20:20.590300083+01:00,4,3,1
2019-09-27 17:20:20.630350113+01:00,4,4,1
2019-09-27 17:20:20.710400105+01:00,4,3,1
2019-09-27 17:20:20.730550051+01:00,4,4,1
2019-09-27 17:20:20.750349998+01:00,4,3,1
2019-09-27 17:20:20.790349960+01:00,4,3,1
2019-09-27 17:20:20.830549955+01:00,4,4,1
2019-09-27 17:20:20.910500050+01:00,4,3,1
2019-09-27 17:20:20.930399895+01:00,4,4,1
2019-09-27 17:20:20.950400114+01:00,4,3,1
2019-09-27 17:20:20.990400076+01:00,4,3,1
2019-09-27 17:20:21.030550003+01:00,4,4,1
2019-09-27 17:20:21.070549965+01:00,4,3,1
2019-09-27 17:20:21.110549927+01:00,4,3,1
2019-09-27 17:20:21.130450010+01:00,4,4,1
2019-09-27 17:20:21.150549889+01:00,4,3,1
2019-09-27 17:20:21.190449953+01:00,4,3,1
2019-09-27 17:20:21.230449915+01:00,4,4,1
2019-09-27 17:20:21.310450077+01:00,4,3,1
2019-09-27 17:20:21.330549955+01:00,4,4,1
2019-09-27 17:20:21.350450039+01:00,4,3,1
2019-09-27 17:20:21.390450001+01:00,4,3,1
2019-09-27 17:20:21.431649923+01:00,4,4,1
2019-09-27 17:20:21.510449885+01:00,4,3,1
2019-09-27 17:20:21.530450106+01:00,4,4,1
2019-09-27 17:20:21.550549984+01:00,4,3,1
2019-09-27 17:20:21.590450048+01:00,4,3,1
2019-09-27 17:20:21.630350113+01:00,4,4,1
2019-09-27 17:20:21.710350037+01:00,4,3,1
2019-09-27 17:20:21.730400085+01:00,4,4,1
2019-09-27 17:20:21.751499891+01:00,4,3,1
2019-09-27 17:20:21.790349960+01:00,4,3,1
2019-09-27 17:20:21.830549955+01:00,4,4,1
2019-09-27 17:20:21.910350084+01:00,4,3,1
2019-09-27 17:20:21.930449963+01:00,4,4,1
2019-09-27 17:20:21.950400114+01:00,4,3,1
2019-09-27 17:20:21.990400076+01:00,4,3,1
2019-09-27 17:20:22.030649900+01:00,4,4,1
2019-09-27 17:20:22.070549965+01:00,4,3,1
2019-09-27 17:20:22.110399961+01:00,4,3,1
2019-09-27 17:20:22.130399941+01:00,4,4,1
2019-09-27 17:20:22.150399923+01:00,4,3,1
2019-09-27 17:20:22.190399885+01:00,4,3,1
2019-09-27 17:20:22.230499983+01:00,4,4,1
2019-09-27 17:20:22.310400009+01:00,4,3,1
2019-09-27 17:20:22.330399990+01:00,4,4,1
2019-09-27 17:20:22.350699902+01:00,4,3,1
2019-09-27 17:20:22.390399933+01:00,4,3,1
2019-09-27 17:20:22.430399895+01:00,4,4,1
2019-09-27 17:20:22.510449885+01:00,4,3,1
2019-09-27 17:20:22.530600070+01:00,4,4,1
2019-09-27 17:20:22.550499916+01:00,4,3,1
2019-09-27 17:20:22.590399981+01:00,4,3,1
2019-09-27 17:20:22.630500078+01:00,4,4,1
2019-09-27 17:20:22.710550070+01:00,4,3,1
2019-09-27 17:20:22.730550051+01:00,4,4,1
2019-09-27 17:20:22.750799894+01:00,4,3,1
2019-09-27 17:20:22.790450096+01:00,4,3,1
2019-09-27 17:20:22.830450058+01:00,4,4,1
2019-09-27 17:20:22.910449982+01:00,4,3,1
2019-09-27 17:20:22.930649996+01:00,4,4,1
2019-09-27 17:20:22.950449944+01:00,4,3,1
2019-09-27 17:20:22.990449905+01:00,4,3,1
2019-09-27 17:20:23.030550003+01:00,4,4,1
2019-09-27 17:20:23.070450068+01:00,4,3,1
2019-09-27 17:20:23.106499910+01:00,4,3,1
2019-09-27 17:20:23.130549907+01:00,4,4,1
2019-09-27 17:20:23.150549889+01:00,4,3,1
2019-09-27 17:20:23.190500021+01:00,4,3,1
2019-09-27 17:20:23.230550051+01:00,4,4,1
2019-09-27 17:20:23.310499907+01:00,4,3,1
2019-09-27 17:20:23.326499939+01:00,4,4,1
2019-09-27 17:20:23.350500107+01:00,4,3,1
2019-09-27 17:20:23.390500069+01:00,4,3,1
2019-09-27 17:20:23.430649996+01:00,4,4,1
2019-09-27 17:20:23.510449885+01:00,4,3,1
2019-09-27 17:20:23.530699967+01:00,4,4,1
2019-09-27 17:20:23.550499916+01:00,4,3,1
2019-09-27 17:20:23.590500116+01:00,4,3,1
2019-09-27 17:20:23.630500078+01:00,4,4,1
2019-09-27 17:20:23.710500002+01:00,4,3,1
2019-09-27 17:20:23.730600119+01:00,4,4,1
2019-09-27 17:20:23.750750065+01:00,4,3,1
2019-09-27 17:20:23.790699959+01:00,4,3,1
2019-09-27 17:20:23.830499887+01:00,4,4,1
2019-09-27 17:20:23.910650015+01:00,4,3,1
2019-09-27 17:20:23.930749893+01:00,4,4,1
2019-09-27 17:20:23.950550079+01:00,4,3,1
2019-09-27 17:20:23.990499973+01:00,4,3,1
2019-09-27 17:20:24.030649900+01:00,4,4,1
2019-09-27 17:20:24.070549965+01:00,4,3,1
2019-09-27 17:20:24.110549927+01:00,4,3,1
2019-09-27 17:20:24.130650043+01:00,4,4,1
2019-09-27 17:20:24.150549889+01:00,4,3,1
2019-09-27 17:20:24.190550089+01:00,4,3,1
2019-09-27 17:20:24.230550051+01:00,4,4,1
2019-09-27 17:20:24.310549974+01:00,4,3,1
2019-09-27 17:20:24.326149940+01:00,4,4,1
2019-09-27 17:20:24.350549936+01:00,4,3,1
2019-09-27 17:20:24.390650034+01:00,4,3,1
2019-09-27 17:20:24.430550098+01:00,4,4,1
2019-09-27 17:20:24.510550022+01:00,4,3,1
2019-09-27 17:20:24.530849934+01:00,4,4,1
2019-09-27 17:20:24.550549984+01:00,4,3,1
2019-09-27 17:20:24.590850115+01:00,4,3,1
2019-09-27 17:20:24.630850077+01:00,4,4,1
2019-09-27 17:20:24.710550070+01:00,4,3,1
2019-09-27 17:20:24.730649948+01:00,4,4,1
2019-09-27 17:20:24.750750065+01:00,4,3,1
2019-09-27 17:20:24.790549994+01:00,4,3,1
2019-09-27 17:20:24.830650091+01:00,4,4,1
2019-09-27 17:20:24.910550117+01:00,4,3,1
2019-09-27 17:20:24.930700064+01:00,4,4,1
2019-09-27 17:20:24.950599909+01:00,4,3,1
2019-09-27 17:20:24.990750074+01:00,4,3,1
2019-09-27 17:20:25.030999899+01:00,4,4,1
2019-09-27 17:20:25.070600033+01:00,4,3,1
2019-09-27 17:20:25.110650063+01:00,4,3,1
2019-09-27 17:20:25.130599976+01:00,4,4,1
2019-09-27 17:20:25.150650024+01:00,4,3,1
2019-09-27 17:20:25.190599918+01:00,4,3,1
2019-09-27 17:20:25.230700016+01:00,4,4,1
2019-09-27 17:20:25.310650110+01:00,4,3,1
2019-09-27 17:20:25.330800056+01:00,4,4,1
2019-09-27 17:20:25.350600004+01:00,4,3,1
2019-09-27 17:20:25.390700102+01:00,4,3,1
2019-09-27 17:20:25.430649996+01:00,4,4,1
2019-09-27 17:20:25.510600089+01:00,4,3,1
2019-09-27 17:20:25.530649900+01:00,4,4,1
2019-09-27 17:20:25.550649881+01:00,4,3,1
2019-09-27 17:20:25.590600014+01:00,4,3,1
2019-09-27 17:20:25.630650043+01:00,4,4,1
2019-09-27 17:20:25.710649967+01:00,4,3,1
2019-09-27 17:20:25.730750084+01:00,4,4,1
2019-09-27 17:20:25.750750065+01:00,4,3,1
2019-09-27 17:20:25.790999889+01:00,4,3,1
2019-09-27 17:20:25.830650091+01:00,4,4,1
2019-09-27 17:20:25.910650015+01:00,4,3,1
2019-09-27 17:20:25.930999994+01:00,4,4,1
2019-09-27 17:20:25.950649977+01:00,4,3,1
2019-09-27 17:20:25.990649939+01:00,4,3,1
2019-09-27 17:20:26.030849934+01:00,4,4,1
2019-09-27 17:20:26.070699930+01:00,4,3,1
2019-09-27 17:20:26.110699892+01:00,4,3,1
2019-09-27 17:20:26.130700111+01:00,4,4,1
2019-09-27 17:20:26.151449919+01:00,4,3,1
2019-09-27 17:20:26.190649986+01:00,4,3,1
2019-09-27 17:20:26.230750084+01:00,4,4,1
2019-09-27 17:20:26.310650110+01:00,4,3,1
2019-09-27 17:20:26.330849886+01:00,4,4,1
2019-09-27 17:20:26.350699902+01:00,4,3,1
2019-09-27 17:20:26.390700102+01:00,4,3,1
2019-09-27 17:20:26.430700064+01:00,4,4,1
2019-09-27 17:20:26.511049985+01:00,4,3,1
2019-09-27 17:20:26.530750036+01:00,4,4,1
2019-09-27 17:20:26.550699949+01:00,4,3,1
2019-09-27 17:20:26.590699911+01:00,4,3,1
2019-09-27 17:20:26.630800009+01:00,4,4,1
2019-09-27 17:20:26.710700035+01:00,4,3,1
2019-09-27 17:20:26.730700016+01:00,4,4,1
2019-09-27 17:20:26.750699997+01:00,4,3,1
2019-09-27 17:20:26.790699959+01:00,4,3,1
2019-09-27 17:20:26.830800056+01:00,4,4,1
2019-09-27 17:20:26.910700083+01:00,4,3,1
2019-09-27 17:20:26.930799961+01:00,4,4,1
2019-09-27 17:20:26.950700045+01:00,4,3,1
2019-09-27 17:20:26.990700006+01:00,4,3,1
2019-09-27 17:20:27.030750036+01:00,4,4,1
2019-09-27 17:20:27.070749998+01:00,4,3,1
2019-09-27 17:20:27.110749960+01:00,4,3,1
2019-09-27 17:20:27.131099939+01:00,4,4,1
2019-09-27 17:20:27.150850058+01:00,4,3,1
2019-09-27 17:20:27.190749884+01:00,4,3,1
2019-09-27 17:20:27.230750084+01:00,4,4,1
2019-09-27 17:20:27.306349993+01:00,4,3,1
2019-09-27 17:20:27.330849886+01:00,4,4,1
2019-09-27 17:20:27.350749969+01:00,4,3,1
2019-09-27 17:20:27.390749931+01:00,4,3,1
2019-09-27 17:20:27.430850029+01:00,4,4,1
2019-09-27 17:20:27.510750055+01:00,4,3,1
2019-09-27 17:20:27.530750036+01:00,4,4,1
2019-09-27 17:20:27.550800085+01:00,4,3,1
2019-09-27 17:20:27.590749979+01:00,4,3,1
2019-09-27 17:20:27.630749941+01:00,4,4,1
2019-09-27 17:20:27.710799932+01:00,4,3,1
2019-09-27 17:20:27.730750084+01:00,4,4,1
2019-09-27 17:20:27.750750065+01:00,4,3,1
2019-09-27 17:20:27.790849924+01:00,4,3,1
2019-09-27 17:20:27.830800056+01:00,4,4,1
2019-09-27 17:20:27.910799980+01:00,4,3,1
2019-09-27 17:20:27.930949926+01:00,4,4,1
2019-09-27 17:20:27.950799942+01:00,4,3,1
2019-09-27 17:20:27.990799904+01:00,4,3,1
2019-09-27 17:20:28.030800104+01:00,4,4,1
2019-09-27 17:20:28.070849895+01:00,4,3,1
2019-09-27 17:20:28.110850096+01:00,4,3,1
2019-09-27 17:20:28.130899906+01:00,4,4,1
2019-09-27 17:20:28.150899887+01:00,4,3,1
2019-09-27 17:20:28.190799952+01:00,4,3,1
2019-09-27 17:20:28.230999947+01:00,4,4,1
2019-09-27 17:20:28.310800076+01:00,4,3,1
2019-09-27 17:20:28.330950022+01:00,4,4,1
2019-09-27 17:20:28.350850105+01:00,4,3,1
2019-09-27 17:20:28.391050100+01:00,4,3,1
2019-09-27 17:20:28.431050062+01:00,4,4,1
2019-09-27 17:20:28.510849953+01:00,4,3,1
2019-09-27 17:20:28.531049966+01:00,4,4,1
2019-09-27 17:20:28.550950050+01:00,4,3,1
2019-09-27 17:20:28.590850115+01:00,4,3,1
2019-09-27 17:20:28.630850077+01:00,4,4,1
2019-09-27 17:20:28.710850+01:00,4,3,1
2019-09-27 17:20:28.730950117+01:00,4,4,1
2019-09-27 17:20:28.751199961+01:00,4,3,1
2019-09-27 17:20:28.790849924+01:00,4,3,1
2019-09-27 17:20:28.830849886+01:00,4,4,1
2019-09-27 17:20:28.910850048+01:00,4,3,1
2019-09-27 17:20:28.930850029+01:00,4,4,1
2019-09-27 17:20:28.950949907+01:00,4,3,1
2019-09-27 17:20:28.990849972+01:00,4,3,1
2019-09-27 17:20:29.030900002+01:00,4,4,1
2019-09-27 17:20:29.070899963+01:00,4,3,1
2019-09-27 17:20:29.110899925+01:00,4,3,1
2019-09-27 17:20:29.131000042+01:00,4,4,1
2019-09-27 17:20:29.150899887+01:00,4,3,1
2019-09-27 17:20:29.190900087+01:00,4,3,1
2019-09-27 17:20:29.230999947+01:00,4,4,1
2019-09-27 17:20:29.310899973+01:00,4,3,1
2019-09-27 17:20:29.331150055+01:00,4,4,1
2019-09-27 17:20:29.350899935+01:00,4,3,1
2019-09-27 17:20:29.390899897+01:00,4,3,1
2019-09-27 17:20:29.431200027+01:00,4,4,1
2019-09-27 17:20:29.510900021+01:00,4,3,1
2019-09-27 17:20:29.530999899+01:00,4,4,1
2019-09-27 17:20:29.550899982+01:00,4,3,1
2019-09-27 17:20:29.590899944+01:00,4,3,1
2019-09-27 17:20:29.631000042+01:00,4,4,1
2019-09-27 17:20:29.710900068+01:00,4,3,1
2019-09-27 17:20:29.730950117+01:00,4,4,1
2019-09-27 17:20:29.750900030+01:00,4,3,1
2019-09-27 17:20:29.790899992+01:00,4,3,1
2019-09-27 17:20:29.831049919+01:00,4,4,1
2019-09-27 17:20:29.910900116+01:00,4,3,1
2019-09-27 17:20:29.931200027+01:00,4,4,1
2019-09-27 17:20:50.752449989+01:00,4,3,1
2019-09-27 17:20:50.792449951+01:00,4,3,1
2019-09-27 17:20:50.832499981+01:00,4,4,1
2019-09-27 17:20:50.908149958+01:00,4,3,1
2019-09-27 17:20:50.932699919+01:00,4,4,1
2019-09-27 17:20:50.952450037+01:00,4,3,1
2019-09-27 17:20:50.988100052+01:00,4,3,1
2019-09-27 17:20:51.032550097+01:00,4,4,1
2019-09-27 17:20:51.072499990+01:00,4,3,1
2019-09-27 17:20:51.112499952+01:00,4,3,1
2019-09-27 17:20:51.132550001+01:00,4,4,1
2019-09-27 17:20:51.152549982+01:00,4,3,1
2019-09-27 17:20:51.192450047+01:00,4,3,1
2019-09-27 17:20:51.232450008+01:00,4,4,1
2019-09-27 17:20:51.312649965+01:00,4,3,1
2019-09-27 17:20:51.332600117+01:00,4,4,1
2019-09-27 17:20:51.352499962+01:00,4,3,1
2019-09-27 17:20:51.392499924+01:00,4,3,1
2019-09-27 17:20:51.432699919+01:00,4,4,1
2019-09-27 17:20:51.512500048+01:00,4,3,1
2019-09-27 17:20:51.532550097+01:00,4,4,1
2019-09-27 17:20:51.552500010+01:00,4,3,1
2019-09-27 17:20:51.592400074+01:00,4,3,1
2019-09-27 17:20:51.632550001+01:00,4,4,1
2019-09-27 17:20:51.712399960+01:00,4,3,1
2019-09-27 17:20:51.732399940+01:00,4,4,1
2019-09-27 17:20:51.752399921+01:00,4,3,1
2019-09-27 17:20:51.792550087+01:00,4,3,1
2019-09-27 17:20:51.832550049+01:00,4,4,1
2019-09-27 17:20:51.912600040+01:00,4,3,1
2019-09-27 17:20:51.932549953+01:00,4,4,1
2019-09-27 17:20:51.952399969+01:00,4,3,1
2019-09-27 17:20:51.992449999+01:00,4,3,1
2019-09-27 17:20:52.032599926+01:00,4,4,1
2019-09-27 17:20:52.072449923+01:00,4,3,1
2019-09-27 17:20:52.112449884+01:00,4,3,1
2019-09-27 17:20:52.132849932+01:00,4,4,1
2019-09-27 17:20:52.152450085+01:00,4,3,1
2019-09-27 17:20:52.192549944+01:00,4,3,1
2019-09-27 17:20:52.232650042+01:00,4,4,1
2019-09-27 17:20:52.312449932+01:00,4,3,1
2019-09-27 17:20:52.332550049+01:00,4,4,1
2019-09-27 17:20:52.352499962+01:00,4,3,1
2019-09-27 17:20:52.392450094+01:00,4,3,1
2019-09-27 17:20:52.432849884+01:00,4,4,1
2019-09-27 17:20:52.513350010+01:00,4,3,1
2019-09-27 17:20:52.532799959+01:00,4,4,1
2019-09-27 17:20:52.552599907+01:00,4,3,1
2019-09-27 17:20:52.592449903+01:00,4,3,1
2019-09-27 17:20:52.632649899+01:00,4,4,1
2019-09-27 17:20:52.712500095+01:00,4,3,1
2019-09-27 17:20:52.732749939+01:00,4,4,1
2019-09-27 17:20:52.752500057+01:00,4,3,1
2019-09-27 17:20:52.792500019+01:00,4,3,1
2019-09-27 17:20:52.832799911+01:00,4,4,1
2019-09-27 17:20:52.912499905+01:00,4,3,1
2019-09-27 17:20:52.932749987+01:00,4,4,1
2019-09-27 17:20:52.952500105+01:00,4,3,1
2019-09-27 17:20:52.992799997+01:00,4,3,1
2019-09-27 17:20:53.032550097+01:00,4,4,1
2019-09-27 17:20:53.072550058+01:00,4,3,1
2019-09-27 17:20:53.112550020+01:00,4,3,1
2019-09-27 17:20:53.128649950+01:00,4,4,1
2019-09-27 17:20:53.152849913+01:00,4,3,1
2019-09-27 17:20:53.192699909+01:00,4,3,1
2019-09-27 17:20:53.232700109+01:00,4,4,1
2019-09-27 17:20:53.312550068+01:00,4,3,1
2019-09-27 17:20:53.332750082+01:00,4,4,1
2019-09-27 17:20:53.352550030+01:00,4,3,1
2019-09-27 17:20:53.392549992+01:00,4,3,1
2019-09-27 17:20:53.432749987+01:00,4,4,1
2019-09-27 17:20:53.512550116+01:00,4,3,1
2019-09-27 17:20:53.532700062+01:00,4,4,1
2019-09-27 17:20:53.552550077+01:00,4,3,1
2019-09-27 17:20:53.592550039+01:00,4,3,1
2019-09-27 17:20:53.632750034+01:00,4,4,1
2019-09-27 17:20:53.712650061+01:00,4,3,1
2019-09-27 17:20:53.732800007+01:00,4,4,1
2019-09-27 17:20:53.752599955+01:00,4,3,1
2019-09-27 17:20:53.792649984+01:00,4,3,1
2019-09-27 17:20:53.832750082+01:00,4,4,1
2019-09-27 17:20:53.912699938+01:00,4,3,1
2019-09-27 17:20:53.932800055+01:00,4,4,1
2019-09-27 17:20:53.953350067+01:00,4,3,1
2019-09-27 17:20:53.992650032+01:00,4,3,1
2019-09-27 17:20:54.032749891+01:00,4,4,1
2019-09-27 17:20:54.072700024+01:00,4,3,1
2019-09-27 17:20:54.112600088+01:00,4,3,1
2019-09-27 17:20:54.132800102+01:00,4,4,1
2019-09-27 17:20:54.152800083+01:00,4,3,1
2019-09-27 17:20:54.192699909+01:00,4,3,1
2019-09-27 17:20:54.232800007+01:00,4,4,1
2019-09-27 17:20:54.312700033+01:00,4,3,1
2019-09-27 17:20:54.332799911+01:00,4,4,1
2019-09-27 17:20:54.352600098+01:00,4,3,1
2019-09-27 17:20:54.392600060+01:00,4,3,1
2019-09-27 17:20:54.432699919+01:00,4,4,1
2019-09-27 17:20:54.512599944+01:00,4,3,1
2019-09-27 17:20:54.532850026+01:00,4,4,1
2019-09-27 17:20:54.552750111+01:00,4,3,1
2019-09-27 17:20:54.592700005+01:00,4,3,1
2019-09-27 17:20:54.632699966+01:00,4,4,1
2019-09-27 17:20:54.712599993+01:00,4,3,1
2019-09-27 17:20:54.732850075+01:00,4,4,1
2019-09-27 17:20:54.752599955+01:00,4,3,1
2019-09-27 17:20:54.792649984+01:00,4,3,1
2019-09-27 17:20:54.832649946+01:00,4,4,1
2019-09-27 17:20:54.912650108+01:00,4,3,1
2019-09-27 17:20:54.932899952+01:00,4,4,1
2019-09-27 17:20:54.952650070+01:00,4,3,1
2019-09-27 17:20:54.992850065+01:00,4,3,1
2019-09-27 17:20:55.032850026+01:00,4,4,1
2019-09-27 17:20:55.072949886+01:00,4,3,1
2019-09-27 17:20:55.112649918+01:00,4,3,1
2019-09-27 17:20:55.132950068+01:00,4,4,1
2019-09-27 17:20:55.152899981+01:00,4,3,1
2019-09-27 17:20:55.192650080+01:00,4,3,1
2019-09-27 17:20:55.233000040+01:00,4,4,1
2019-09-27 17:20:55.313950062+01:00,4,3,1
2019-09-27 17:20:55.332999945+01:00,4,4,1
2019-09-27 17:20:55.352699995+01:00,4,3,1
2019-09-27 17:20:55.392800093+01:00,4,3,1
2019-09-27 17:20:55.432849884+01:00,4,4,1
2019-09-27 17:20:55.512700081+01:00,4,3,1
2019-09-27 17:20:55.532949923+01:00,4,4,1
2019-09-27 17:20:55.552700043+01:00,4,3,1
2019-09-27 17:20:55.592700005+01:00,4,3,1
2019-09-27 17:20:55.632699966+01:00,4,4,1
2019-09-27 17:20:55.712699890+01:00,4,3,1
2019-09-27 17:20:55.732949972+01:00,4,4,1
2019-09-27 17:20:55.752700090+01:00,4,3,1
2019-09-27 17:20:55.792700052+01:00,4,3,1
2019-09-27 17:20:55.832700014+01:00,4,4,1
2019-09-27 17:20:55.912699938+01:00,4,3,1
2019-09-27 17:20:55.932950020+01:00,4,4,1
2019-09-27 17:20:55.953049898+01:00,4,3,1
2019-09-27 17:20:55.992700100+01:00,4,3,1
2019-09-27 17:20:56.033050060+01:00,4,4,1
2019-09-27 17:20:56.072700024+01:00,4,3,1
2019-09-27 17:20:56.112750053+01:00,4,3,1
2019-09-27 17:20:56.132999897+01:00,4,4,1
2019-09-27 17:20:56.152750015+01:00,4,3,1
2019-09-27 17:20:56.192699909+01:00,4,3,1
2019-09-27 17:20:56.232749939+01:00,4,4,1
2019-09-27 17:20:56.312750101+01:00,4,3,1
2019-09-27 17:20:56.332799911+01:00,4,4,1
2019-09-27 17:20:56.352750063+01:00,4,3,1
2019-09-27 17:20:56.392750025+01:00,4,3,1
2019-09-27 17:20:56.432749987+01:00,4,4,1
2019-09-27 17:20:56.512749910+01:00,4,3,1
2019-09-27 17:20:56.532999992+01:00,4,4,1
2019-09-27 17:20:56.552900076+01:00,4,3,1
2019-09-27 17:20:56.592750072+01:00,4,3,1
2019-09-27 17:20:56.632849932+01:00,4,4,1
2019-09-27 17:20:56.712749958+01:00,4,3,1
2019-09-27 17:20:56.733700037+01:00,4,4,1
2019-09-27 17:20:56.752749920+01:00,4,3,1
2019-09-27 17:20:56.792749882+01:00,4,3,1
2019-09-27 17:20:56.832750082+01:00,4,4,1
2019-09-27 17:20:56.912750006+01:00,4,3,1
2019-09-27 17:20:56.933150053+01:00,4,4,1
2019-09-27 17:20:56.952899933+01:00,4,3,1
2019-09-27 17:20:56.992749929+01:00,4,3,1
2019-09-27 17:20:57.032949924+01:00,4,4,1
2019-09-27 17:20:57.073100090+01:00,4,3,1
2019-09-27 17:20:57.112799883+01:00,4,3,1
2019-09-27 17:20:57.132999897+01:00,4,4,1
2019-09-27 17:20:57.152800083+01:00,4,3,1
2019-09-27 17:20:57.192800045+01:00,4,3,1
2019-09-27 17:20:57.232899904+01:00,4,4,1
2019-09-27 17:20:57.312799931+01:00,4,3,1
2019-09-27 17:20:57.332999945+01:00,4,4,1
2019-09-27 17:20:57.352799892+01:00,4,3,1
2019-09-27 17:20:57.392800093+01:00,4,3,1
2019-09-27 17:20:57.433049917+01:00,4,4,1
2019-09-27 17:20:57.513000011+01:00,4,3,1
2019-09-27 17:20:57.533149958+01:00,4,4,1
2019-09-27 17:20:57.552900076+01:00,4,3,1
2019-09-27 17:20:57.592950106+01:00,4,3,1
2019-09-27 17:20:57.633049965+01:00,4,4,1
2019-09-27 17:20:57.712850094+01:00,4,3,1
2019-09-27 17:20:57.732899904+01:00,4,4,1
2019-09-27 17:20:57.752850056+01:00,4,3,1
2019-09-27 17:20:57.792900085+01:00,4,3,1
2019-09-27 17:20:57.833149910+01:00,4,4,1
2019-09-27 17:20:57.912849903+01:00,4,3,1
2019-09-27 17:20:57.932899952+01:00,4,4,1
2019-09-27 17:20:57.952800035+01:00,4,3,1
2019-09-27 17:20:57.993099928+01:00,4,3,1
2019-09-27 17:20:58.032999992+01:00,4,4,1
2019-09-27 17:20:58.072900057+01:00,4,3,1
2019-09-27 17:20:58.114099979+01:00,4,3,1
2019-09-27 17:20:58.133100033+01:00,4,4,1
2019-09-27 17:20:58.152849913+01:00,4,3,1
2019-09-27 17:20:58.192850113+01:00,4,3,1
2019-09-27 17:20:58.232899904+01:00,4,4,1
2019-09-27 17:20:58.312999964+01:00,4,3,1
2019-09-27 17:20:58.333100080+01:00,4,4,1
2019-09-27 17:20:58.352849960+01:00,4,3,1
2019-09-27 17:20:58.392899990+01:00,4,3,1
2019-09-27 17:20:58.432899952+01:00,4,4,1
2019-09-27 17:20:58.512900114+01:00,4,3,1
2019-09-27 17:20:58.533099890+01:00,4,4,1
2019-09-27 17:20:58.552900076+01:00,4,3,1
2019-09-27 17:20:58.592900038+01:00,4,3,1
2019-09-27 17:20:58.633150101+01:00,4,4,1
2019-09-27 17:20:58.713049889+01:00,4,3,1
2019-09-27 17:20:58.732949972+01:00,4,4,1
2019-09-27 17:20:58.752899885+01:00,4,3,1
2019-09-27 17:20:58.792900085+01:00,4,3,1
2019-09-27 17:20:58.833149910+01:00,4,4,1
2019-09-27 17:20:58.913000107+01:00,4,3,1
2019-09-27 17:20:58.933249950+01:00,4,4,1
2019-09-27 17:20:58.952899933+01:00,4,3,1
2019-09-27 17:20:58.992899895+01:00,4,3,1
2019-09-27 17:20:59.032949924+01:00,4,4,1
2019-09-27 17:20:59.073050022+01:00,4,3,1
2019-09-27 17:20:59.112950087+01:00,4,3,1
2019-09-27 17:20:59.133199930+01:00,4,4,1
2019-09-27 17:20:59.152950048+01:00,4,3,1
2019-09-27 17:20:59.192950010+01:00,4,3,1
2019-09-27 17:20:59.233050108+01:00,4,4,1
2019-09-27 17:20:59.312949896+01:00,4,3,1
2019-09-27 17:20:59.332950115+01:00,4,4,1
2019-09-27 17:20:59.352950096+01:00,4,3,1
2019-09-27 17:20:59.392950058+01:00,4,3,1
2019-09-27 17:20:59.433249950+01:00,4,4,1
2019-09-27 17:20:59.512949944+01:00,4,3,1
2019-09-27 17:20:59.533200026+01:00,4,4,1
2019-09-27 17:20:59.553149939+01:00,4,3,1
2019-09-27 17:20:59.592950106+01:00,4,3,1
2019-09-27 17:20:59.633049965+01:00,4,4,1
2019-09-27 17:20:59.713150024+01:00,4,3,1
2019-09-27 17:20:59.733050108+01:00,4,4,1
2019-09-27 17:20:59.752949953+01:00,4,3,1
2019-09-27 17:20:59.792949915+01:00,4,3,1
2019-09-27 17:20:59.832999945+01:00,4,4,1
2019-09-27 17:20:59.913000107+01:00,4,3,1
2019-09-27 17:20:59.933199883+01:00,4,4,1
2019-09-27 17:20:59.952950001+01:00,4,3,1
2019-09-27 17:20:59.993000031+01:00,4,3,1
2019-09-27 17:21:00.032999992+01:00,4,4,1
2019-09-27 17:21:00.073149920+01:00,4,3,1
2019-09-27 17:21:00.113049984+01:00,4,3,1
2019-09-27 17:21:00.133249998+01:00,4,4,1
2019-09-27 17:21:00.153000116+01:00,4,3,1
2019-09-27 17:21:00.193000078+01:00,4,3,1
2019-09-27 17:21:00.233200073+01:00,4,4,1
2019-09-27 17:21:00.312999964+01:00,4,3,1
2019-09-27 17:21:00.333450079+01:00,4,4,1
2019-09-27 17:21:00.353049994+01:00,4,3,1
2019-09-27 17:21:00.393450022+01:00,4,3,1
