timestamps,S1_PID_0B_IntakeManiAbsPress
2019-09-27 17:26:06.134249926+01:00,44
2019-09-27 17:26:06.334549904+01:00,38
2019-09-27 17:26:06.534399986+01:00,28
2019-09-27 17:26:06.734299898+01:00,22
2019-09-27 17:26:06.934299946+01:00,21
2019-09-27 17:26:07.134449959+01:00,22
2019-09-27 17:26:07.335500002+01:00,25
2019-09-27 17:26:07.534800053+01:00,25
2019-09-27 17:26:07.734349966+01:00,27
2019-09-27 17:26:07.934350014+01:00,32
2019-09-27 17:26:08.134500027+01:00,38
2019-09-27 17:26:08.334399939+01:00,44
2019-09-27 17:26:08.534399986+01:00,47
2019-09-27 17:26:08.734600067+01:00,52
2019-09-27 17:26:08.934499979+01:00,58
2019-09-27 17:26:09.134449959+01:00,62
2019-09-27 17:26:09.334700108+01:00,68
2019-09-27 17:26:09.534650087+01:00,74
2019-09-27 17:26:09.734499931+01:00,75
2019-09-27 17:26:09.934499979+01:00,75
2019-09-27 17:26:10.134550095+01:00,75
2019-09-27 17:26:10.334650040+01:00,74
2019-09-27 17:26:10.534650087+01:00,74
2019-09-27 17:26:10.734649897+01:00,74
2019-09-27 17:26:10.935450077+01:00,75
2019-09-27 17:26:11.134749889+01:00,74
2019-09-27 17:26:11.335850+01:00,74
2019-09-27 17:26:11.535500050+01:00,74
2019-09-27 17:26:11.735450029+01:00,73
2019-09-27 17:26:11.934700012+01:00,73
2019-09-27 17:26:12.135950089+01:00,73
2019-09-27 17:26:12.335500002+01:00,67
2019-09-27 17:26:12.535449982+01:00,44
2019-09-27 17:26:12.735450029+01:00,33
2019-09-27 17:26:12.934700012+01:00,29
2019-09-27 17:26:13.134749889+01:00,26
2019-09-27 17:26:13.334949970+01:00,23
2019-09-27 17:26:13.534950018+01:00,23
2019-09-27 17:26:13.734950066+01:00,25
2019-09-27 17:26:13.934950113+01:00,28
2019-09-27 17:26:14.135050058+01:00,36
2019-09-27 17:26:14.335000038+01:00,43
2019-09-27 17:26:14.535000086+01:00,42
2019-09-27 17:26:14.735049963+01:00,39
2019-09-27 17:26:14.935050011+01:00,37
2019-09-27 17:26:15.135050058+01:00,35
2019-09-27 17:26:15.335050106+01:00,33
2019-09-27 17:26:15.535049915+01:00,32
2019-09-27 17:26:15.734999895+01:00,32
2019-09-27 17:26:15.935050011+01:00,31
2019-09-27 17:26:16.135050058+01:00,33
2019-09-27 17:26:16.335050106+01:00,36
2019-09-27 17:26:16.535000086+01:00,37
2019-09-27 17:26:16.734999895+01:00,37
2019-09-27 17:26:16.935199976+01:00,36
2019-09-27 17:26:17.135050058+01:00,36
2019-09-27 17:26:17.335000038+01:00,35
2019-09-27 17:26:17.535150051+01:00,34
2019-09-27 17:26:17.735049963+01:00,34
2019-09-27 17:26:17.935050011+01:00,34
2019-09-27 17:26:18.135149956+01:00,34
2019-09-27 17:26:18.335099936+01:00,33
2019-09-27 17:26:18.535099982+01:00,34
2019-09-27 17:26:18.735100031+01:00,35
2019-09-27 17:26:18.935100079+01:00,35
2019-09-27 17:26:19.135149956+01:00,34
2019-09-27 17:26:19.335150003+01:00,34
2019-09-27 17:26:19.535150051+01:00,35
2019-09-27 17:26:19.735199928+01:00,35
2019-09-27 17:26:19.935199976+01:00,34
2019-09-27 17:26:20.135349989+01:00,34
2019-09-27 17:26:20.335400105+01:00,34
2019-09-27 17:26:20.535350083+01:00,33
2019-09-27 17:26:20.735349894+01:00,33
2019-09-27 17:26:20.935400009+01:00,33
2019-09-27 17:26:21.135449886+01:00,34
2019-09-27 17:26:21.335449934+01:00,33
2019-09-27 17:26:21.535300016+01:00,33
2019-09-27 17:26:21.735300064+01:00,34
2019-09-27 17:26:21.935349941+01:00,34
2019-09-27 17:26:22.135400057+01:00,34
2019-09-27 17:26:22.335400105+01:00,34
2019-09-27 17:26:22.535449982+01:00,34
2019-09-27 17:26:22.735450029+01:00,33
2019-09-27 17:26:22.935750008+01:00,32
2019-09-27 17:26:23.135550022+01:00,34
2019-09-27 17:26:23.335550070+01:00,41
2019-09-27 17:26:23.535550117+01:00,51
2019-09-27 17:26:23.736700058+01:00,80
2019-09-27 17:26:23.935600042+01:00,89
2019-09-27 17:26:24.135649920+01:00,89
2019-09-27 17:26:24.335649967+01:00,90
2019-09-27 17:26:24.535700083+01:00,90
2019-09-27 17:26:24.735699892+01:00,90
2019-09-27 17:26:24.935750008+01:00,90
2019-09-27 17:26:25.135799885+01:00,91
2019-09-27 17:26:25.335599899+01:00,91
2019-09-27 17:26:25.535850048+01:00,90
2019-09-27 17:26:25.735650063+01:00,89
2019-09-27 17:26:25.935600042+01:00,90
2019-09-27 17:26:26.135649920+01:00,90
2019-09-27 17:26:26.335649967+01:00,89
2019-09-27 17:26:26.536000013+01:00,89
2019-09-27 17:26:26.735699892+01:00,90
2019-09-27 17:26:26.935699940+01:00,91
2019-09-27 17:26:27.136049986+01:00,91
2019-09-27 17:26:27.335850+01:00,92
2019-09-27 17:26:27.535749912+01:00,91
2019-09-27 17:26:27.735749960+01:00,89
2019-09-27 17:26:27.935750008+01:00,88
2019-09-27 17:26:28.135799885+01:00,89
2019-09-27 17:26:28.335999966+01:00,90
2019-09-27 17:26:28.535799979+01:00,90
2019-09-27 17:26:28.736249924+01:00,90
2019-09-27 17:26:28.936300039+01:00,93
2019-09-27 17:26:29.135950089+01:00,94
2019-09-27 17:26:29.335949898+01:00,94
2019-09-27 17:26:29.535900116+01:00,93
2019-09-27 17:26:29.735899925+01:00,92
2019-09-27 17:26:29.935899973+01:00,90
2019-09-27 17:26:30.136250019+01:00,88
2019-09-27 17:26:30.335949898+01:00,87
2019-09-27 17:26:30.536050080+01:00,86
2019-09-27 17:26:30.736200094+01:00,85
2019-09-27 17:26:30.936049938+01:00,85
2019-09-27 17:26:31.136600018+01:00,84
2019-09-27 17:26:31.336100101+01:00,83
2019-09-27 17:26:31.536099911+01:00,82
2019-09-27 17:26:31.736249924+01:00,81
2019-09-27 17:26:31.936350107+01:00,72
2019-09-27 17:26:32.137350082+01:00,65
2019-09-27 17:26:32.336100101+01:00,56
2019-09-27 17:26:32.536099911+01:00,54
2019-09-27 17:26:32.736200094+01:00,43
2019-09-27 17:26:32.936300039+01:00,42
2019-09-27 17:26:33.136149883+01:00,43
2019-09-27 17:26:33.336349964+01:00,44
2019-09-27 17:26:33.536400079+01:00,44
2019-09-27 17:26:33.736249924+01:00,46
2019-09-27 17:26:33.936899900+01:00,48
2019-09-27 17:26:34.136499882+01:00,50
2019-09-27 17:26:34.336199999+01:00,51
2019-09-27 17:26:34.536449909+01:00,53
2019-09-27 17:26:34.736249924+01:00,55
2019-09-27 17:26:34.936399937+01:00,59
2019-09-27 17:26:35.136300087+01:00,62
2019-09-27 17:26:35.336400032+01:00,64
2019-09-27 17:26:35.536400079+01:00,64
2019-09-27 17:26:35.736550093+01:00,66
2019-09-27 17:26:35.936500072+01:00,68
2019-09-27 17:26:36.136650085+01:00,68
2019-09-27 17:26:36.336600065+01:00,68
2019-09-27 17:26:36.536400079+01:00,68
2019-09-27 17:26:36.736399889+01:00,67
2019-09-27 17:26:36.936500072+01:00,67
2019-09-27 17:26:37.136650085+01:00,66
2019-09-27 17:26:37.336450100+01:00,66
2019-09-27 17:26:37.536550045+01:00,63
2019-09-27 17:26:37.736550093+01:00,53
2019-09-27 17:26:37.936700106+01:00,36
2019-09-27 17:26:38.136549950+01:00,33
2019-09-27 17:26:38.336600065+01:00,28
2019-09-27 17:26:38.536499976+01:00,26
2019-09-27 17:26:38.736649990+01:00,26
2019-09-27 17:26:38.936500072+01:00,27
2019-09-27 17:26:39.136549950+01:00,26
2019-09-27 17:26:39.336549997+01:00,25
2019-09-27 17:26:39.536550045+01:00,26
2019-09-27 17:26:39.736649990+01:00,27
2019-09-27 17:26:39.936599970+01:00,27
2019-09-27 17:26:40.136650085+01:00,28
2019-09-27 17:26:40.336750031+01:00,26
2019-09-27 17:26:40.536950111+01:00,36
2019-09-27 17:26:40.736749887+01:00,47
2019-09-27 17:26:40.936850071+01:00,63
2019-09-27 17:26:41.136850119+01:00,69
2019-09-27 17:26:41.336699963+01:00,74
2019-09-27 17:26:41.536700010+01:00,80
2019-09-27 17:26:41.736700058+01:00,81
2019-09-27 17:26:41.936850071+01:00,81
2019-09-27 17:26:42.136800051+01:00,81
2019-09-27 17:26:42.336800098+01:00,81
2019-09-27 17:26:42.536849975+01:00,81
2019-09-27 17:26:42.736949921+01:00,81
2019-09-27 17:26:42.936800003+01:00,80
2019-09-27 17:26:43.136850119+01:00,80
2019-09-27 17:26:43.336849928+01:00,80
2019-09-27 17:26:43.536849975+01:00,81
2019-09-27 17:26:43.736900091+01:00,81
2019-09-27 17:26:43.936850071+01:00,80
2019-09-27 17:26:44.136899948+01:00,80
2019-09-27 17:26:44.336999893+01:00,81
2019-09-27 17:26:44.536950111+01:00,81
2019-09-27 17:26:44.737149954+01:00,81
2019-09-27 17:26:44.936949968+01:00,80
2019-09-27 17:26:45.137000084+01:00,79
2019-09-27 17:26:45.336999893+01:00,79
2019-09-27 17:26:45.536999941+01:00,79
2019-09-27 17:26:45.736999989+01:00,68
2019-09-27 17:26:45.937000036+01:00,63
2019-09-27 17:26:46.137049913+01:00,63
2019-09-27 17:26:46.337049961+01:00,59
2019-09-27 17:26:46.537050009+01:00,58
2019-09-27 17:26:46.737050056+01:00,58
2019-09-27 17:26:46.937050104+01:00,58
2019-09-27 17:26:47.137099981+01:00,58
2019-09-27 17:26:47.337150097+01:00,59
2019-09-27 17:26:47.537149906+01:00,58
2019-09-27 17:26:47.737349987+01:00,61
2019-09-27 17:26:47.937150002+01:00,54
2019-09-27 17:26:48.137200117+01:00,48
2019-09-27 17:26:48.337199926+01:00,42
2019-09-27 17:26:48.537199974+01:00,32
2019-09-27 17:26:48.737200022+01:00,24
2019-09-27 17:26:48.937249899+01:00,22
2019-09-27 17:26:49.137249947+01:00,22
2019-09-27 17:26:49.337450027+01:00,25
2019-09-27 17:26:49.537300110+01:00,27
2019-09-27 17:26:49.737349987+01:00,28
2019-09-27 17:26:49.937299967+01:00,28
2019-09-27 17:26:50.138499975+01:00,28
2019-09-27 17:26:50.537450075+01:00,29
2019-09-27 17:26:50.737550020+01:00,29
2019-09-27 17:26:51.537549973+01:00,29
2019-09-27 17:26:53.137550116+01:00,82
2019-09-27 17:26:53.537549973+01:00,50
2019-09-27 17:26:53.737550020+01:00,41
2019-09-27 17:26:54.137599945+01:00,33
2019-09-27 17:26:54.337599993+01:00,33
2019-09-27 17:26:54.537650108+01:00,34
2019-09-27 17:26:55.137650013+01:00,35
2019-09-27 17:26:55.337699890+01:00,34
2019-09-27 17:26:55.537699938+01:00,35
2019-09-27 17:26:55.737699986+01:00,36
2019-09-27 17:26:55.937700033+01:00,36
2019-09-27 17:26:56.137749910+01:00,36
2019-09-27 17:26:56.337749958+01:00,37
2019-09-27 17:26:56.538000107+01:00,36
2019-09-27 17:26:56.737750053+01:00,37
2019-09-27 17:26:56.937750101+01:00,37
2019-09-27 17:26:57.137799978+01:00,37
2019-09-27 17:26:57.337850094+01:00,37
2019-09-27 17:26:57.537849903+01:00,38
2019-09-27 17:26:57.737799883+01:00,44
2019-09-27 17:26:57.937949896+01:00,47
2019-09-27 17:26:58.137949944+01:00,48
2019-09-27 17:26:58.337899923+01:00,39
2019-09-27 17:26:58.537899971+01:00,36
2019-09-27 17:26:58.737900019+01:00,35
2019-09-27 17:26:58.937949896+01:00,33
2019-09-27 17:26:59.137949944+01:00,31
2019-09-27 17:26:59.337949991+01:00,30
2019-09-27 17:26:59.538000107+01:00,31
2019-09-27 17:26:59.737999916+01:00,32
2019-09-27 17:27:00.138200045+01:00,33
2019-09-27 17:27:00.338150024+01:00,34
2019-09-27 17:27:00.538049936+01:00,34
2019-09-27 17:27:00.738149881+01:00,34
2019-09-27 17:27:00.938149929+01:00,34
2019-09-27 17:27:01.138200045+01:00,33
2019-09-27 17:27:01.338249922+01:00,33
2019-09-27 17:27:01.538249969+01:00,32
2019-09-27 17:27:01.738149881+01:00,33
2019-09-27 17:27:01.938100100+01:00,33
2019-09-27 17:27:02.138200045+01:00,33
2019-09-27 17:27:02.338150024+01:00,33
2019-09-27 17:27:02.538199902+01:00,32
2019-09-27 17:27:02.738950014+01:00,33
2019-09-27 17:27:02.938199997+01:00,33
2019-09-27 17:27:03.138250113+01:00,33
2019-09-27 17:27:03.338249922+01:00,33
2019-09-27 17:27:03.538249969+01:00,33
2019-09-27 17:27:30.940299988+01:00,92
2019-09-27 17:27:31.140199900+01:00,90
2019-09-27 17:27:31.340399981+01:00,92
2019-09-27 17:27:31.540199995+01:00,93
2019-09-27 17:27:31.740350008+01:00,92
2019-09-27 17:27:31.941349983+01:00,88
2019-09-27 17:27:32.140300035+01:00,80
2019-09-27 17:27:32.340399981+01:00,71
2019-09-27 17:27:32.540299892+01:00,69
2019-09-27 17:27:32.740400076+01:00,76
2019-09-27 17:27:32.940399885+01:00,68
2019-09-27 17:27:33.140350103+01:00,67
2019-09-27 17:27:33.340600014+01:00,67
2019-09-27 17:27:33.540349960+01:00,66
2019-09-27 17:27:33.740550041+01:00,65
2019-09-27 17:27:33.940350056+01:00,55
2019-09-27 17:27:34.140399933+01:00,31
2019-09-27 17:27:34.340650082+01:00,27
2019-09-27 17:27:34.540450096+01:00,24
2019-09-27 17:27:34.740449905+01:00,25
2019-09-27 17:27:34.940850019+01:00,27
2019-09-27 17:27:35.140500069+01:00,27
2019-09-27 17:27:35.340500116+01:00,26
2019-09-27 17:27:35.540499926+01:00,26
2019-09-27 17:27:35.740499973+01:00,26
2019-09-27 17:27:35.940500021+01:00,27
2019-09-27 17:27:36.140650034+01:00,32
2019-09-27 17:27:36.340600014+01:00,51
2019-09-27 17:27:36.540699959+01:00,85
2019-09-27 17:27:36.740700006+01:00,93
2019-09-27 17:27:36.940700054+01:00,93
2019-09-27 17:27:37.140650034+01:00,92
2019-09-27 17:27:37.340650082+01:00,92
2019-09-27 17:27:37.540649891+01:00,93
2019-09-27 17:27:37.740999937+01:00,93
2019-09-27 17:27:37.940649986+01:00,94
2019-09-27 17:27:38.140700102+01:00,96
2019-09-27 17:27:38.340699911+01:00,95
2019-09-27 17:27:38.540899992+01:00,94
2019-09-27 17:27:38.740849972+01:00,92
2019-09-27 17:27:38.940900087+01:00,90
2019-09-27 17:27:39.140749931+01:00,88
2019-09-27 17:27:39.340749979+01:00,87
2019-09-27 17:27:39.540800095+01:00,75
2019-09-27 17:27:39.740950108+01:00,59
2019-09-27 17:27:39.940850019+01:00,59
2019-09-27 17:27:40.141099930+01:00,62
2019-09-27 17:27:40.340850115+01:00,63
2019-09-27 17:27:40.540950060+01:00,72
2019-09-27 17:27:40.741199970+01:00,75
2019-09-27 17:27:40.940999985+01:00,76
2019-09-27 17:27:41.141000032+01:00,76
2019-09-27 17:27:41.341700077+01:00,77
2019-09-27 17:27:41.540899992+01:00,77
2019-09-27 17:27:41.740950108+01:00,79
2019-09-27 17:27:41.940949917+01:00,78
2019-09-27 17:27:42.141099930+01:00,51
2019-09-27 17:27:42.341200113+01:00,39
2019-09-27 17:27:42.541100025+01:00,32
2019-09-27 17:27:42.740999937+01:00,27
2019-09-27 17:27:42.942049980+01:00,25
2019-09-27 17:27:43.141050100+01:00,26
2019-09-27 17:27:43.341049910+01:00,25
2019-09-27 17:27:43.541049957+01:00,31
2019-09-27 17:27:43.741050005+01:00,42
2019-09-27 17:27:43.941200018+01:00,48
2019-09-27 17:27:44.141099930+01:00,39
2019-09-27 17:27:44.341150045+01:00,31
2019-09-27 17:27:44.541150093+01:00,26
2019-09-27 17:27:44.741100073+01:00,26
2019-09-27 17:27:44.941149950+01:00,26
2019-09-27 17:27:45.141149998+01:00,30
2019-09-27 17:27:45.341200113+01:00,41
2019-09-27 17:27:45.541199923+01:00,47
2019-09-27 17:27:45.741450071+01:00,45
2019-09-27 17:27:45.941299915+01:00,42
2019-09-27 17:27:46.141249895+01:00,41
2019-09-27 17:27:46.341300011+01:00,39
2019-09-27 17:27:46.541300058+01:00,37
2019-09-27 17:27:46.741250038+01:00,36
2019-09-27 17:27:46.941299915+01:00,34
2019-09-27 17:27:47.141599894+01:00,33
2019-09-27 17:27:47.341449976+01:00,32
2019-09-27 17:27:47.541300058+01:00,33
2019-09-27 17:27:47.741349936+01:00,33
2019-09-27 17:27:47.941400051+01:00,32
2019-09-27 17:27:48.141400099+01:00,33
2019-09-27 17:27:48.341399908+01:00,35
2019-09-27 17:27:48.541500092+01:00,35
2019-09-27 17:27:48.741600037+01:00,34
2019-09-27 17:27:48.941550016+01:00,34
2019-09-27 17:27:49.141499996+01:00,34
2019-09-27 17:27:49.341500044+01:00,34
2019-09-27 17:27:49.541500092+01:00,33
2019-09-27 17:27:49.741499901+01:00,33
2019-09-27 17:27:49.941499949+01:00,34
2019-09-27 17:27:50.141900063+01:00,40
2019-09-27 17:27:50.341650009+01:00,46
2019-09-27 17:27:50.541650057+01:00,48
2019-09-27 17:27:50.741800070+01:00,53
2019-09-27 17:27:50.941699982+01:00,50
2019-09-27 17:27:51.141599894+01:00,49
2019-09-27 17:27:51.341599941+01:00,48
2019-09-27 17:27:51.541650057+01:00,49
2019-09-27 17:27:51.741750002+01:00,48
2019-09-27 17:27:51.941600084+01:00,47
2019-09-27 17:27:52.141700029+01:00,47
2019-09-27 17:27:52.341650009+01:00,49
2019-09-27 17:27:52.541699886+01:00,48
2019-09-27 17:27:52.741699934+01:00,47
2019-09-27 17:27:52.941699982+01:00,47
2019-09-27 17:27:53.141750097+01:00,49
2019-09-27 17:27:53.341749907+01:00,48
2019-09-27 17:27:53.541800022+01:00,54
2019-09-27 17:27:53.741750002+01:00,65
2019-09-27 17:27:53.941750050+01:00,67
2019-09-27 17:27:54.144049883+01:00,68
2019-09-27 17:27:54.341850042+01:00,74
2019-09-27 17:27:54.541850090+01:00,75
2019-09-27 17:27:54.741950035+01:00,76
2019-09-27 17:27:54.941849947+01:00,75
2019-09-27 17:27:55.141900063+01:00,75
2019-09-27 17:27:55.341850042+01:00,77
2019-09-27 17:27:55.541899920+01:00,77
2019-09-27 17:27:55.741899967+01:00,78
2019-09-27 17:27:55.941950083+01:00,73
2019-09-27 17:27:56.141949892+01:00,67
2019-09-27 17:27:56.341949940+01:00,64
2019-09-27 17:27:56.542000055+01:00,62
2019-09-27 17:27:56.741950035+01:00,65
2019-09-27 17:27:56.941999912+01:00,66
2019-09-27 17:27:57.142199993+01:00,68
2019-09-27 17:27:57.342050076+01:00,67
2019-09-27 17:27:57.542049885+01:00,71
2019-09-27 17:27:57.742150068+01:00,78
2019-09-27 17:27:57.942049980+01:00,88
2019-09-27 17:27:58.142199993+01:00,93
2019-09-27 17:27:58.342299938+01:00,94
2019-09-27 17:27:58.542099953+01:00,94
2019-09-27 17:27:58.742150068+01:00,94
2019-09-27 17:27:58.942150116+01:00,93
2019-09-27 17:27:59.142699957+01:00,92
2019-09-27 17:27:59.342149973+01:00,92
2019-09-27 17:27:59.542200089+01:00,92
2019-09-27 17:27:59.742350101+01:00,92
2019-09-27 17:27:59.942199945+01:00,92
2019-09-27 17:28:00.142450094+01:00,91
2019-09-27 17:28:00.342350006+01:00,91
2019-09-27 17:28:00.542350054+01:00,90
2019-09-27 17:28:00.742399931+01:00,90
2019-09-27 17:28:00.942349911+01:00,89
2019-09-27 17:28:01.142400026+01:00,88
2019-09-27 17:28:01.342299938+01:00,87
2019-09-27 17:28:01.542399883+01:00,86
2019-09-27 17:28:01.742350101+01:00,84
2019-09-27 17:28:01.942349911+01:00,82
2019-09-27 17:28:02.142499924+01:00,81
2019-09-27 17:28:02.342449903+01:00,80
2019-09-27 17:28:02.542399883+01:00,79
2019-09-27 17:28:02.742399931+01:00,79
2019-09-27 17:28:02.942399979+01:00,79
2019-09-27 17:28:03.142450094+01:00,79
2019-09-27 17:28:03.342449903+01:00,81
2019-09-27 17:28:03.542500019+01:00,77
2019-09-27 17:28:03.742500067+01:00,58
2019-09-27 17:28:03.942450047+01:00,49
2019-09-27 17:28:04.142499924+01:00,49
2019-09-27 17:28:04.342550039+01:00,50
2019-09-27 17:28:04.544150114+01:00,50
2019-09-27 17:28:04.742549896+01:00,50
2019-09-27 17:28:04.942549944+01:00,50
2019-09-27 17:28:05.142800093+01:00,50
2019-09-27 17:28:05.342600107+01:00,50
2019-09-27 17:28:05.542599916+01:00,50
2019-09-27 17:28:05.742700100+01:00,42
2019-09-27 17:28:05.942650080+01:00,38
2019-09-27 17:28:06.142649889+01:00,31
2019-09-27 17:28:06.342700005+01:00,24
2019-09-27 17:28:06.542700052+01:00,22
2019-09-27 17:28:06.742700100+01:00,21
2019-09-27 17:28:06.942800045+01:00,24
2019-09-27 17:28:07.143899918+01:00,24
2019-09-27 17:28:07.342750072+01:00,24
2019-09-27 17:28:07.542749882+01:00,24
2019-09-27 17:28:07.743849993+01:00,25
2019-09-27 17:28:07.942800045+01:00,27
2019-09-27 17:28:08.142800093+01:00,30
2019-09-27 17:28:08.343849897+01:00,35
2019-09-27 17:28:08.543900013+01:00,38
2019-09-27 17:28:08.743849993+01:00,39
2019-09-27 17:28:08.943900108+01:00,39
2019-09-27 17:28:09.143850088+01:00,38
2019-09-27 17:28:09.342999935+01:00,30
2019-09-27 17:28:09.543900013+01:00,24
2019-09-27 17:28:09.743849993+01:00,22
2019-09-27 17:28:09.943850040+01:00,22
2019-09-27 17:28:10.143899918+01:00,22
2019-09-27 17:28:10.343849897+01:00,23
2019-09-27 17:28:10.543849945+01:00,26
2019-09-27 17:28:10.743849993+01:00,28
2019-09-27 17:28:10.943900108+01:00,28
2019-09-27 17:28:11.143850088+01:00,28
2019-09-27 17:28:11.343899965+01:00,28
2019-09-27 17:28:11.543849945+01:00,29
2019-09-27 17:28:11.743849993+01:00,29
2019-09-27 17:28:11.943850040+01:00,29
2019-09-27 17:28:12.143850088+01:00,28
2019-09-27 17:28:12.343849897+01:00,28
2019-09-27 17:28:12.543849945+01:00,28
2019-09-27 17:28:12.743849993+01:00,28
2019-09-27 17:28:12.943799973+01:00,28
2019-09-27 17:28:13.143850088+01:00,29
2019-09-27 17:28:13.343849897+01:00,28
2019-09-27 17:28:13.543800116+01:00,26
2019-09-27 17:28:13.743849993+01:00,26
2019-09-27 17:28:13.943799973+01:00,27
2019-09-27 17:28:14.143850088+01:00,27
2019-09-27 17:28:14.343849897+01:00,28
2019-09-27 17:28:14.543800116+01:00,28
2019-09-27 17:28:14.743750095+01:00,27
2019-09-27 17:28:14.943749905+01:00,28
2019-09-27 17:28:15.143850088+01:00,28
2019-09-27 17:28:15.343800068+01:00,29
2019-09-27 17:28:15.543800116+01:00,34
2019-09-27 17:28:15.743750095+01:00,42
2019-09-27 17:28:15.943799973+01:00,53
2019-09-27 17:28:16.143850088+01:00,54
2019-09-27 17:28:16.343800068+01:00,58
2019-09-27 17:28:16.543800116+01:00,61
2019-09-27 17:28:16.743849993+01:00,60
2019-09-27 17:28:16.943749905+01:00,59
2019-09-27 17:28:17.143800020+01:00,61
2019-09-27 17:28:17.343800068+01:00,72
2019-09-27 17:28:17.543800116+01:00,81
2019-09-27 17:28:17.743799925+01:00,79
2019-09-27 17:28:17.943749905+01:00,76
2019-09-27 17:28:18.143800020+01:00,72
2019-09-27 17:28:18.343800068+01:00,71
2019-09-27 17:28:18.543800116+01:00,75
2019-09-27 17:28:18.743750095+01:00,84
2019-09-27 17:28:18.943749905+01:00,92
2019-09-27 17:28:19.143800020+01:00,96
2019-09-27 17:28:19.343800068+01:00,96
2019-09-27 17:28:19.543750048+01:00,96
2019-09-27 17:28:19.743750095+01:00,96
2019-09-27 17:28:19.943749905+01:00,96
2019-09-27 17:28:20.143800020+01:00,95
2019-09-27 17:28:20.343800068+01:00,95
2019-09-27 17:28:20.543849945+01:00,94
2019-09-27 17:28:20.743999958+01:00,94
2019-09-27 17:28:20.943799973+01:00,93
2019-09-27 17:28:21.143800020+01:00,92
2019-09-27 17:28:21.343699932+01:00,92
2019-09-27 17:28:21.543800116+01:00,92
2019-09-27 17:28:21.743750095+01:00,92
2019-09-27 17:28:21.943749905+01:00,91
2019-09-27 17:28:22.144000053+01:00,89
2019-09-27 17:28:22.343950033+01:00,88
2019-09-27 17:28:22.543900013+01:00,87
2019-09-27 17:28:22.743999958+01:00,86
2019-09-27 17:28:22.943799973+01:00,86
2019-09-27 17:28:23.143850088+01:00,85
2019-09-27 17:28:23.343849897+01:00,85
2019-09-27 17:28:23.544150114+01:00,84
2019-09-27 17:28:23.743900061+01:00,70
2019-09-27 17:28:23.943900108+01:00,66
2019-09-27 17:28:24.143899918+01:00,57
2019-09-27 17:28:24.343950033+01:00,46
2019-09-27 17:28:24.543950081+01:00,44
2019-09-27 17:28:24.743949890+01:00,45
2019-09-27 17:28:24.944050074+01:00,49
2019-09-27 17:28:25.144000053+01:00,49
2019-09-27 17:28:25.344000101+01:00,50
2019-09-27 17:28:25.544100046+01:00,50
2019-09-27 17:28:25.744149923+01:00,50
2019-09-27 17:28:25.944050074+01:00,50
2019-09-27 17:28:26.144049883+01:00,50
2019-09-27 17:28:26.344300032+01:00,49
2019-09-27 17:28:26.544899940+01:00,42
2019-09-27 17:28:26.744250059+01:00,37
2019-09-27 17:28:26.944099903+01:00,36
2019-09-27 17:28:27.144150019+01:00,32
2019-09-27 17:28:27.344150066+01:00,24
2019-09-27 17:28:27.544150114+01:00,22
2019-09-27 17:28:27.744250059+01:00,29
2019-09-27 17:28:27.944250107+01:00,36
2019-09-27 17:28:28.144249916+01:00,43
2019-09-27 17:28:28.344300032+01:00,54
2019-09-27 17:28:28.544250011+01:00,64
2019-09-27 17:28:28.744349957+01:00,68
2019-09-27 17:28:28.944250107+01:00,70
2019-09-27 17:28:29.144399881+01:00,72
2019-09-27 17:28:29.344300032+01:00,72
2019-09-27 17:28:29.544349909+01:00,71
2019-09-27 17:28:29.744299889+01:00,78
2019-09-27 17:28:29.944350004+01:00,77
2019-09-27 17:28:30.144399881+01:00,76
2019-09-27 17:28:30.344500065+01:00,76
2019-09-27 17:28:30.544450045+01:00,74
2019-09-27 17:28:30.744499922+01:00,74
2019-09-27 17:28:30.944499969+01:00,74
2019-09-27 17:28:31.144500017+01:00,75
2019-09-27 17:28:31.344500065+01:00,75
2019-09-27 17:28:31.544450045+01:00,74
2019-09-27 17:28:31.744549990+01:00,74
2019-09-27 17:28:31.944600105+01:00,74
2019-09-27 17:28:32.144649982+01:00,75
2019-09-27 17:28:32.344650030+01:00,75
2019-09-27 17:28:32.544549942+01:00,75
2019-09-27 17:28:32.744549990+01:00,74
2019-09-27 17:28:32.944649935+01:00,74
2019-09-27 17:28:33.144599915+01:00,74
2019-09-27 17:28:33.344700098+01:00,74
2019-09-27 17:28:33.544600010+01:00,74
2019-09-27 17:28:33.744600058+01:00,68
2019-09-27 17:28:33.944900036+01:00,52
2019-09-27 17:28:34.144649982+01:00,44
2019-09-27 17:28:34.344650030+01:00,33
2019-09-27 17:28:34.544650078+01:00,24
2019-09-27 17:28:34.744750023+01:00,20
2019-09-27 17:28:34.944750071+01:00,19
2019-09-27 17:28:35.144799948+01:00,19
2019-09-27 17:28:35.344749928+01:00,24
2019-09-27 17:28:35.544800043+01:00,35
2019-09-27 17:28:35.744699955+01:00,42
2019-09-27 17:28:35.944799900+01:00,50
2019-09-27 17:28:36.144850016+01:00,55
2019-09-27 17:28:36.344799995+01:00,56
2019-09-27 17:28:36.544800043+01:00,61
2019-09-27 17:28:36.744800091+01:00,57
2019-09-27 17:28:36.944799900+01:00,63
2019-09-27 17:28:37.144850016+01:00,68
2019-09-27 17:28:37.344850063+01:00,67
2019-09-27 17:28:37.544850111+01:00,73
2019-09-27 17:28:37.744849920+01:00,60
