timestamps,EngineSpeed
2020-01-13 14:58:38.966500044+01:00,573.25
2020-01-13 14:58:38.976300001+01:00,573.625
2020-01-13 14:58:38.986200094+01:00,574.125
2020-01-13 14:58:38.997050047+01:00,574.375
2020-01-13 14:58:39.006299973+01:00,574.875
2020-01-13 14:58:39.016200066+01:00,574.875
2020-01-13 14:58:39.024699926+01:00,574.875
2020-01-13 14:58:39.026599884+01:00,574.875
2020-01-13 14:58:39.036649942+01:00,574.875
2020-01-13 14:58:39.046499968+01:00,575.0
2020-01-13 14:58:39.056349993+01:00,576.125
2020-01-13 14:58:39.066499949+01:00,576.625
2020-01-13 14:58:39.076299906+01:00,577.25
2020-01-13 14:58:39.086250067+01:00,577.875
2020-01-13 14:58:39.097100019+01:00,577.625
2020-01-13 14:58:39.106349945+01:00,577.25
2020-01-13 14:58:39.116199970+01:00,576.625
2020-01-13 14:58:39.124700069+01:00,575.9938118859812
2020-01-13 14:58:39.126300097+01:00,575.875
2020-01-13 14:58:39.136650085+01:00,575.875
2020-01-13 14:58:39.146500111+01:00,575.875
2020-01-13 14:58:39.156199932+01:00,576.375
2020-01-13 14:58:39.166399956+01:00,576.375
2020-01-13 14:58:39.176300049+01:00,575.875
2020-01-13 14:58:39.186199903+01:00,575.375
2020-01-13 14:58:39.197099924+01:00,575.0
2020-01-13 14:58:39.206899881+01:00,575.375
2020-01-13 14:58:39.216200113+01:00,575.375
2020-01-13 14:58:39.224699974+01:00,575.586442787568
2020-01-13 14:58:39.226249933+01:00,575.625
2020-01-13 14:58:39.236649990+01:00,575.875
2020-01-13 14:58:39.246649981+01:00,575.625
2020-01-13 14:58:39.256350040+01:00,575.375
2020-01-13 14:58:39.266449928+01:00,575.375
2020-01-13 14:58:39.276350021+01:00,576.125
2020-01-13 14:58:39.286250114+01:00,576.75
2020-01-13 14:58:39.297100067+01:00,577.625
2020-01-13 14:58:39.306349993+01:00,578.125
2020-01-13 14:58:39.316200018+01:00,577.25
2020-01-13 14:58:39.324700117+01:00,576.5099502606568
2020-01-13 14:58:39.326250076+01:00,576.375
2020-01-13 14:58:39.336649895+01:00,574.875
2020-01-13 14:58:39.346699953+01:00,574.125
2020-01-13 14:58:39.356250048+01:00,573.875
2020-01-13 14:58:39.366400003+01:00,574.375
2020-01-13 14:58:39.376300097+01:00,575.0
2020-01-13 14:58:39.386250019+01:00,575.375
2020-01-13 14:58:39.397049904+01:00,574.375
2020-01-13 14:58:39.406349897+01:00,573.625
2020-01-13 14:58:39.416249990+01:00,572.75
2020-01-13 14:58:39.424750090+01:00,572.75
2020-01-13 14:58:39.426249981+01:00,572.75
2020-01-13 14:58:39.436650038+01:00,573.25
2020-01-13 14:58:39.446549892+01:00,573.875
2020-01-13 14:58:39.456350088+01:00,574.375
2020-01-13 14:58:39.466449976+01:00,573.875
2020-01-13 14:58:39.476300001+01:00,573.25
2020-01-13 14:58:39.486249924+01:00,573.125
2020-01-13 14:58:39.497149944+01:00,573.125
2020-01-13 14:58:39.506400108+01:00,573.625
2020-01-13 14:58:39.516200066+01:00,574.125
2020-01-13 14:58:39.524699926+01:00,574.442164181352
2020-01-13 14:58:39.526249886+01:00,574.5
2020-01-13 14:58:39.536400079+01:00,573.875
2020-01-13 14:58:39.546550035+01:00,572.75
2020-01-13 14:58:39.556250095+01:00,572.125
2020-01-13 14:58:39.566600084+01:00,571.875
2020-01-13 14:58:39.576299906+01:00,573.25
2020-01-13 14:58:39.586250067+01:00,575.0
2020-01-13 14:58:39.597100019+01:00,576.375
2020-01-13 14:58:39.606899977+01:00,577.125
2020-01-13 14:58:39.616199970+01:00,577.125
2020-01-13 14:58:39.624700069+01:00,577.125
2020-01-13 14:58:39.626250029+01:00,577.125
2020-01-13 14:58:39.636399984+01:00,577.125
2020-01-13 14:58:39.646250010+01:00,578.125
2020-01-13 14:58:39.656250+01:00,579.625
2020-01-13 14:58:39.666450024+01:00,581.125
2020-01-13 14:58:39.676300049+01:00,582.375
2020-01-13 14:58:39.686300039+01:00,582.5
2020-01-13 14:58:39.697099924+01:00,582.375
2020-01-13 14:58:39.706899881+01:00,582.375
2020-01-13 14:58:39.716200113+01:00,582.5
2020-01-13 14:58:39.724750042+01:00,582.9253731331181
2020-01-13 14:58:39.726249933+01:00,583.0
2020-01-13 14:58:39.736399889+01:00,583.625
2020-01-13 14:58:39.746649981+01:00,583.375
2020-01-13 14:58:39.756249905+01:00,582.125
2020-01-13 14:58:39.766400099+01:00,580.125
2020-01-13 14:58:39.776350021+01:00,578.5
2020-01-13 14:58:39.786299944+01:00,578.125
2020-01-13 14:58:39.797149897+01:00,578.125
2020-01-13 14:58:39.807549953+01:00,577.875
2020-01-13 14:58:39.816849947+01:00,577.25
2020-01-13 14:58:39.825249910+01:00,576.4883419674899
2020-01-13 14:58:39.826499939+01:00,576.375
2020-01-13 14:58:39.836899996+01:00,574.5
2020-01-13 14:58:39.846549988+01:00,573.25
2020-01-13 14:58:39.856400013+01:00,572.75
2020-01-13 14:58:39.866600037+01:00,573.625
2020-01-13 14:58:39.876450062+01:00,574.5
2020-01-13 14:58:39.886300087+01:00,576.125
2020-01-13 14:58:39.897150040+01:00,577.25
2020-01-13 14:58:39.906899929+01:00,577.875
2020-01-13 14:58:39.916349888+01:00,578.375
2020-01-13 14:58:39.924700022+01:00,578.8942786120078
2020-01-13 14:58:39.926399946+01:00,579.0
2020-01-13 14:58:39.936800003+01:00,580.625
2020-01-13 14:58:39.946549892+01:00,582.5
2020-01-13 14:58:39.957050085+01:00,583.625
2020-01-13 14:58:39.966500044+01:00,584.125
2020-01-13 14:58:39.976399899+01:00,584.125
2020-01-13 14:58:39.986299992+01:00,584.125
2020-01-13 14:58:39.997100115+01:00,584.375
2020-01-13 14:58:40.006400108+01:00,584.75
2020-01-13 14:58:40.016249895+01:00,585.875
2020-01-13 14:58:40.024800062+01:00,585.875
2020-01-13 14:58:40.026299953+01:00,585.875
2020-01-13 14:58:40.036900043+01:00,585.625
2020-01-13 14:58:40.046299934+01:00,584.375
2020-01-13 14:58:40.056250095+01:00,582.375
2020-01-13 14:58:40.066550016+01:00,580.125
2020-01-13 14:58:40.076349974+01:00,577.875
2020-01-13 14:58:40.086349964+01:00,576.375
2020-01-13 14:58:40.097199917+01:00,575.0
2020-01-13 14:58:40.106499910+01:00,573.25
2020-01-13 14:58:40.116300106+01:00,570.5
2020-01-13 14:58:40.124850035+01:00,568.6831250205328
2020-01-13 14:58:40.126300097+01:00,568.375
2020-01-13 14:58:40.136450052+01:00,566.125
2020-01-13 14:58:40.146300077+01:00,564.625
2020-01-13 14:58:40.156250+01:00,564.125
2020-01-13 14:58:40.166450024+01:00,564.625
2020-01-13 14:58:40.176350117+01:00,565.875
2020-01-13 14:58:40.186300039+01:00,567.375
2020-01-13 14:58:40.197200060+01:00,569.25
2020-01-13 14:58:40.206399918+01:00,571.625
2020-01-13 14:58:40.216249943+01:00,574.5
2020-01-13 14:58:40.224750042+01:00,576.4029850881122
2020-01-13 14:58:40.226300001+01:00,576.75
2020-01-13 14:58:40.236449957+01:00,579.875
2020-01-13 14:58:40.246350050+01:00,583.375
2020-01-13 14:58:40.256299973+01:00,586.875
2020-01-13 14:58:40.266599894+01:00,589.25
2020-01-13 14:58:40.276400089+01:00,591.0
2020-01-13 14:58:40.286299944+01:00,592.375
2020-01-13 14:58:40.297199965+01:00,593.125
2020-01-13 14:58:40.306449890+01:00,592.75
2020-01-13 14:58:40.316250086+01:00,592.625
2020-01-13 14:58:40.324749947+01:00,593.15360696892
2020-01-13 14:58:40.326299906+01:00,593.25
2020-01-13 14:58:40.336499929+01:00,594.875
2020-01-13 14:58:40.346299887+01:00,595.875
2020-01-13 14:58:40.356250048+01:00,596.375
2020-01-13 14:58:40.366499901+01:00,595.375
2020-01-13 14:58:40.376349926+01:00,593.875
2020-01-13 14:58:40.386300087+01:00,591.625
2020-01-13 14:58:40.397200108+01:00,588.75
2020-01-13 14:58:40.406450033+01:00,586.375
2020-01-13 14:58:40.416300058+01:00,581.875
2020-01-13 14:58:40.424750090+01:00,577.986318448474
2020-01-13 14:58:40.426350117+01:00,577.25
2020-01-13 14:58:40.436599970+01:00,572.125
2020-01-13 14:58:40.446300030+01:00,567.375
2020-01-13 14:58:40.456300020+01:00,562.875
2020-01-13 14:58:40.466749907+01:00,557.875
2020-01-13 14:58:40.476399899+01:00,554.375
2020-01-13 14:58:40.486350060+01:00,550.875
2020-01-13 14:58:40.497149944+01:00,547.375
2020-01-13 14:58:40.506400108+01:00,544.625
2020-01-13 14:58:40.516249894+01:00,542.375
2020-01-13 14:58:40.524800061+01:00,540.9993812122269
2020-01-13 14:58:40.526350020+01:00,540.75
2020-01-13 14:58:40.536600113+01:00,539.0
2020-01-13 14:58:40.546350002+01:00,537.875
2020-01-13 14:58:40.556349993+01:00,537.125
2020-01-13 14:58:40.566600084+01:00,536.625
2020-01-13 14:58:40.576400042+01:00,536.625
2020-01-13 14:58:40.586349964+01:00,537.875
2020-01-13 14:58:40.597150087+01:00,540.625
2020-01-13 14:58:40.606400013+01:00,544.375
2020-01-13 14:58:40.616250038+01:00,549.25
2020-01-13 14:58:40.624749899+01:00,553.1423267031158
2020-01-13 14:58:40.626349926+01:00,553.875
2020-01-13 14:58:40.636549950+01:00,557.875
2020-01-13 14:58:40.646349907+01:00,562.375
2020-01-13 14:58:40.656300068+01:00,565.25
2020-01-13 14:58:40.666850090+01:00,568.125
2020-01-13 14:58:40.676399946+01:00,571.875
2020-01-13 14:58:40.686350107+01:00,575.375
2020-01-13 14:58:40.697149992+01:00,577.25
2020-01-13 14:58:40.706949949+01:00,578.5
2020-01-13 14:58:40.716300011+01:00,579.375
2020-01-13 14:58:40.724750042+01:00,578.9524999963329
2020-01-13 14:58:40.726300001+01:00,578.875
2020-01-13 14:58:40.736550093+01:00,577.875
2020-01-13 14:58:40.746350050+01:00,576.75
2020-01-13 14:58:40.756299973+01:00,576.125
2020-01-13 14:58:40.766499996+01:00,575.625
2020-01-13 14:58:40.776400089+01:00,574.875
2020-01-13 14:58:40.786449909+01:00,574.125
2020-01-13 14:58:40.797199965+01:00,572.625
2020-01-13 14:58:40.807699919+01:00,570.5
2020-01-13 14:58:40.816950083+01:00,568.75
2020-01-13 14:58:40.825299978+01:00,568.2063802065965
2020-01-13 14:58:40.826550007+01:00,568.125
2020-01-13 14:58:40.836600065+01:00,568.125
2020-01-13 14:58:40.846600056+01:00,568.375
2020-01-13 14:58:40.856450081+01:00,568.75
2020-01-13 14:58:40.867000103+01:00,569.25
2020-01-13 14:58:40.876499891+01:00,570.375
2020-01-13 14:58:40.886399984+01:00,571.375
2020-01-13 14:58:40.897200108+01:00,573.125
2020-01-13 14:58:40.906500101+01:00,575.375
2020-01-13 14:58:40.916399956+01:00,578.375
2020-01-13 14:58:40.924750090+01:00,581.0752487198832
2020-01-13 14:58:40.926450014+01:00,581.625
2020-01-13 14:58:40.936599970+01:00,584.375
2020-01-13 14:58:40.946599960+01:00,586.875
2020-01-13 14:58:40.956850052+01:00,589.125
2020-01-13 14:58:40.966650009+01:00,592.125
2020-01-13 14:58:40.976399899+01:00,595.625
2020-01-13 14:58:40.986350060+01:00,600.125
2020-01-13 14:58:40.997149944+01:00,605.125
2020-01-13 14:58:41.006449938+01:00,608.375
2020-01-13 14:58:41.016350031+01:00,611.375
2020-01-13 14:58:41.024849892+01:00,613.9249999965075
2020-01-13 14:58:41.026350021+01:00,614.375
2020-01-13 14:58:41.037199974+01:00,617.125
2020-01-13 14:58:41.046900034+01:00,620.625
2020-01-13 14:58:41.056550026+01:00,625.5
2020-01-13 14:58:41.066550016+01:00,628.625
2020-01-13 14:58:41.076400042+01:00,631.375
2020-01-13 14:58:41.086450100+01:00,633.875
2020-01-13 14:58:41.097249985+01:00,635.25
2020-01-13 14:58:41.106499910+01:00,636.625
2020-01-13 14:58:41.116349936+01:00,638.875
2020-01-13 14:58:41.124799967+01:00,640.1425000110013
2020-01-13 14:58:41.126349926+01:00,640.375
2020-01-13 14:58:41.136650085+01:00,641.125
2020-01-13 14:58:41.146749973+01:00,641.125
2020-01-13 14:58:41.156349897+01:00,640.75
2020-01-13 14:58:41.166549921+01:00,640.625
2020-01-13 14:58:41.176450014+01:00,640.75
2020-01-13 14:58:41.186399937+01:00,641.5
2020-01-13 14:58:41.197200060+01:00,641.5
2020-01-13 14:58:41.206449986+01:00,640.625
2020-01-13 14:58:41.216350079+01:00,639.875
2020-01-13 14:58:41.224849939+01:00,639.0292288497279
2020-01-13 14:58:41.226399899+01:00,638.875
2020-01-13 14:58:41.236649990+01:00,638.375
2020-01-13 14:58:41.246649981+01:00,638.375
2020-01-13 14:58:41.256700039+01:00,638.875
2020-01-13 14:58:41.266550063+01:00,639.375
2020-01-13 14:58:41.276449919+01:00,639.375
2020-01-13 14:58:41.286400080+01:00,639.375
2020-01-13 14:58:41.297199965+01:00,639.875
2020-01-13 14:58:41.306449890+01:00,640.75
2020-01-13 14:58:41.316349983+01:00,641.875
2020-01-13 14:58:41.324850082+01:00,642.7207711306779
2020-01-13 14:58:41.326400042+01:00,642.875
2020-01-13 14:58:41.336649895+01:00,643.625
2020-01-13 14:58:41.346349955+01:00,644.125
2020-01-13 14:58:41.356300116+01:00,644.75
2020-01-13 14:58:41.366600037+01:00,645.625
2020-01-13 14:58:41.376450062+01:00,646.875
2020-01-13 14:58:41.386399984+01:00,647.875
2020-01-13 14:58:41.397200108+01:00,648.75
2020-01-13 14:58:41.406450033+01:00,649.625
2020-01-13 14:58:41.416349888+01:00,649.875
2020-01-13 14:58:41.424849987+01:00,650.2978855751361
2020-01-13 14:58:41.426399946+01:00,650.375
2020-01-13 14:58:41.436700106+01:00,650.5
2020-01-13 14:58:41.446700096+01:00,651.625
2020-01-13 14:58:41.456799984+01:00,652.625
2020-01-13 14:58:41.466550112+01:00,653.125
2020-01-13 14:58:41.476449966+01:00,653.125
2020-01-13 14:58:41.486399889+01:00,652.75
2020-01-13 14:58:41.497200012+01:00,652.625
2020-01-13 14:58:41.506449938+01:00,652.375
2020-01-13 14:58:41.516350031+01:00,652.125
2020-01-13 14:58:41.524849892+01:00,652.125
2020-01-13 14:58:41.526400089+01:00,652.125
2020-01-13 14:58:41.536700010+01:00,651.875
2020-01-13 14:58:41.546700001+01:00,651.375
2020-01-13 14:58:41.556400061+01:00,650.875
2020-01-13 14:58:41.566699982+01:00,650.375
2020-01-13 14:58:41.576499939+01:00,650.125
2020-01-13 14:58:41.586450100+01:00,650.125
2020-01-13 14:58:41.597249985+01:00,650.375
2020-01-13 14:58:41.606499910+01:00,650.375
2020-01-13 14:58:41.616349936+01:00,650.125
2020-01-13 14:58:41.624850035+01:00,650.125
2020-01-13 14:58:41.626399994+01:00,650.125
2020-01-13 14:58:41.636650085+01:00,650.5
2020-01-13 14:58:41.646699905+01:00,651.625
2020-01-13 14:58:41.656349897+01:00,652.375
2020-01-13 14:58:41.666599989+01:00,653.5
2020-01-13 14:58:41.676500082+01:00,653.625
2020-01-13 14:58:41.686450005+01:00,653.5
2020-01-13 14:58:41.697249889+01:00,652.75
2020-01-13 14:58:41.707050085+01:00,653.125
2020-01-13 14:58:41.716350079+01:00,653.875
2020-01-13 14:58:41.724849939+01:00,654.2978855751361
2020-01-13 14:58:41.726399899+01:00,654.375
2020-01-13 14:58:41.736700058+01:00,654.5
2020-01-13 14:58:41.746649981+01:00,653.625
2020-01-13 14:58:41.756350040+01:00,652.625
2020-01-13 14:58:41.766550064+01:00,651.375
2020-01-13 14:58:41.776499987+01:00,651.25
2020-01-13 14:58:41.786550045+01:00,650.5
2020-01-13 14:58:41.797199965+01:00,650.125
2020-01-13 14:58:41.807650089+01:00,648.75
2020-01-13 14:58:41.817500114+01:00,647.625
2020-01-13 14:58:41.825400114+01:00,646.5457650542631
2020-01-13 14:58:41.826649904+01:00,646.375
2020-01-13 14:58:41.836649895+01:00,645.875
2020-01-13 14:58:41.847249985+01:00,645.875
2020-01-13 14:58:41.856499910+01:00,645.875
2020-01-13 14:58:41.866699934+01:00,645.625
2020-01-13 14:58:41.876600027+01:00,644.625
2020-01-13 14:58:41.886450052+01:00,643.875
2020-01-13 14:58:41.897799969+01:00,643.875
2020-01-13 14:58:41.907049894+01:00,644.625
2020-01-13 14:58:41.916450024+01:00,645.625
2020-01-13 14:58:41.924849987+01:00,646.2518656713825
2020-01-13 14:58:41.926500082+01:00,646.375
2020-01-13 14:58:41.936700106+01:00,646.375
2020-01-13 14:58:41.947249889+01:00,646.375
2020-01-13 14:58:41.957400084+01:00,646.5
2020-01-13 14:58:41.966650009+01:00,647.625
2020-01-13 14:58:41.976500034+01:00,649.5
2020-01-13 14:58:41.986399889+01:00,650.875
2020-01-13 14:58:41.997200012+01:00,651.875
2020-01-13 14:58:42.006500006+01:00,652.125
2020-01-13 14:58:42.016400099+01:00,652.625
2020-01-13 14:58:42.024849892+01:00,653.465796034308
2020-01-13 14:58:42.026449919+01:00,653.625
2020-01-13 14:58:42.037300110+01:00,655.875
2020-01-13 14:58:42.046550035+01:00,658.125
2020-01-13 14:58:42.056400061+01:00,659.375
2020-01-13 14:58:42.066600084+01:00,659.625
2020-01-13 14:58:42.076550007+01:00,659.875
2020-01-13 14:58:42.086499929+01:00,660.375
2020-01-13 14:58:42.097100019+01:00,661.875
2020-01-13 14:58:42.106499910+01:00,663.375
2020-01-13 14:58:42.116400003+01:00,664.375
2020-01-13 14:58:42.124949932+01:00,664.1623134334409
2020-01-13 14:58:42.126450062+01:00,664.125
2020-01-13 14:58:42.136699915+01:00,663.375
2020-01-13 14:58:42.146450043+01:00,662.875
2020-01-13 14:58:42.156349897+01:00,662.875
2020-01-13 14:58:42.166650057+01:00,663.625
2020-01-13 14:58:42.176500082+01:00,664.125
2020-01-13 14:58:42.186500072+01:00,664.125
2020-01-13 14:58:42.197000027+01:00,663.375
2020-01-13 14:58:42.206799984+01:00,662.5
2020-01-13 14:58:42.216449976+01:00,662.5
2020-01-13 14:58:42.224999905+01:00,663.1412499927532
2020-01-13 14:58:42.226449966+01:00,663.25
2020-01-13 14:58:42.236700058+01:00,663.625
2020-01-13 14:58:42.246449947+01:00,663.625
2020-01-13 14:58:42.256400108+01:00,663.25
2020-01-13 14:58:42.266599894+01:00,662.5
2020-01-13 14:58:42.276499987+01:00,662.375
2020-01-13 14:58:42.286449909+01:00,663.25
2020-01-13 14:58:42.297349930+01:00,663.625
2020-01-13 14:58:42.306649923+01:00,663.875
2020-01-13 14:58:42.316400051+01:00,663.625
2020-01-13 14:58:42.324850082+01:00,663.3097014958222
2020-01-13 14:58:42.326450109+01:00,663.25
2020-01-13 14:58:42.336750031+01:00,662.875
2020-01-13 14:58:42.346499920+01:00,663.25
2020-01-13 14:58:42.356400013+01:00,663.875
2020-01-13 14:58:42.366650105+01:00,665.125
2020-01-13 14:58:42.376549959+01:00,665.625
2020-01-13 14:58:42.386450052+01:00,666.125
2020-01-13 14:58:42.397300005+01:00,666.375
2020-01-13 14:58:42.406500101+01:00,666.875
2020-01-13 14:58:42.416399956+01:00,667.875
2020-01-13 14:58:42.424900055+01:00,668.9374999985448
2020-01-13 14:58:42.426399946+01:00,669.125
2020-01-13 14:58:42.436749935+01:00,670.125
2020-01-13 14:58:42.446500063+01:00,670.5
2020-01-13 14:58:42.456399918+01:00,671.25
2020-01-13 14:58:42.466650009+01:00,671.875
2020-01-13 14:58:42.476550102+01:00,672.625
2020-01-13 14:58:42.486500025+01:00,673.625
2020-01-13 14:58:42.497299910+01:00,674.375
2020-01-13 14:58:42.506550073+01:00,675.375
2020-01-13 14:58:42.516400098+01:00,675.625
2020-01-13 14:58:42.524899960+01:00,676.2593283627041
2020-01-13 14:58:42.526449919+01:00,676.375
2020-01-13 14:58:42.536750077+01:00,677.5
2020-01-13 14:58:42.546499968+01:00,678.875
2020-01-13 14:58:42.556449890+01:00,680.375
2020-01-13 14:58:42.566750050+01:00,681.625
2020-01-13 14:58:42.576550007+01:00,682.5
2020-01-13 14:58:42.586499929+01:00,683.625
2020-01-13 14:58:42.597300053+01:00,683.875
2020-01-13 14:58:42.606499910+01:00,684.625
2020-01-13 14:58:42.616400003+01:00,685.625
2020-01-13 14:58:42.624900103+01:00,687.1050995129762
2020-01-13 14:58:42.626450062+01:00,687.375
2020-01-13 14:58:42.636699915+01:00,688.375
2020-01-13 14:58:42.646500111+01:00,689.5
2020-01-13 14:58:42.656399965+01:00,690.125
2020-01-13 14:58:42.666650057+01:00,691.25
2020-01-13 14:58:42.676500082+01:00,692.625
2020-01-13 14:58:42.686450005+01:00,693.875
2020-01-13 14:58:42.697299957+01:00,695.375
2020-01-13 14:58:42.706549883+01:00,696.125
2020-01-13 14:58:42.716399908+01:00,697.625
2020-01-13 14:58:42.724900007+01:00,699.3165422613558
2020-01-13 14:58:42.726449966+01:00,699.625
2020-01-13 14:58:42.736700058+01:00,701.875
2020-01-13 14:58:42.746500015+01:00,704.375
2020-01-13 14:58:42.756400108+01:00,706.375
2020-01-13 14:58:42.766649961+01:00,707.25
2020-01-13 14:58:42.776550055+01:00,707.875
2020-01-13 14:58:42.786499977+01:00,709.875
2020-01-13 14:58:42.797349930+01:00,712.375
2020-01-13 14:58:42.807199955+01:00,715.25
2020-01-13 14:58:42.817100048+01:00,717.625
2020-01-13 14:58:42.825449944+01:00,718.6035156281264
2020-01-13 14:58:42.826699972+01:00,718.75
2020-01-13 14:58:42.836750031+01:00,719.375
2020-01-13 14:58:42.846750021+01:00,721.5
2020-01-13 14:58:42.856549978+01:00,724.125
2020-01-13 14:58:42.866750002+01:00,727.25
2020-01-13 14:58:42.876650095+01:00,729.125
2020-01-13 14:58:42.886549950+01:00,730.75
2020-01-13 14:58:42.897300005+01:00,732.125
2020-01-13 14:58:42.906599998+01:00,735.375
2020-01-13 14:58:42.916549921+01:00,738.75
2020-01-13 14:58:42.924949884+01:00,741.1529850845681
2020-01-13 14:58:42.926599979+01:00,741.625
2020-01-13 14:58:42.937299967+01:00,743.25
2020-01-13 14:58:42.946749926+01:00,744.125
2020-01-13 14:58:42.957600117+01:00,746.375
2020-01-13 14:58:42.966749907+01:00,749.0
2020-01-13 14:58:42.976550102+01:00,752.125
2020-01-13 14:58:42.986500025+01:00,753.625
2020-01-13 14:58:42.997299910+01:00,754.75
2020-01-13 14:58:43.006550074+01:00,755.25
2020-01-13 14:58:43.016449928+01:00,756.5
2020-01-13 14:58:43.024950027+01:00,758.0858208700212
2020-01-13 14:58:43.026499987+01:00,758.375
2020-01-13 14:58:43.036750078+01:00,759.625
2020-01-13 14:58:43.046750069+01:00,760.125
2020-01-13 14:58:43.056449890+01:00,759.875
2020-01-13 14:58:43.066699982+01:00,759.875
2020-01-13 14:58:43.076600075+01:00,760.625
2020-01-13 14:58:43.086549997+01:00,761.0
2020-01-13 14:58:43.097399950+01:00,760.5
2020-01-13 14:58:43.106549978+01:00,759.25
2020-01-13 14:58:43.116450071+01:00,757.625
2020-01-13 14:58:43.125000+01:00,756.7742537337638
2020-01-13 14:58:43.126499891+01:00,756.625
2020-01-13 14:58:43.136800051+01:00,756.125
2020-01-13 14:58:43.146500111+01:00,754.75
2020-01-13 14:58:43.156450033+01:00,752.625
2020-01-13 14:58:43.166800022+01:00,749.875
2020-01-13 14:58:43.176549911+01:00,747.625
2020-01-13 14:58:43.186500072+01:00,745.875
2020-01-13 14:58:43.197350025+01:00,744.625
2020-01-13 14:58:43.206549883+01:00,743.25
2020-01-13 14:58:43.216449976+01:00,740.125
2020-01-13 14:58:43.224999905+01:00,737.9028465223712
2020-01-13 14:58:43.226550102+01:00,737.5
2020-01-13 14:58:43.236850023+01:00,734.875
2020-01-13 14:58:43.246500015+01:00,733.0
2020-01-13 14:58:43.256449938+01:00,731.25
2020-01-13 14:58:43.266700029+01:00,729.0
2020-01-13 14:58:43.276599884+01:00,726.125
2020-01-13 14:58:43.286550045+01:00,723.875
2020-01-13 14:58:43.297349930+01:00,721.875
2020-01-13 14:58:43.306600094+01:00,720.625
2020-01-13 14:58:43.316450119+01:00,718.875
2020-01-13 14:58:43.324949980+01:00,716.9720149118878
2020-01-13 14:58:43.326499939+01:00,716.625
2020-01-13 14:58:43.336899996+01:00,714.75
2020-01-13 14:58:43.346549988+01:00,712.625
2020-01-13 14:58:43.356499910+01:00,711.25
2020-01-13 14:58:43.366699934+01:00,710.75
2020-01-13 14:58:43.376600027+01:00,710.125
2020-01-13 14:58:43.386549950+01:00,709.5
2020-01-13 14:58:43.397350073+01:00,707.875
2020-01-13 14:58:43.406549931+01:00,707.25
2020-01-13 14:58:43.416450024+01:00,706.75
2020-01-13 14:58:43.424949884+01:00,706.75
2020-01-13 14:58:43.426500082+01:00,706.75
2020-01-13 14:58:43.437000036+01:00,706.375
2020-01-13 14:58:43.446500063+01:00,706.75
2020-01-13 14:58:43.456449986+01:00,706.75
2020-01-13 14:58:43.466700077+01:00,706.75
2020-01-13 14:58:43.476599932+01:00,706.75
2020-01-13 14:58:43.486550093+01:00,707.375
2020-01-13 14:58:43.497400045+01:00,707.875
2020-01-13 14:58:43.506550073+01:00,708.625
2020-01-13 14:58:43.516499995+01:00,709.125
2020-01-13 14:58:43.525000095+01:00,709.5499999994179
2020-01-13 14:58:43.526499987+01:00,709.625
2020-01-13 14:58:43.537050009+01:00,710.75
2020-01-13 14:58:43.546499968+01:00,712.375
2020-01-13 14:58:43.556600094+01:00,714.125
2020-01-13 14:58:43.566950083+01:00,715.875
2020-01-13 14:58:43.576649904+01:00,717.125
2020-01-13 14:58:43.586600065+01:00,718.125
2020-01-13 14:58:43.597349882+01:00,719.375
2020-01-13 14:58:43.607199907+01:00,721.5
2020-01-13 14:58:43.616549969+01:00,723.25
2020-01-13 14:58:43.624949932+01:00,724.7199999869615
2020-01-13 14:58:43.626549959+01:00,725.0
2020-01-13 14:58:43.637200117+01:00,726.125
2020-01-13 14:58:43.646549940+01:00,727.25
2020-01-13 14:58:43.656500101+01:00,727.875
2020-01-13 14:58:43.666699886+01:00,729.625
2020-01-13 14:58:43.676599979+01:00,731.625
2020-01-13 14:58:43.686549902+01:00,733.875
2020-01-13 14:58:43.697400093+01:00,735.25
2020-01-13 14:58:43.706650019+01:00,736.625
2020-01-13 14:58:43.716500044+01:00,738.75
2020-01-13 14:58:43.724999905+01:00,740.7587064818963
2020-01-13 14:58:43.726550102+01:00,741.125
2020-01-13 14:58:43.737200022+01:00,743.625
2020-01-13 14:58:43.746550083+01:00,745.625
2020-01-13 14:58:43.756550074+01:00,747.25
2020-01-13 14:58:43.766700029+01:00,748.5
2020-01-13 14:58:43.776599884+01:00,750.75
2020-01-13 14:58:43.786750078+01:00,753.5
2020-01-13 14:58:43.797399998+01:00,756.125
2020-01-13 14:58:43.807849884+01:00,757.875
2020-01-13 14:58:43.817150116+01:00,759.25
2020-01-13 14:58:43.825550079+01:00,760.4468911982418
2020-01-13 14:58:43.826800108+01:00,760.625
2020-01-13 14:58:43.837349892+01:00,763.25
2020-01-13 14:58:43.846800089+01:00,765.875
2020-01-13 14:58:43.856650114+01:00,768.125
2020-01-13 14:58:43.866849899+01:00,770.25
2020-01-13 14:58:43.876749992+01:00,771.875
2020-01-13 14:58:43.886650085+01:00,774.375
2020-01-13 14:58:43.897449970+01:00,777.5
2020-01-13 14:58:43.906749964+01:00,780.125
2020-01-13 14:58:43.916650057+01:00,781.5
2020-01-13 14:58:43.924999952+01:00,782.5437500013097
2020-01-13 14:58:43.926650047+01:00,782.75
2020-01-13 14:58:43.937400103+01:00,784.625
2020-01-13 14:58:43.946799994+01:00,787.625
2020-01-13 14:58:43.957050085+01:00,790.375
2020-01-13 14:58:43.966850042+01:00,792.0
2020-01-13 14:58:43.976650+01:00,793.0
