sampno,vehno
2856898,2.0
2858443,1.0
2858941,1.0
2858941,2.0
2858941,3.0
2860565,1.0
2860565,2.0
2861652,1.0
2862135,1.0
2866011,1.0
2866011,2.0
2866060,1.0
2866060,2.0
2866649,1.0
2866649,2.0
2866832,1.0
2866832,2.0
2866832,3.0
2867275,1.0
2867275,2.0
2867604,1.0
2867604,2.0
2867604,3.0
2867604,4.0
2867916,1.0
2868597,1.0
2868597,2.0
2869508,1.0
2870515,1.0
2870515,2.0
2870515,3.0
2872151,1.0
2872151,2.0
2872603,1.0
2872603,2.0
2873330,1.0
2873330,2.0
2875374,1.0
2875374,2.0
2875374,3.0
2876275,1.0
2876275,2.0
2876707,1.0
2876707,2.0
2877152,1.0
2877152,2.0
2880516,1.0
2880516,2.0
2880516,3.0
2881501,1.0
2881501,2.0
2881859,1.0
2881859,2.0
2881859,3.0
2882303,1.0
2882303,2.0
2884149,1.0
2885046,1.0
2885046,2.0
2921820,1.0
2887879,1.0
2888120,1.0
2888120,2.0
2889818,1.0
2889818,2.0
2890711,1.0
2890711,2.0
2891463,1.0
2891463,2.0
2891463,3.0
2891906,1.0
2891906,2.0
2893875,1.0
2893875,2.0
2895503,1.0
2896979,1.0
2896979,2.0
2898236,1.0
2898567,1.0
2898567,2.0
2899129,1.0
2899129,2.0
2899440,1.0
2899440,2.0
2899549,1.0
2902362,1.0
2902362,2.0
2902362,3.0
2902380,1.0
2903859,1.0
2903859,2.0
2903859,3.0
2903883,1.0
2903883,3.0
2905362,1.0
2905362,2.0
2905836,1.0
7013004,1.0
2905836,2.0
2906547,1.0
2907357,1.0
2907725,1.0
2907890,1.0
2909042,1.0
2909042,2.0
2909988,1.0
2909988,2.0
2910582,1.0
2910582,2.0
2911421,1.0
2911562,1.0
2911562,2.0
2911562,3.0
2912201,1.0
2912201,2.0
2912201,3.0
2915464,1.0
2915464,2.0
2918411,1.0
2924008,1.0
2924008,2.0
2924499,1.0
2924677,1.0
2924677,2.0
2924988,1.0
2924988,2.0
2924988,3.0
2925720,1.0
2926368,1.0
2926368,2.0
2927535,1.0
2928217,1.0
2928217,2.0
2929484,1.0
2929484,2.0
2929935,1.0
2929935,2.0
2929935,3.0
2929935,4.0
2929935,5.0
2931209,1.0
2931209,2.0
2931421,1.0
2931421,2.0
2931742,1.0
2948520,2.0
2932465,1.0
2932609,1.0
2932609,2.0
2932732,1.0
2932732,2.0
2933022,1.0
2936620,1.0
2936736,1.0
2936736,2.0
2936736,3.0
2937747,1.0
2937747,2.0
2938609,1.0
2938715,1.0
2938715,2.0
2939591,1.0
2939591,2.0
2939591,3.0
2940311,1.0
2940533,1.0
2940533,2.0
2940888,1.0
2940893,1.0
2941125,1.0
2941539,1.0
2941539,2.0
2941539,3.0
2941539,4.0
2941576,1.0
2942105,1.0
2942105,2.0
2943036,1.0
2943036,2.0
2943490,1.0
2943961,1.0
2943961,2.0
2944726,1.0
2944726,2.0
2945516,1.0
2947523,1.0
2947523,2.0
2947523,3.0
2947523,4.0
2947910,1.0
2948282,1.0
2948282,2.0
2948282,3.0
2948282,4.0
2948520,1.0
2948939,1.0
2948939,2.0
2948939,3.0
2950109,1.0
2950109,2.0
2950195,1.0
2950221,1.0
2950882,1.0
2950920,1.0
2951880,1.0
2951880,2.0
2951880,3.0
2952612,1.0
2952612,2.0
2952612,3.0
2952612,4.0
2953222,1.0
2953222,2.0
2953884,1.0
2955025,1.0
2955230,1.0
2955230,2.0
2955230,3.0
2956518,1.0
2956518,2.0
2956518,3.0
2957163,1.0
2957163,2.0
2957435,1.0
2957435,2.0
2957469,1.0
2957469,2.0
2958293,1.0
2958293,2.0
2958654,1.0
2958654,2.0
2958725,1.0
2958725,2.0
2958825,1.0
2958825,2.0
2960246,1.0
2960246,2.0
2960642,1.0
2960642,2.0
2960642,3.0
2961417,1.0
2961417,2.0
2961911,1.0
2962664,1.0
2962664,2.0
2963078,1.0
2963457,1.0
2964800,1.0
2964800,2.0
2965181,1.0
2965181,2.0
2965431,1.0
2965431,2.0
2965738,1.0
2965738,2.0
2966344,1.0
2966344,2.0
2969101,1.0
2969101,2.0
2970952,1.0
2970952,2.0
2971079,1.0
2971079,2.0
2971079,3.0
2972504,1.0
2972504,2.0
2972900,1.0
2973777,1.0
2973777,2.0
2973814,1.0
2973814,2.0
2973902,1.0
2973902,2.0
2974182,1.0
2976556,1.0
2976556,2.0
2976604,1.0
2976604,2.0
2976655,1.0
2976655,2.0
2976669,1.0
2976720,1.0
2976720,2.0
2976720,3.0
2976934,1.0
2976934,2.0
2977318,1.0
2977318,2.0
2980379,1.0
2980379,2.0
2981409,1.0
2981409,2.0
2981409,3.0
2981412,1.0
2981533,1.0
2983026,1.0
2984032,1.0
2984032,2.0
2985298,1.0
2985550,1.0
2986280,1.0
2986280,2.0
2986316,1.0
2986316,2.0
2986440,1.0
2986561,1.0
2986561,2.0
2987596,1.0
2987699,1.0
2987699,2.0
2987903,1.0
2987930,1.0
2988018,1.0
2988018,2.0
2988036,1.0
2988036,2.0
2988036,3.0
2988111,1.0
2988111,2.0
2988340,1.0
2988434,1.0
2989189,1.0
2989189,2.0
2989189,3.0
2989564,1.0
2989564,2.0
2990171,1.0
2990171,2.0
2990228,1.0
2990228,2.0
2991059,1.0
2991959,1.0
2993174,1.0
2993174,2.0
2993774,1.0
2993774,2.0
2995988,1.0
2995988,2.0
2996922,1.0
2997736,1.0
2997736,2.0
2998371,1.0
2998371,2.0
2998371,3.0
2999110,1.0
2999110,2.0
2999502,1.0
2999502,2.0
2999502,3.0
2999949,1.0
2999949,2.0
3000290,1.0
3002392,1.0
3002392,2.0
3002516,1.0
3002516,2.0
3006907,1.0
3006907,2.0
3007038,1.0
3007038,2.0
3008416,1.0
3008473,1.0
3008729,1.0
3008729,2.0
3008769,1.0
3008769,2.0
3008769,3.0
3008769,4.0
3009022,1.0
3009022,2.0
3009022,3.0
3009024,1.0
3009219,1.0
3009219,2.0
3009429,1.0
3009429,2.0
3010441,1.0
3010441,2.0
3010441,3.0
3013560,1.0
3013560,2.0
3014229,1.0
3014229,2.0
3014229,3.0
3015418,1.0
3015418,2.0
3015532,1.0
3015532,2.0
3015783,1.0
3016184,1.0
3016184,2.0
3016289,1.0
3017424,1.0
3017424,2.0
3017471,1.0
3017471,2.0
3017471,3.0
3017897,1.0
3017897,2.0
3018484,1.0
3018484,2.0
3019157,1.0
3019368,1.0
3019368,2.0
3019368,3.0
3019433,1.0
3019433,2.0
3019433,3.0
3019555,1.0
3019555,2.0
3019555,3.0
3019766,1.0
3019766,2.0
3019766,3.0
3019766,4.0
3019906,1.0
3020099,1.0
3020099,2.0
3020195,1.0
3020205,1.0
3020205,2.0
3020462,1.0
3020462,2.0
3020482,1.0
3020498,1.0
3020498,2.0
3020749,1.0
3020797,1.0
3020797,2.0
3021968,1.0
3021968,2.0
3022455,1.0
3022455,2.0
3022455,3.0
3023250,1.0
3023250,2.0
3023579,1.0
3023579,2.0
3024385,1.0
3024849,1.0
3025123,1.0
3025123,2.0
3025672,1.0
3025672,2.0
3026324,1.0
3026324,2.0
3026390,1.0
7050314,1.0
3027093,1.0
3027093,2.0
3027607,1.0
3027607,2.0
3028168,1.0
3028168,2.0
3028168,3.0
3028968,1.0
3028968,2.0
3029220,1.0
3032522,1.0
3032522,2.0
3033833,1.0
3036079,1.0
3036079,2.0
3036970,1.0
3038205,1.0
3038205,2.0
3039595,1.0
3039595,2.0
3040590,1.0
3040590,2.0
3042292,1.0
3042292,2.0
3043156,1.0
3043156,2.0
3044243,1.0
3044243,2.0
3044246,1.0
3044246,2.0
3044267,1.0
3044504,1.0
3045019,1.0
3045019,2.0
3045019,3.0
3045019,4.0
3045019,5.0
3045019,6.0
3045713,1.0
3045978,1.0
3045978,2.0
3047415,1.0
3047415,2.0
3047799,1.0
3047799,2.0
3047821,1.0
3047821,2.0
3047950,1.0
3047950,2.0
3048123,1.0
3048485,1.0
3048485,2.0
3048485,3.0
3048518,1.0
3048518,2.0
3048518,3.0
3048518,4.0
3048550,1.0
3048550,2.0
3048936,1.0
3048936,2.0
3048942,1.0
3048942,2.0
3049708,1.0
3049708,2.0
3050476,1.0
3050476,2.0
3050476,3.0
3050640,1.0
3051782,1.0
3051782,2.0
3052471,1.0
3052471,2.0
3052471,3.0
3052471,4.0
3052522,1.0
3053348,1.0
3053348,2.0
3053397,1.0
3053397,2.0
3053397,3.0
3053462,1.0
3053462,2.0
3053567,1.0
3053567,2.0
3053567,3.0
3054661,1.0
3054661,2.0
3054661,3.0
3054661,4.0
3055014,1.0
3055014,2.0
3055014,3.0
3055619,1.0
3055619,2.0
3056679,1.0
3056679,2.0
3056919,1.0
3056919,2.0
3057083,1.0
3058317,1.0
3058317,2.0
3058363,1.0
3058363,2.0
3058835,1.0
3059429,1.0
3059429,2.0
3061129,1.0
3061707,1.0
3061707,2.0
3062103,1.0
3062103,2.0
3062581,1.0
3062581,2.0
3062581,3.0
3062581,4.0
3062581,5.0
3065144,1.0
3065144,2.0
3065293,1.0
3065293,2.0
3065637,1.0
3066518,1.0
3066518,2.0
3066587,1.0
3066630,1.0
3066630,2.0
3066631,1.0
3066631,2.0
3066985,1.0
3066985,2.0
3067967,1.0
3067967,2.0
3068414,1.0
3068414,2.0
3068524,1.0
3068643,1.0
3068643,2.0
3068926,1.0
3069508,1.0
3070620,1.0
3070620,2.0
3070721,1.0
3070721,2.0
3071305,1.0
3071305,2.0
3071573,1.0
3071573,2.0
3071683,1.0
3071683,2.0
3072544,1.0
3072544,2.0
3072888,1.0
3072888,2.0
3072888,3.0
3073097,1.0
3073097,2.0
3073097,3.0
3073654,1.0
3073654,2.0
3073654,3.0
3073654,4.0
3073664,1.0
3073664,2.0
3073664,3.0
3073664,4.0
3073664,5.0
3073724,1.0
3073724,2.0
3073724,3.0
3073724,4.0
3073974,1.0
7050314,2.0
3073974,2.0
3073974,3.0
3073974,4.0
3073990,1.0
3074150,1.0
3074150,2.0
3074159,1.0
3074159,2.0
3074949,1.0
3074949,2.0
3075536,1.0
3075536,2.0
3075831,1.0
3075831,2.0
3079646,1.0
3079646,2.0
3081281,1.0
3081281,2.0
3081281,3.0
3081483,1.0
3082790,1.0
7002273,1.0
7002522,1.0
7002522,2.0
7003451,1.0
7003830,1.0
7004584,1.0
7004983,1.0
7005709,1.0
7005822,1.0
7006000,1.0
7006000,2.0
7006000,3.0
7006000,4.0
7006638,1.0
7006638,2.0
7006919,1.0
7006919,2.0
7006919,3.0
7007327,1.0
7007327,2.0
7008474,1.0
7009053,1.0
7009053,2.0
7009454,1.0
7009454,2.0
7009454,3.0
7009585,1.0
7009585,2.0
7009585,3.0
7011629,1.0
7011629,2.0
7011713,1.0
7108251,2.0
7011713,2.0
7011978,1.0
7011978,2.0
7011978,3.0
7013995,1.0
7014284,1.0
7014385,1.0
7016554,1.0
7016841,1.0
7017231,1.0
7017231,2.0
7018529,1.0
7018705,1.0
7019013,1.0
7019013,2.0
7019013,3.0
7019709,1.0
7019709,2.0
7019827,1.0
7019827,2.0
7019827,3.0
7020279,1.0
7020279,2.0
7020279,3.0
7020908,1.0
7020908,2.0
7024514,1.0
7024514,2.0
7029013,1.0
7029013,2.0
7029013,3.0
7030609,1.0
7030609,2.0
7030609,3.0
7032484,1.0
7035055,1.0
7035055,2.0
7035183,1.0
7035731,1.0
7035731,2.0
7035731,3.0
7037193,1.0
7037620,1.0
7037620,2.0
7037620,3.0
7038253,1.0
7038727,1.0
7038727,2.0
7038727,3.0
7039387,1.0
7039387,2.0
7039387,3.0
7041995,1.0
7041995,2.0
7041995,3.0
7042427,1.0
7042427,2.0
7042631,1.0
7042857,1.0
7046559,1.0
7046559,2.0
7046559,3.0
7046559,4.0
7050919,1.0
7050919,2.0
7051813,1.0
7051813,2.0
7052219,1.0
7052933,1.0
7052933,2.0
7052933,3.0
7054969,1.0
7054969,2.0
7055138,1.0
7055138,2.0
7057163,1.0
7057163,2.0
7058398,1.0
7058398,2.0
7058398,3.0
7060725,1.0
7060725,2.0
7060725,3.0
7060725,4.0
7063462,1.0
7066124,1.0
7066124,2.0
7069731,1.0
7071964,1.0
7071964,2.0
7071964,3.0
7072324,1.0
7072324,2.0
7072324,3.0
7072324,4.0
7075715,1.0
7075715,2.0
7075715,3.0
7075715,4.0
7076294,1.0
7076294,2.0
7076294,3.0
7076294,4.0
7077662,1.0
7077662,2.0
7080346,1.0
7080346,2.0
7080346,3.0
7080346,4.0
7080346,5.0
7080364,1.0
7080364,2.0
7080364,3.0
7080364,4.0
7080364,5.0
7083303,1.0
7083303,2.0
7083303,3.0
7083636,1.0
7083636,2.0
7083636,3.0
7086619,1.0
7086619,2.0
7092263,1.0
7093782,1.0
7093782,2.0
7094786,1.0
7094786,2.0
7094786,3.0
7095474,1.0
7095474,2.0
7097918,1.0
7097918,2.0
7097918,3.0
7097918,4.0
7097918,5.0
7097918,6.0
7097918,7.0
7099047,1.0
7099047,2.0
7099047,3.0
7099047,4.0
7100248,1.0
7100248,2.0
7100248,3.0
7101810,1.0
7102898,1.0
7103227,1.0
7103227,2.0
7103710,1.0
7103710,2.0
7103710,3.0
7104410,1.0
7104410,2.0
7104410,3.0
7105206,1.0
7105206,2.0
7105286,1.0
7105286,2.0
7105286,3.0
7105679,1.0
7105679,2.0
7105768,1.0
7105768,2.0
7106580,1.0
7106580,2.0
7106580,3.0
7106580,4.0
7106672,1.0
7106672,2.0
7107139,1.0
7107139,2.0
7108251,1.0
7108378,1.0
7108378,2.0
7110559,1.0
7110559,2.0
7110559,3.0
7110804,1.0
7111304,1.0
7111304,2.0
7111304,3.0
7111304,4.0
7111423,1.0
7111423,2.0
7111917,1.0
7112370,1.0
7112370,2.0
7112370,3.0
7112784,1.0
7112784,2.0
7113003,1.0
7113003,2.0
7113003,3.0
7113003,4.0
7115079,1.0
7115079,2.0
7116289,1.0
7116289,2.0
7116943,1.0
7116943,2.0
7118763,1.0
7118763,2.0
7118763,3.0
7118770,1.0
7118770,2.0
7118770,3.0
7118841,1.0
7118841,2.0
7119757,1.0
7119775,1.0
7119775,2.0
7120311,1.0
7120311,2.0
7120355,1.0
7120355,2.0
7120437,1.0
7121807,1.0
7121807,2.0
7121807,3.0
7121807,4.0
7122318,1.0
7122318,2.0
7122318,3.0
7122518,1.0
7122518,2.0
7123186,1.0
7123186,2.0
7124416,1.0
7124416,2.0
7124730,1.0
7124736,1.0
7125282,1.0
7125321,1.0
7125321,2.0
7125386,1.0
7125386,2.0
7125562,1.0
7125562,2.0
7125562,3.0
7126325,1.0
7128262,1.0
7128262,2.0
7128552,1.0
7128552,2.0
7128552,3.0
7129072,1.0
7129072,2.0
7129360,1.0
7130312,1.0
7130312,2.0
7130312,3.0
7130312,4.0
7130312,5.0
7130467,1.0
7130467,2.0
7130625,1.0
7130625,2.0
7130625,3.0
7130710,1.0
7130710,2.0
7132073,1.0
7132073,2.0
7132402,1.0
7132402,2.0
7133615,1.0
7133615,2.0
7135330,1.0
7135330,2.0
7135729,1.0
7135729,2.0
7135838,1.0
7135838,2.0
7135956,1.0
7140710,1.0
7140710,2.0
7140710,3.0
7140710,4.0
7142569,1.0
7142569,2.0
7142569,3.0
7143286,1.0
7144030,1.0
7146113,1.0
7146113,2.0
7146178,1.0
7146178,2.0
7147457,1.0
7147457,2.0
7148478,1.0
7148478,2.0
7148699,1.0
7148699,2.0
7148699,3.0
7149906,1.0
7149906,2.0
7149906,3.0
7151516,1.0
7151525,1.0
7151525,2.0
7151732,1.0
7151732,2.0
7152104,1.0
7152104,2.0
7152104,3.0
7152392,1.0
7152392,2.0
7152790,1.0
7152790,2.0
7155263,1.0
7155263,2.0
7155263,3.0
7157115,1.0
7157115,2.0
7157653,1.0
7157653,2.0
7157653,3.0
7157987,1.0
7159381,1.0
7159381,2.0
7159381,3.0
7159698,1.0
7159698,2.0
7161314,1.0
7161314,2.0
7163216,1.0
7163216,2.0
7163238,1.0
7163575,1.0
7163575,2.0
7163816,1.0
7163816,2.0
7165410,1.0
7165410,2.0
7165410,3.0
7165911,1.0
7165911,2.0
7166734,1.0
7166734,2.0
7166915,1.0
7166915,2.0
7166915,3.0
7166915,4.0
7167369,1.0
7167369,2.0
7167369,3.0
7167369,4.0
7168201,1.0
7168201,2.0
7168253,1.0
7168253,2.0
7168253,3.0
7168253,4.0
7168253,5.0
7169085,1.0
7169085,2.0
7169085,3.0
7169467,1.0
7169467,2.0
7169975,1.0
7169975,2.0
7169975,3.0
7170832,1.0
7171778,1.0
7174582,1.0
7174582,2.0
7174667,1.0
7174667,2.0
7174667,3.0
7177290,1.0
7177876,1.0
7178191,1.0
7178398,1.0
7178398,2.0
7179295,1.0
7179295,2.0
7180338,1.0
7181171,1.0
7181171,2.0
7182141,1.0
7182141,2.0
7182141,3.0
7182141,4.0
7182518,1.0
7182518,2.0
7182518,3.0
7184171,1.0
7184171,2.0
7184349,1.0
7184349,2.0
7184362,1.0
7187517,1.0
7187517,2.0
7187517,3.0
7188050,1.0
7188050,2.0
7188084,1.0
7188084,2.0
7188084,3.0
7188102,1.0
7188102,2.0
7188102,3.0
7188144,1.0
7188144,2.0
7188271,1.0
7188271,2.0
7188366,1.0
7188366,2.0
7189545,1.0
7189545,2.0
7189644,1.0
7190370,1.0
7190370,2.0
7190889,1.0
7191225,1.0
7191225,2.0
7191225,3.0
7191242,1.0
7192079,1.0
7192079,2.0
7192079,3.0
7192591,1.0
7192829,1.0
7192829,2.0
7192926,1.0
7192926,2.0
7193311,1.0
7193311,2.0
7193311,3.0
7194787,1.0
7194787,2.0
7195571,1.0
7195932,1.0
7195932,2.0
7196229,1.0
7196229,2.0
7196990,1.0
7196990,2.0
7198511,1.0
7199393,1.0
7200156,1.0
7200156,2.0
7201273,1.0
7201273,2.0
7202746,1.0
7202746,2.0
7202746,3.0
7203057,1.0
7203468,1.0
7203468,2.0
7203468,3.0
7203507,1.0
7203507,2.0
7204294,1.0
7204362,1.0
7204362,2.0
7204390,1.0
7204390,2.0
7206450,1.0
7206450,2.0
7207533,1.0
7207533,2.0
7208327,1.0
7208327,2.0
7208874,1.0
7208874,2.0
7208874,3.0
7208874,4.0
7208874,5.0
7208874,6.0
7208991,1.0
7208991,2.0
7209266,1.0
7209444,1.0
7209712,1.0
7209712,2.0
7209826,1.0
7209826,2.0
7210858,1.0
7210858,2.0
7211690,1.0
7211690,2.0
7211690,3.0
7211971,1.0
7211971,2.0
7211971,3.0
1050668,1.0
1050668,2.0
1053110,1.0
1053110,2.0
1063648,1.0
1064157,1.0
1064157,2.0
1065589,1.0
1065589,2.0
1066671,1.0
1066671,2.0
1067918,1.0
1067918,2.0
1091766,1.0
1091766,2.0
1091766,3.0
1093245,1.0
1093245,2.0
1093245,3.0
1119055,1.0
1119055,2.0
1120776,1.0
1120776,2.0
1121261,1.0
1121261,2.0
1121443,1.0
1121443,2.0
1121443,3.0
1121684,1.0
1123380,1.0
1123380,2.0
1123380,3.0
1124585,1.0
1124769,1.0
1124769,2.0
1125371,1.0
1125371,2.0
1126293,1.0
1127449,1.0
1127449,2.0
1127449,3.0
1128255,1.0
1128255,2.0
1128255,3.0
1128255,4.0
1129186,1.0
1129387,1.0
1129387,2.0
1129590,1.0
1129590,2.0
1129590,3.0
1130158,1.0
1130259,1.0
1130259,2.0
1130259,3.0
1130354,1.0
1130354,2.0
1130554,1.0
1130554,2.0
1130897,1.0
1130897,2.0
1130903,1.0
1130903,2.0
1132119,1.0
1132132,1.0
1132132,2.0
1132132,3.0
1132664,1.0
1132741,1.0
1132741,2.0
1132741,3.0
1133260,1.0
1133260,2.0
1133260,3.0
1133260,4.0
1133559,1.0
1133559,2.0
1134239,1.0
1134649,1.0
1134675,1.0
1134675,2.0
1134913,1.0
1134913,2.0
1136791,1.0
1136791,2.0
1136989,1.0
1136989,2.0
1136989,3.0
1137648,1.0
1137648,2.0
1138332,1.0
1138332,2.0
1138534,1.0
1138646,1.0
1139113,1.0
1139113,2.0
1140191,1.0
1140200,1.0
1140627,1.0
1141648,1.0
1141648,2.0
1141873,1.0
1142029,1.0
1142029,2.0
1142051,1.0
1142051,2.0
1142374,1.0
1142443,1.0
1142443,2.0
1142890,1.0
1142890,2.0
1144052,1.0
1144052,2.0
1144191,1.0
1144441,1.0
1144441,2.0
1145195,1.0
1145435,1.0
1145435,2.0
1146428,1.0
1146428,2.0
1146552,1.0
1147744,1.0
1148086,1.0
1148757,1.0
1148757,2.0
1149280,1.0
1149280,2.0
1149354,1.0
1149354,2.0
1149354,3.0
1149354,4.0
1149354,5.0
1149354,6.0
1149354,7.0
1149490,1.0
1149490,2.0
1149582,1.0
1149582,2.0
1151345,1.0
1151346,1.0
1151346,2.0
1151650,1.0
1151650,2.0
1151650,3.0
1151650,4.0
1151650,5.0
1151650,6.0
1151758,1.0
1151758,2.0
1152272,1.0
1152272,2.0
1152272,3.0
1152272,4.0
1152646,1.0
1152646,2.0
1152927,1.0
1152927,2.0
1153205,1.0
1153849,1.0
1154089,1.0
1154089,2.0
1154089,3.0
1154287,1.0
1154561,1.0
1154775,1.0
1154775,2.0
1154965,1.0
1154965,2.0
1155324,1.0
1155333,1.0
1155594,1.0
1155594,2.0
1155594,3.0
1155788,1.0
1155788,2.0
1156034,1.0
1156034,2.0
1156065,1.0
1156065,2.0
1156880,1.0
1156880,2.0
1157174,1.0
1157174,2.0
1157729,1.0
1157729,2.0
1158424,1.0
1159162,1.0
1159162,2.0
1159162,3.0
1159299,1.0
1159299,2.0
1159299,3.0
1159909,1.0
1159909,2.0
1160778,1.0
1160921,1.0
1160921,2.0
1161045,1.0
1161045,2.0
1161664,1.0
1161664,2.0
1161731,1.0
1161731,2.0
1163097,1.0
1163097,2.0
1163097,3.0
1163229,1.0
1163311,1.0
1164352,1.0
1164384,1.0
1164507,1.0
1164507,2.0
1164632,1.0
1164632,2.0
1164632,3.0
1164632,4.0
1164660,1.0
1164660,2.0
1165077,1.0
1165077,2.0
1165257,1.0
1166002,1.0
1166111,1.0
1166111,2.0
1166493,1.0
1166493,2.0
1166590,1.0
1166590,2.0
1166790,1.0
1166790,2.0
1166790,3.0
1167270,1.0
1167270,2.0
1167816,1.0
1170324,1.0
1170324,2.0
1170507,1.0
1171344,1.0
1171714,1.0
1171714,2.0
1171714,3.0
1171714,4.0
1172331,1.0
1172331,2.0
1172331,3.0
1172936,1.0
1172936,2.0
1173039,1.0
1173039,2.0
1173039,3.0
1173051,1.0
1173051,2.0
1173098,1.0
1173098,2.0
1173852,1.0
1173970,1.0
1174255,1.0
1174685,1.0
1174685,2.0
1176951,1.0
1176951,2.0
1176951,3.0
1176951,4.0
1176951,5.0
1176951,6.0
1176951,7.0
1177977,1.0
1186940,1.0
1186940,2.0
1186940,3.0
1198188,1.0
1200777,1.0
1200777,2.0
1203132,1.0
1203132,2.0
1203420,1.0
1203420,2.0
1203420,3.0
1206429,1.0
1210386,1.0
1210868,1.0
1218455,1.0
1218455,2.0
1220620,1.0
1220620,2.0
1224240,1.0
1224240,2.0
1225329,1.0
1227636,1.0
1227636,2.0
1236985,1.0
1238063,1.0
1238063,2.0
1240020,1.0
1240406,1.0
1240406,2.0
1240624,1.0
1244245,1.0
1245921,1.0
1245921,2.0
1251980,1.0
1251980,2.0
1269788,1.0
1272611,1.0
1272611,2.0
1272611,3.0
1272972,1.0
1272972,2.0
1278909,1.0
1284450,1.0
1293973,1.0
1296011,1.0
1296011,2.0
1298839,1.0
1298839,2.0
1316975,1.0
1316975,2.0
1316975,3.0
1319753,1.0
1325686,1.0
1325686,2.0
1331045,1.0
1336408,1.0
1336408,2.0
1336537,1.0
1336537,2.0
1337354,1.0
1338273,1.0
1338273,2.0
1338273,3.0
1338565,1.0
1338694,1.0
1339913,1.0
1339913,2.0
1339913,3.0
1340899,1.0
1341343,1.0
1341343,2.0
1341753,1.0
1341753,2.0
1341753,3.0
1342487,1.0
1342826,1.0
1342826,2.0
1344149,1.0
1344149,2.0
1344643,1.0
1344643,2.0
1344643,3.0
1345255,1.0
1345255,2.0
1345255,3.0
1346377,1.0
1347308,1.0
1347308,2.0
1347870,1.0
1347870,2.0
1348699,1.0
1348929,1.0
1349231,1.0
1349231,2.0
1349231,3.0
1349231,4.0
1349231,5.0
1349255,1.0
1351613,1.0
1351613,2.0
1351654,1.0
1351654,2.0
1351961,1.0
1351961,2.0
1351961,3.0
1352114,1.0
1353181,1.0
1388544,2.0
1353181,2.0
1353974,1.0
1354953,1.0
1354953,2.0
1354953,3.0
1355142,1.0
1356223,1.0
1356790,1.0
1356790,2.0
1357678,1.0
1357678,2.0
1359041,1.0
1359041,2.0
1359640,1.0
1359640,2.0
1359976,1.0
1359976,2.0
1359976,3.0
1360023,1.0
1360023,2.0
1360436,1.0
1360436,2.0
1360436,3.0
1362546,1.0
1362586,1.0
1364547,1.0
1364547,2.0
1364802,1.0
1365032,1.0
1366118,1.0
1366118,2.0
1366260,1.0
1366260,2.0
1369898,1.0
1369898,2.0
1370424,1.0
1370424,2.0
1370424,3.0
1370702,1.0
1370702,2.0
1370887,1.0
1370887,2.0
1370947,1.0
1370947,2.0
1371965,1.0
1372272,1.0
1372272,2.0
1372547,1.0
1372547,2.0
1372547,3.0
1386712,1.0
1372816,1.0
1372816,2.0
1372816,3.0
1373616,1.0
1373616,2.0
1373616,3.0
1373616,4.0
1373616,5.0
1373731,1.0
1373731,2.0
1373731,3.0
1375498,1.0
1375576,1.0
1375576,2.0
1375760,1.0
1375760,2.0
1376222,1.0
1376222,2.0
1376222,3.0
1376222,4.0
1376222,5.0
1376411,1.0
1376411,2.0
1377028,1.0
1377382,1.0
1377940,1.0
1377940,2.0
1378431,1.0
1378431,2.0
1378431,3.0
1378431,4.0
1378431,5.0
1379981,1.0
1379981,2.0
1379981,3.0
1380266,1.0
1380266,2.0
1380266,3.0
1380989,1.0
1380989,2.0
1381380,1.0
1381421,1.0
1381421,2.0
1381489,1.0
1381489,2.0
1381968,1.0
1382123,1.0
1382123,2.0
1382123,3.0
1382442,1.0
1382442,2.0
1382580,1.0
1382580,2.0
1382580,3.0
1386091,1.0
1386091,2.0
1386712,2.0
1386724,1.0
1386724,2.0
1387343,1.0
1387343,2.0
1387620,1.0
1388544,1.0
1388544,3.0
1389408,1.0
1389635,1.0
1390543,1.0
1390913,1.0
1390913,2.0
1391452,1.0
1391452,2.0
1394869,1.0
1394869,2.0
1395854,1.0
1395854,2.0
1396202,1.0
1396202,2.0
1396205,1.0
1396205,2.0
1397044,1.0
1397044,2.0
1398329,1.0
1398329,2.0
1399989,1.0
1399989,2.0
1400040,1.0
1400040,2.0
1400057,1.0
1400057,2.0
1400057,3.0
1400276,1.0
1400276,2.0
1400327,1.0
1400327,2.0
1400393,1.0
1400393,2.0
1401091,1.0
1401091,2.0
1401426,1.0
1401426,2.0
1402864,1.0
1403073,1.0
1403845,1.0
1404346,1.0
1404556,1.0
1405766,1.0
1405835,1.0
1405961,1.0
1405961,2.0
1406355,1.0
1407962,1.0
1407962,2.0
1407962,3.0
1408060,1.0
1409350,1.0
1410201,1.0
1410201,2.0
1410201,3.0
1410473,1.0
1410473,2.0
1410473,3.0
1410730,1.0
1412960,1.0
1413091,1.0
1413199,1.0
