sampno,vehno,travel_date
2813039,1,2012-12-22
2813039,1,2012-12-23
2813039,1,2012-12-24
2813039,1,2012-12-25
2813288,1,2012-12-01
2813288,1,2012-12-05
2813288,1,2012-12-06
2813288,2,2012-12-02
2813288,2,2012-12-04
2813288,2,2012-12-06
2813730,1,2012-12-10
2813730,1,2012-12-11
2813730,1,2012-12-12
2813730,1,2012-12-13
2813730,1,2012-12-14
2813730,1,2012-12-15
2813730,2,2012-12-12
2813730,2,2012-12-13
2813730,2,2012-12-14
2813730,2,2012-12-15
2813730,2,2012-12-16
2813730,3,2012-12-10
2813730,3,2012-12-11
2813730,3,2012-12-12
2813730,3,2012-12-13
2813730,3,2012-12-14
2813730,3,2012-12-15
2813730,3,2012-12-16
2814020,1,2012-12-23
2814020,1,2012-12-24
2814020,1,2012-12-25
2814020,1,2012-12-26
2814020,1,2012-12-27
2814020,1,2012-12-28
2814020,1,2012-12-29
2824353,1,2012-12-31
2824353,1,2013-01-01
2824353,1,2013-01-03
2824353,1,2013-01-05
2824353,2,2013-01-02
2824353,2,2013-01-03
2824353,2,2013-01-04
2838631,1,2013-01-30
2838631,1,2013-01-31
2838631,1,2013-02-01
2838631,1,2013-02-02
2838631,1,2013-02-03
2838631,1,2013-02-04
2838631,1,2013-02-05
2838631,2,2013-01-30
2838631,2,2013-01-31
2838631,2,2013-02-01
2838631,2,2013-02-02
2838631,2,2013-02-03
2838631,2,2013-02-04
2838631,2,2013-02-05
2843620,1,2013-01-22
2843620,1,2013-01-23
2843620,1,2013-01-24
2843620,1,2013-01-25
2843620,1,2013-01-26
2843620,1,2013-01-27
2843620,1,2013-01-28
2876993,1,2013-01-23
2876993,1,2013-01-24
2876993,1,2013-01-25
2876993,1,2013-01-26
2876993,1,2013-01-27
2876993,1,2013-01-28
2876993,1,2013-01-29
2884754,1,2012-12-09
2884754,1,2012-12-10
2884754,1,2012-12-11
2884754,1,2012-12-12
2884754,1,2012-12-13
2884754,1,2012-12-14
2884754,1,2012-12-15
2884754,2,2012-12-13
2884754,2,2012-12-14
2884754,2,2012-12-15
2896887,1,2012-12-06
2896887,1,2012-12-07
2898431,1,2013-01-10
2898431,1,2013-01-11
2898431,1,2013-01-12
2898431,1,2013-01-13
2898431,1,2013-01-14
2898431,1,2013-01-15
2898431,2,2013-01-10
2898431,2,2013-01-11
2898431,2,2013-01-12
2898431,2,2013-01-13
2898431,2,2013-01-14
2898431,2,2013-01-15
2903115,1,2013-01-23
2903115,1,2013-01-24
2903115,1,2013-01-25
2903115,1,2013-01-26
2903115,1,2013-01-27
2903115,1,2013-01-28
2904556,1,2012-12-28
2904556,1,2012-12-30
2904556,1,2013-01-02
2904556,1,2013-01-03
2904556,2,2012-12-28
2904556,2,2012-12-29
2904556,2,2013-01-02
2906941,1,2012-12-20
2906941,1,2012-12-21
2906941,1,2012-12-26
2906941,2,2012-12-20
2906941,2,2012-12-26
2911370,1,2012-12-30
2911370,1,2012-12-31
2911370,2,2012-12-30
2911370,2,2012-12-31
2911370,2,2013-01-01
2911370,2,2013-01-02
2911370,2,2013-01-03
2911370,2,2013-01-04
2911370,2,2013-01-05
2911562,1,2012-12-21
2911562,1,2012-12-22
2911562,1,2012-12-24
2911562,1,2012-12-25
2911562,1,2012-12-26
2911562,1,2012-12-27
2911562,2,2012-12-21
2911562,2,2012-12-22
2911562,2,2012-12-23
2911562,2,2012-12-26
2911576,1,2012-12-07
2911576,1,2012-12-11
2911576,1,2012-12-12
2911576,2,2012-12-07
2911576,2,2012-12-08
2911576,2,2012-12-11
2922004,1,2012-12-15
2922004,1,2012-12-16
2922004,1,2012-12-19
2922004,2,2012-12-13
2922004,2,2012-12-14
2922004,2,2012-12-16
2922004,2,2012-12-17
2922004,2,2012-12-18
2922004,2,2012-12-19
2922004,3,2012-12-13
2922004,3,2012-12-14
2922004,3,2012-12-16
2922004,3,2012-12-17
2922004,3,2012-12-18
2922004,3,2012-12-19
2922234,1,2012-12-09
2922234,1,2012-12-10
2922234,1,2012-12-11
2922234,1,2012-12-12
2922234,1,2012-12-13
2922234,1,2012-12-14
2922234,2,2012-12-10
2922234,2,2012-12-11
2922234,2,2012-12-12
2922234,2,2012-12-13
2922234,2,2012-12-14
2922234,2,2012-12-15
2923754,2,2012-12-31
2923754,2,2013-01-01
2923754,2,2013-01-02
2923754,2,2013-01-03
2923754,2,2013-01-04
2923754,2,2013-01-05
2923754,3,2012-12-31
2924139,1,2012-12-28
2924139,1,2012-12-29
2924139,1,2013-01-02
2924139,1,2013-01-03
2924139,2,2012-12-28
2924139,2,2013-01-03
2926363,1,2012-12-27
2926363,1,2012-12-28
2926363,1,2012-12-29
2926363,1,2012-12-30
2926363,1,2012-12-31
2926363,1,2013-01-01
2926363,1,2013-01-02
2928893,1,2012-12-31
2932267,1,2013-01-01
2932267,1,2013-01-02
2932267,1,2013-01-03
2932267,1,2013-01-04
2932267,2,2013-01-01
2932267,2,2013-01-04
2932267,3,2012-12-30
2932267,3,2013-01-01
2932267,3,2013-01-03
2934404,1,2013-01-03
2934404,1,2013-01-04
2937282,1,2013-01-04
2937282,1,2013-01-05
2937282,1,2013-01-06
2937282,1,2013-01-07
2937282,1,2013-01-08
2937282,1,2013-01-09
2937282,1,2013-01-10
2937397,1,2013-01-07
2937397,1,2013-01-08
2937397,1,2013-01-09
2937397,1,2013-01-10
2937397,1,2013-01-11
2937397,1,2013-01-12
2937397,2,2013-01-07
2937397,2,2013-01-08
2937397,2,2013-01-09
2937397,2,2013-01-10
2937397,2,2013-01-11
2937397,2,2013-01-12
2948851,1,2013-01-07
2948851,1,2013-01-08
2948851,1,2013-01-09
2948851,1,2013-01-10
2948851,1,2013-01-11
2948851,1,2013-01-12
2950857,1,2013-01-10
2950857,1,2013-01-11
2950857,1,2013-01-12
2950857,1,2013-01-13
2950857,1,2013-01-14
2950857,1,2013-01-15
2950857,1,2013-01-16
2950857,3,2013-01-10
2950857,3,2013-01-11
2950857,3,2013-01-13
2950857,3,2013-01-14
2950857,3,2013-01-15
2950857,3,2013-01-16
2952324,1,2013-01-31
2952324,1,2013-02-01
2952324,1,2013-02-02
2952324,1,2013-02-03
2952324,1,2013-02-04
2952324,1,2013-02-05
2952324,1,2013-02-06
2952324,2,2013-02-05
2952324,2,2013-02-06
2952324,2,2013-02-07
2954210,1,2012-12-11
2954210,1,2012-12-12
2954210,1,2012-12-13
2954210,1,2012-12-14
2954210,1,2012-12-15
2954210,1,2012-12-16
2954210,1,2012-12-17
2954210,2,2012-12-11
2954210,2,2012-12-12
2956162,1,2012-12-29
2956162,1,2012-12-30
2956162,1,2012-12-31
2956162,1,2013-01-01
2956162,1,2013-01-02
2956162,1,2013-01-03
2956162,1,2013-01-04
2964424,1,2013-01-07
2964424,1,2013-01-08
2964424,1,2013-01-09
2964424,1,2013-01-10
2964424,1,2013-01-11
2964424,1,2013-01-12
2964424,1,2013-01-13
2964424,2,2013-01-07
2964424,2,2013-01-08
2964424,2,2013-01-09
2964424,2,2013-01-10
2964424,2,2013-01-11
2964424,2,2013-01-12
2964424,2,2013-01-13
2964424,3,2013-01-09
2964424,3,2013-01-10
2964424,3,2013-01-11
2964424,3,2013-01-12
2965050,1,2012-12-19
2965050,1,2012-12-20
2965050,1,2012-12-21
2965050,1,2012-12-22
2965050,1,2012-12-23
2965050,1,2012-12-24
2965050,1,2012-12-25
2965050,2,2012-12-19
2965050,2,2012-12-20
2965050,2,2012-12-21
2965050,2,2012-12-22
2965050,2,2012-12-23
2965050,2,2012-12-24
2965050,2,2012-12-25
2965284,1,2012-12-17
2965284,1,2012-12-18
2965284,1,2012-12-19
2965284,1,2012-12-20
2965284,1,2012-12-21
2965284,1,2012-12-22
2965284,1,2012-12-23
2965284,2,2012-12-17
2965284,2,2012-12-18
2965284,2,2012-12-19
2965284,2,2012-12-20
2965284,3,2012-12-17
2965284,3,2012-12-18
2965284,3,2012-12-19
2965284,3,2012-12-20
2965284,3,2012-12-21
2965284,3,2012-12-23
2966886,1,2013-01-17
2966886,1,2013-01-18
2966886,1,2013-01-20
2966886,1,2013-01-21
2966886,1,2013-01-22
2966886,1,2013-01-23
2966886,2,2013-01-17
2966886,2,2013-01-18
2966886,2,2013-01-19
2966886,2,2013-01-20
2966886,2,2013-01-21
2966886,2,2013-01-22
2966886,2,2013-01-23
2967662,1,2012-12-23
2972455,2,2013-01-14
2972455,2,2013-01-15
2972455,4,2013-01-14
2972455,4,2013-01-15
2986975,1,2012-12-23
2986975,1,2012-12-24
2986975,1,2012-12-25
2986975,1,2012-12-26
2986975,1,2012-12-27
2986975,1,2012-12-28
2986975,1,2012-12-29
2987780,1,2012-12-25
2987780,1,2012-12-26
2987780,1,2012-12-27
2987780,1,2012-12-28
2987780,1,2012-12-29
2987780,1,2012-12-30
2987780,1,2012-12-31
2987780,2,2012-12-26
2987780,2,2012-12-27
2987780,2,2012-12-28
2987780,2,2012-12-29
2987780,2,2012-12-30
2987780,2,2012-12-31
2987780,2,2013-01-01
2987874,1,2013-01-12
2987874,1,2013-01-13
2987874,1,2013-01-14
2987874,2,2013-01-14
2988727,1,2012-12-05
2988727,1,2012-12-06
2988727,1,2012-12-07
2988727,1,2012-12-08
2988727,1,2012-12-09
2988727,1,2012-12-10
2988727,1,2012-12-11
2991257,1,2013-01-26
2991257,1,2013-01-28
2991257,1,2013-01-29
2991257,1,2013-01-30
2991257,1,2013-01-31
2991257,1,2013-02-01
2992014,1,2013-01-27
2992014,1,2013-01-28
2992014,1,2013-01-29
2992014,1,2013-01-30
2992014,1,2013-02-02
2992014,2,2013-01-29
2992014,2,2013-01-30
2992014,2,2013-01-31
2995726,1,2012-12-17
2995726,1,2012-12-18
2995726,1,2012-12-20
2995726,1,2012-12-22
2995726,1,2012-12-23
2995726,2,2012-12-19
3007038,1,2012-12-20
3007038,1,2012-12-21
3007038,2,2012-12-20
3007038,2,2012-12-21
3007038,2,2012-12-22
3007038,2,2012-12-23
3007038,2,2012-12-24
3007038,2,2012-12-25
3007038,2,2012-12-26
3007943,1,2012-12-05
3007943,1,2012-12-08
3007943,1,2012-12-09
3007943,1,2012-12-10
3013313,1,2012-12-24
3013313,1,2012-12-25
3013313,1,2012-12-27
3013313,1,2012-12-29
3013313,1,2012-12-30
3018114,1,2013-01-01
3018114,1,2013-01-02
3018114,1,2013-01-03
3018114,1,2013-01-04
3018114,1,2013-01-05
3018114,1,2013-01-06
3018114,1,2013-01-07
3018114,2,2013-01-02
3018114,2,2013-01-03
3018114,2,2013-01-04
3018114,2,2013-01-05
3018114,2,2013-01-07
3024607,1,2012-12-18
3024607,1,2012-12-19
3024607,1,2012-12-20
3024607,1,2012-12-21
3024607,1,2012-12-22
3024607,1,2012-12-23
3024607,2,2012-12-18
3024607,2,2012-12-19
3024607,2,2012-12-20
3024607,2,2012-12-21
3032159,1,2012-12-29
3032159,1,2012-12-30
3032159,1,2012-12-31
3032159,1,2013-01-01
3032159,1,2013-01-02
3032159,1,2013-01-03
3032159,1,2013-01-04
3032211,1,2013-01-12
3032211,1,2013-01-13
3032211,1,2013-01-14
3032211,1,2013-01-15
3032211,1,2013-01-16
3032211,1,2013-01-17
3032211,1,2013-01-18
3032589,2,2013-01-03
3032589,2,2013-01-04
3032589,2,2013-01-05
3032589,2,2013-01-06
3033043,1,2012-12-05
3033043,1,2012-12-06
3033043,1,2012-12-07
3033043,1,2012-12-08
3033043,1,2012-12-09
3033043,1,2012-12-10
3033043,1,2012-12-11
3033120,1,2012-12-13
3033120,1,2012-12-15
3033120,2,2012-12-13
3033120,2,2012-12-14
3033120,2,2012-12-15
3033120,2,2012-12-16
3033120,2,2012-12-17
3033120,2,2012-12-18
3033120,2,2012-12-19
3033120,2,2012-12-20
3033454,1,2012-12-22
3033454,1,2012-12-25
3033454,1,2012-12-26
3033454,1,2012-12-27
3033454,1,2012-12-28
3033454,2,2012-12-22
3033454,2,2012-12-24
3033454,2,2012-12-26
3033454,2,2012-12-27
3033454,2,2012-12-28
3039616,1,2013-01-28
3039616,1,2013-01-29
3039616,1,2013-01-30
3039616,1,2013-01-31
3039616,1,2013-02-01
3039616,1,2013-02-02
3043478,1,2013-01-28
3043478,1,2013-01-29
3043478,1,2013-01-30
3043478,1,2013-01-31
3043478,1,2013-02-01
3043478,1,2013-02-03
3043478,2,2013-01-28
3043478,2,2013-01-29
3043478,2,2013-01-30
3043478,2,2013-01-31
3043478,2,2013-02-01
3043478,2,2013-02-02
3044676,1,2013-01-13
3044676,1,2013-01-14
3044676,1,2013-01-16
3044676,1,2013-01-17
3044676,1,2013-01-18
3044676,1,2013-01-19
3044676,2,2013-01-17
3044940,1,2012-12-15
3044940,1,2012-12-17
3044940,1,2012-12-18
3044940,1,2012-12-19
3044940,1,2012-12-20
3044940,1,2012-12-21
3044940,2,2012-12-17
3044940,2,2012-12-18
3044940,2,2012-12-21
3045888,1,2013-01-13
3045888,1,2013-01-14
3055600,1,2012-12-14
3055600,1,2012-12-17
3055600,1,2012-12-18
3055600,2,2012-12-14
3055600,2,2012-12-15
3055600,2,2012-12-16
3055600,2,2012-12-17
3055600,2,2012-12-19
3055600,2,2012-12-20
3062953,1,2012-12-16
3062953,1,2012-12-17
3062953,1,2012-12-18
3062953,1,2012-12-19
3062953,1,2012-12-20
3062953,1,2012-12-21
3062953,2,2012-12-17
3062953,2,2012-12-18
3062953,2,2012-12-19
3062953,2,2012-12-20
3062953,2,2012-12-21
3062953,2,2012-12-22
3063358,1,2012-12-23
3063358,1,2012-12-25
3063358,1,2012-12-26
3063358,1,2012-12-27
3063358,1,2012-12-28
3063358,2,2012-12-24
3063680,1,2012-12-14
3063680,1,2012-12-15
3063680,2,2012-12-12
3063680,2,2012-12-13
3063680,2,2012-12-14
3063680,2,2012-12-15
3070054,1,2012-12-06
3070054,1,2012-12-07
3070054,1,2012-12-08
3070054,1,2012-12-09
3070054,1,2012-12-10
3070054,1,2012-12-11
3070054,1,2012-12-12
3070054,2,2012-12-06
3070721,1,2013-01-01
3070721,1,2013-01-06
3078581,1,2013-01-21
3078581,1,2013-01-22
3078581,1,2013-01-23
3078581,1,2013-01-24
3078581,1,2013-01-25
3078581,1,2013-01-26
3078581,2,2013-01-23
3078581,2,2013-01-24
3078581,2,2013-01-25
3078581,3,2013-01-21
3078581,3,2013-01-22
3078581,3,2013-01-23
3078581,3,2013-01-24
3078581,3,2013-01-25
3078773,1,2012-12-17
3078773,1,2012-12-18
3078773,1,2012-12-19
3078773,1,2012-12-20
3078773,1,2012-12-22
3078773,1,2012-12-23
3078773,2,2012-12-17
3078773,2,2012-12-18
3078773,2,2012-12-19
3078773,2,2012-12-20
3078773,2,2012-12-22
3078773,2,2012-12-23
3079415,2,2013-01-11
3079415,2,2013-01-13
3079415,2,2013-01-14
3079415,2,2013-01-15
3079415,2,2013-01-16
3079415,3,2013-01-10
3079415,3,2013-01-11
3079415,3,2013-01-12
3079415,3,2013-01-14
3079415,3,2013-01-15
3079415,3,2013-01-16
3083398,1,2012-11-15
3083398,1,2012-11-16
3083398,1,2012-11-17
3083398,1,2012-11-18
3083398,1,2012-11-19
3083398,1,2012-11-20
3083398,2,2012-11-15
3083398,2,2012-11-16
3083398,2,2012-11-17
3083398,2,2012-11-19
3083398,2,2012-11-20
3083398,2,2012-11-21
3083402,1,2012-11-13
3083402,1,2012-11-14
3083402,1,2012-11-15
3083402,1,2012-11-16
3083402,1,2012-11-17
3083402,1,2012-11-19
3083402,2,2012-11-13
3083402,2,2012-11-14
3083402,2,2012-11-15
3083402,2,2012-11-16
3083402,2,2012-11-17
3083402,2,2012-11-18
3083402,2,2012-11-19
3083404,1,2012-11-14
3083404,1,2012-11-15
3083404,1,2012-11-16
3083404,1,2012-11-17
3083404,1,2012-11-18
3083404,1,2012-11-19
3083404,1,2012-11-20
3083404,2,2012-11-14
3083404,2,2012-11-15
3083404,2,2012-11-16
3083404,2,2012-11-17
3083404,2,2012-11-18
3083404,2,2012-11-19
3083404,2,2012-11-20
3083405,1,2012-11-14
3083405,1,2012-11-15
3083405,1,2012-11-16
3083405,1,2012-11-17
3083405,1,2012-11-19
3083405,1,2012-11-20
3083405,2,2012-11-14
3083405,2,2012-11-15
3083405,2,2012-11-16
3083405,2,2012-11-17
3083405,2,2012-11-19
3083405,3,2012-11-14
3083405,3,2012-11-15
3083405,3,2012-11-16
3083405,3,2012-11-18
3083405,3,2012-11-19
3083405,3,2012-11-20
3083405,3,2012-11-21
3083408,1,2012-11-29
7187961,1,2012-11-28
7187961,1,2012-11-29
7187961,1,2012-11-30
7187961,1,2012-12-01
7187961,1,2012-12-02
7187961,1,2012-12-03
7187961,1,2012-12-04
7187961,2,2012-11-28
7187961,2,2012-11-29
7187961,2,2012-11-30
7187961,2,2012-12-01
7187961,2,2012-12-03
7187965,1,2012-11-24
7187965,1,2012-11-25
7187965,1,2012-11-26
7187965,1,2012-11-27
7187965,1,2012-11-28
7187965,1,2012-11-29
7187965,1,2012-11-30
7187965,2,2012-11-24
7187965,2,2012-11-25
7187965,2,2012-11-26
7187965,2,2012-11-27
7187965,2,2012-11-28
7187965,2,2012-11-29
7187965,2,2012-11-30
7187965,3,2012-11-28
7187967,2,2012-11-19
7187967,2,2012-11-20
7187967,2,2012-11-21
7187967,2,2012-11-22
7187967,2,2012-11-23
7187967,4,2012-11-23
7187967,4,2012-11-25
7187967,5,2012-11-19
7187967,5,2012-11-20
7187967,5,2012-11-21
7187967,5,2012-11-23
7187967,5,2012-11-24
7187967,5,2012-11-25
7187969,1,2012-11-21
7187969,1,2012-11-23
7187969,1,2012-11-24
7187969,1,2012-11-25
7187969,1,2012-11-26
7187969,1,2012-11-27
7187969,2,2012-11-21
7187969,2,2012-11-22
7187969,2,2012-11-23
7187969,2,2012-11-26
7187969,2,2012-11-27
7187978,1,2012-11-19
7187978,1,2012-11-23
7187978,1,2012-11-24
7187978,2,2012-11-19
7187978,2,2012-11-20
7187978,2,2012-11-22
7187978,2,2012-11-25
7187981,1,2012-12-07
7187981,1,2012-12-08
7187981,1,2012-12-09
7187981,1,2012-12-10
7187981,1,2012-12-11
7187981,1,2012-12-12
7187981,1,2012-12-13
7187981,2,2012-12-08
7187981,2,2012-12-12
7187981,2,2012-12-13
7187983,1,2012-11-16
7187983,1,2012-11-17
7187983,1,2012-11-18
7187983,1,2012-11-19
7187983,1,2012-11-20
7187983,1,2012-11-21
7187983,1,2012-11-22
7187983,2,2012-11-17
7187987,1,2012-12-08
7187987,1,2012-12-09
7187987,1,2012-12-10
7187987,1,2012-12-11
7187987,1,2012-12-12
7187987,1,2012-12-13
7187987,1,2012-12-14
7187987,2,2012-12-08
7187987,2,2012-12-09
7187987,2,2012-12-10
7187987,2,2012-12-11
7187987,2,2012-12-12
7187987,2,2012-12-13
7187987,2,2012-12-14
7187988,1,2012-12-07
7187988,1,2012-12-08
7187988,1,2012-12-10
7187988,1,2012-12-11
7187988,1,2012-12-12
7187988,2,2012-12-06
7187988,2,2012-12-07
7187988,2,2012-12-08
7187988,2,2012-12-10
7187988,2,2012-12-11
7187988,2,2012-12-12
7187988,3,2012-12-08
7187990,1,2013-01-02
7187990,1,2013-01-03
7187990,1,2013-01-04
7187990,1,2013-01-05
7187990,1,2013-01-06
7187990,1,2013-01-07
7187990,1,2013-01-08
7187995,1,2013-01-08
7187995,1,2013-01-09
7187995,1,2013-01-10
7187995,2,2013-01-10
7187996,1,2012-11-26
7187996,1,2012-11-27
7187996,1,2012-11-28
7187996,1,2012-11-29
7187996,1,2012-11-30
7187996,1,2012-12-01
7187996,1,2012-12-02
7187998,1,2012-11-20
7187998,1,2012-11-21
7187998,1,2012-11-22
7187998,1,2012-11-24
7187998,1,2012-11-25
7187998,1,2012-11-26
7187998,2,2012-11-20
7187998,2,2012-11-25
7187998,3,2012-11-24
7188004,1,2012-11-27
7188004,1,2012-11-29
7188004,1,2012-12-03
7188004,2,2012-12-03
7188011,1,2012-11-16
7188011,1,2012-11-17
7188011,1,2012-11-18
7188011,1,2012-11-19
7188011,1,2012-11-20
7188011,1,2012-11-21
7188011,1,2012-11-22
7188012,1,2012-11-28
7188012,1,2012-12-03
7188012,2,2012-11-28
7188012,2,2012-11-29
7188012,2,2012-11-30
7188012,2,2012-12-01
7188012,2,2012-12-02
7188012,2,2012-12-04
7188018,1,2012-11-27
7188018,1,2012-11-28
7188018,1,2012-11-29
7188018,1,2012-11-30
7188018,1,2012-12-01
7188018,1,2012-12-02
7188018,1,2012-12-03
7188018,2,2012-11-27
7188018,2,2012-11-28
7188018,2,2012-11-29
7188018,2,2012-11-30
7188018,2,2012-12-01
7188018,2,2012-12-02
7188018,2,2012-12-03
7188018,3,2012-11-27
7188018,3,2012-11-28
7188018,3,2012-11-29
7188018,3,2012-11-30
7188018,3,2012-12-03
7188019,1,2012-11-28
7188019,1,2012-11-29
7188019,1,2012-11-30
7188019,1,2012-12-01
7188019,1,2012-12-03
7188019,1,2012-12-04
7188021,1,2013-01-04
7188021,1,2013-01-05
7188021,1,2013-01-06
7188021,1,2013-01-07
7188021,1,2013-01-08
7188021,1,2013-01-09
7188021,1,2013-01-10
7188021,2,2013-01-04
7188021,2,2013-01-05
7188021,2,2013-01-06
7188021,2,2013-01-10
7188024,1,2013-01-06
7188024,1,2013-01-12
7188024,2,2013-01-06
7188024,2,2013-01-07
7188024,2,2013-01-08
7188024,2,2013-01-09
7188024,2,2013-01-10
7188024,2,2013-01-11
7188024,2,2013-01-12
7188024,3,2013-01-06
7188024,3,2013-01-07
7188024,3,2013-01-08
7188024,3,2013-01-09
7188024,3,2013-01-10
7188024,3,2013-01-11
7188032,1,2012-11-24
7188032,1,2012-11-26
7188032,1,2012-11-27
7188032,1,2012-11-28
7188032,1,2012-11-29
7188032,1,2012-11-30
7188032,2,2012-11-24
7188032,2,2012-11-25
7188032,2,2012-11-26
7188032,2,2012-11-27
7188032,2,2012-11-28
7188032,2,2012-11-29
7188032,3,2012-11-25
7188032,3,2012-11-26
7188032,3,2012-11-27
7188032,3,2012-11-28
7188032,3,2012-11-29
7188032,3,2012-11-30
7188034,1,2012-11-25
7188034,1,2012-11-26
7188034,1,2012-11-27
7188034,1,2012-11-28
7188034,1,2012-11-29
7188034,1,2012-11-30
7188034,1,2012-12-01
7188034,2,2012-11-26
7188034,2,2012-11-28
7188034,2,2012-11-29
7188035,1,2013-01-07
7188035,1,2013-01-09
7188035,2,2013-01-05
7188035,2,2013-01-06
7188035,2,2013-01-08
7188035,2,2013-01-10
7188035,2,2013-01-11
7188035,3,2013-01-10
7188035,3,2013-01-11
7188046,1,2013-01-05
7188046,1,2013-01-06
7188046,1,2013-01-07
7188046,1,2013-01-08
7188046,1,2013-01-09
7188046,1,2013-01-10
7188046,2,2013-01-04
7188046,2,2013-01-07
7188046,2,2013-01-08
7188046,2,2013-01-09
7188046,2,2013-01-10
7188053,1,2012-11-16
7188053,1,2012-11-17
7188053,1,2012-11-18
7188053,1,2012-11-19
7188053,1,2012-11-20
7188053,1,2012-11-21
7188053,2,2012-11-16
7188053,2,2012-11-17
7188053,2,2012-11-18
7188053,2,2012-11-19
7188053,2,2012-11-20
7188053,2,2012-11-21
7188054,1,2012-11-20
7188054,1,2012-11-25
7188054,1,2012-11-26
7188054,2,2012-11-20
7188058,2,2012-12-12
7188058,2,2012-12-13
7188058,2,2012-12-14
7188058,2,2012-12-16
7188058,3,2012-12-18
7188058,4,2012-12-12
7188058,4,2012-12-13
7188058,4,2012-12-14
7188058,4,2012-12-15
7188058,4,2012-12-16
7188058,4,2012-12-17
7188060,1,2012-12-01
7188060,1,2012-12-02
7188060,1,2012-12-03
7188060,1,2012-12-04
7188060,1,2012-12-05
7188060,1,2012-12-06
7188060,1,2012-12-07
7188060,2,2012-12-05
7188060,2,2012-12-06
7188068,1,2012-11-29
7188068,2,2012-11-29
7188068,2,2012-11-30
7188068,2,2012-12-03
7188068,2,2012-12-04
7188068,3,2012-11-29
7188068,3,2012-11-30
7188068,3,2012-12-01
7188068,3,2012-12-02
7188068,3,2012-12-03
7188068,3,2012-12-04
7188069,1,2012-12-03
7188069,1,2012-12-04
7188069,1,2012-12-05
7188069,1,2012-12-06
7188069,1,2012-12-07
7188069,2,2012-12-01
7188069,2,2012-12-02
7188069,2,2012-12-03
7188069,2,2012-12-04
7188069,2,2012-12-05
7188069,2,2012-12-07
7188069,3,2012-12-01
7188069,3,2012-12-03
7188069,3,2012-12-04
7188069,3,2012-12-05
7188069,3,2012-12-06
7188069,3,2012-12-07
7188084,1,2012-12-02
7188084,1,2012-12-03
7188084,1,2012-12-04
7188084,1,2012-12-05
7188084,1,2012-12-06
7188084,1,2012-12-07
7188084,1,2012-12-08
7188084,2,2012-12-02
7188084,2,2012-12-03
7188085,1,2012-12-05
7188085,1,2012-12-06
7188085,1,2012-12-07
7188085,1,2012-12-08
7188085,1,2012-12-09
7188085,1,2012-12-10
7188085,1,2012-12-11
7188085,2,2012-12-05
7188085,2,2012-12-06
7188085,2,2012-12-07
7188085,2,2012-12-08
7188085,2,2012-12-10
7188085,2,2012-12-11
